close_def_person_id,player,team_id,team,pos,age,gp,g,freq,d_fgm,d_fga,d_fg_pct,normal_fg_pct,pct_plusminus
1626157,Karl-Anthony Towns,1610612750,MIN,C,22.0,5,5,1.0,7.4,18.0,0.411,0.481,-0.07
202710,Jimmy Butler III,1610612750,MIN,G,28.0,5,5,1.0,6.2,15.4,0.403,0.454,-0.051
203952,Andrew Wiggins,1610612750,MIN,F,23.0,5,5,1.0,5.4,12.8,0.422,0.464,-0.042
201959,Taj Gibson,1610612750,MIN,F,33.0,5,5,1.0,4.6,9.8,0.469,0.454,0.015
201952,Jeff Teague,1610612750,MIN,G,30.0,5,5,1.0,6.0,9.2,0.652,0.475,0.177
201565,Derrick Rose,1610612750,MIN,G,29.0,5,5,1.0,4.0,9.2,0.435,0.473,-0.039
203476,Gorgui Dieng,1610612750,MIN,C,28.0,5,5,1.0,3.6,7.4,0.486,0.484,0.003
1626145,Tyus Jones,1610612750,MIN,G,22.0,4,4,1.0,1.5,4.5,0.333,0.462,-0.129
2037,Jamal Crawford,1610612750,MIN,G,38.0,5,5,1.0,1.4,4.2,0.333,0.431,-0.097
202357,Nemanja Bjelica,1610612750,MIN,F,30.0,5,5,1.0,1.6,3.4,0.471,0.415,0.055
201166,Aaron Brooks,1610612750,MIN,G,33.0,1,1,1.0,0.0,1.0,0.0,0.385,-0.385
1627875,Marcus Georges-Hunt,1610612750,MIN,G,24.0,1,1,1.0,1.0,1.0,1.0,0.403,0.597
