player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,blk,blka,pf,pfd,nba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,blk_rank,blka_rank,pf_rank,pfd_rank,nba_fantasy_pts_rank,team
1627846,Abdel Nader,Abdel,1610612756,PHX,27.0,5,3,2,0.6,5.8,0.0,0.0,0.0,0.4,2.8,2.2,1.4,6.8,0.0,0.0,0.6,0.2,2.0,120,100,35,50,180,168,171,158,188,83,76,60,168,156,1,65,189,208,PHX
1629661,Cameron Johnson,Cameron,1610612756,PHX,25.0,21,13,8,0.619,21.1,1.6,1.1,1.3,1.7,5.6,6.9,5.5,20.4,0.2,0.1,1.3,1.3,15.7,12,14,218,49,100,62,81,55,129,137,163,156,96,131,84,105,103,98,PHX
1626166,Cameron Payne,Cameron,1610612756,PHX,26.0,22,14,8,0.636,19.0,1.0,0.7,0.8,4.7,5.0,5.5,3.8,15.8,0.5,0.7,1.8,1.0,19.8,6,6,218,40,107,85,119,87,58,120,138,126,109,58,197,139,112,80,PHX
101108,Chris Paul,Chris,1610612756,PHX,36.0,20,12,8,0.6,34.2,2.3,0.7,1.0,5.3,10.1,8.9,10.1,33.6,0.2,0.3,2.4,3.5,38.0,14,16,218,50,37,34,125,71,49,202,202,233,19,142,133,169,30,23,PHX
203967,Dario Šarić,Dario,1610612756,PHX,27.0,14,11,3,0.786,10.5,0.3,0.3,0.5,1.7,1.9,2.8,1.9,10.0,0.1,0.3,1.5,1.5,9.2,34,17,64,18,148,153,160,109,129,64,89,72,143,153,129,119,80,141,PHX
1629028,Deandre Ayton,Deandre,1610612756,PHX,22.0,22,14,8,0.636,36.4,2.5,2.7,1.3,13.2,11.2,9.3,9.3,32.5,1.1,0.6,2.9,2.4,36.1,6,6,218,40,24,29,14,56,6,223,209,223,24,15,183,205,51,27,PHX
1626164,Devin Booker,Devin,1610612756,PHX,24.0,22,14,8,0.636,40.4,4.1,1.0,3.1,9.1,10.7,10.1,9.7,37.4,0.2,1.0,3.5,6.1,40.2,6,6,218,40,5,8,98,12,22,214,217,226,8,132,223,229,11,19,PHX
202734,E'Twaun Moore,E'Twaun,1610612756,PHX,32.0,7,6,1,0.857,6.6,0.3,0.3,0.0,1.7,1.7,2.1,1.3,5.7,0.0,0.0,0.4,0.0,6.1,86,58,8,11,172,153,160,158,129,57,74,53,175,156,1,51,202,159,PHX
1626163,Frank Kaminsky,Frank,1610612756,PHX,28.0,10,7,3,0.7,6.8,0.2,0.2,0.2,1.8,1.1,1.8,2.3,7.6,0.3,0.1,0.9,0.7,7.1,63,38,64,23,171,165,165,148,124,45,67,86,165,96,79,77,149,154,PHX
203109,Jae Crowder,Jae,1610612756,PHX,30.0,22,14,8,0.636,33.1,1.4,1.7,0.5,1.3,8.5,8.4,7.7,29.3,0.8,0.1,3.0,1.5,25.1,6,6,218,40,44,68,48,109,149,174,186,191,55,29,83,212,92,58,PHX
1630188,Jalen Smith,Jalen,1610612756,PHX,21.0,6,4,2,0.667,2.9,0.0,0.0,0.0,0.3,0.8,0.3,0.8,3.0,0.0,0.2,0.3,0.0,1.9,100,80,35,31,208,168,171,158,195,31,21,42,200,156,86,44,202,212,PHX
1628975,Jevon Carter,Jevon,1610612756,PHX,25.0,7,6,1,0.857,3.1,0.3,0.0,0.0,0.3,0.7,0.6,1.0,3.1,0.0,0.0,0.0,0.1,2.1,86,58,8,11,205,153,171,158,197,29,28,44,198,156,1,1,197,206,PHX
204038,Langston Galloway,Langston,1610612756,PHX,29.0,2,2,0,1.0,7.4,0.0,0.0,0.0,1.0,1.0,1.5,3.5,9.0,0.5,0.5,0.5,1.5,4.5,209,115,1,1,167,168,171,158,157,33,57,119,152,58,163,52,80,173,PHX
1628969,Mikal Bridges,Mikal,1610612756,PHX,24.0,22,14,8,0.636,32.1,1.8,1.5,1.6,4.5,10.0,8.2,7.9,30.7,0.7,0.4,1.9,1.3,23.0,6,6,218,40,51,52,54,37,61,201,185,196,42,40,144,145,102,69,PHX
1628470,Torrey Craig,Torrey,1610612756,PHX,30.0,22,14,8,0.636,12.1,0.3,0.5,0.6,1.5,3.1,3.7,2.7,10.7,0.4,0.1,1.5,0.5,8.8,6,6,218,40,142,151,134,105,147,89,112,105,140,86,76,119,167,146,PHX
1630234,Ty-Shon Alexander,Ty-Shon,1610612756,PHX,22.0,1,0,1,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,228,201,8,201,235,168,171,158,203,1,1,1,228,156,1,1,202,208,PHX
