season,team_id,team,team_name,game_id,game_date,matchup,wl,min,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,tov,stl,blk,blka,pf,pfd,pts,plus_minus,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,fgm_rank,fga_rank,fg_pct_rank,fg3m_rank,fg3a_rank,fg3_pct_rank,ftm_rank,fta_rank,ft_pct_rank,oreb_rank,dreb_rank,reb_rank,ast_rank,tov_rank,stl_rank,blk_rank,blka_rank,pf_rank,pfd_rank,pts_rank,plus_minus_rank,available_flag,season_start,season_end,is_home,home,away,MON
2020-21,1610612747,LAL,Los Angeles Lakers,22001072,2021-05-16,LAL @ NOP,W,48.0,45,96,0.469,11,35,0.314,9,15,0.6,8,34,42,30,10.0,14,5,5,16,18,110,12.0,1,1,1,1,113,434,245,1041,1302,956,1580,1971,1776,2047,1377,1069,1306,272,282,33,801,1024,376,1220,1180,422,1,2020,2021,False,NOP,LAL,MAY
2020-21,1610612747,LAL,Los Angeles Lakers,22001061,2021-05-15,LAL @ IND,W,48.0,41,86,0.477,11,29,0.379,29,36,0.806,11,34,45,25,13.0,5,3,8,15,23,122,7.0,1,1,1,1,113,1001,1287,923,1302,1641,924,46,61,907,636,1069,919,938,826,1628,1499,1868,247,339,445,683,1,2020,2021,False,IND,LAL,MAY
2020-21,1610612747,LAL,Los Angeles Lakers,22001046,2021-05-12,LAL vs. HOU,W,48.0,52,91,0.571,7,20,0.35,13,22,0.591,8,33,41,28,11.0,8,3,4,20,23,124,2.0,1,1,1,1,113,39,665,63,1962,2121,1219,1536,940,2068,1377,1212,1415,481,440,751,1499,663,1160,339,354,982,1,2020,2021,True,LAL,HOU,MAY
2020-21,1610612747,LAL,Los Angeles Lakers,22001041,2021-05-11,LAL vs. NYK,W,53.0,37,89,0.416,12,28,0.429,15,19,0.789,14,39,53,31,20.0,5,5,3,17,21,101,2.0,1,1,1,1,13,1627,898,1772,1079,1736,483,1230,1298,1017,213,366,170,202,1987,1628,801,332,553,610,1723,982,1,2020,2021,True,LAL,NYK,MAY
2020-21,1610612747,LAL,Los Angeles Lakers,22001024,2021-05-09,LAL vs. PHX,W,48.0,39,80,0.488,13,30,0.433,32,41,0.78,14,27,41,24,14.0,11,3,6,21,29,123,13.0,1,1,1,1,113,1321,1918,756,857,1546,458,14,12,1108,213,1958,1415,1099,1048,206,1499,1361,1376,18,407,390,1,2020,2021,True,LAL,PHX,MAY
2020-21,1610612747,LAL,Los Angeles Lakers,22001010,2021-05-07,LAL @ POR,L,48.0,37,89,0.416,11,30,0.367,16,22,0.727,10,39,49,19,14.0,2,4,2,20,20,101,-5.0,1,1081,1081,1081,113,1627,898,1772,1302,1546,1039,1090,940,1511,847,366,446,1857,1048,2111,1137,141,1160,786,1723,1305,1,2020,2021,False,POR,LAL,MAY
2020-21,1610612747,LAL,Los Angeles Lakers,22001002,2021-05-06,LAL @ LAC,L,48.0,33,87,0.379,10,36,0.278,18,29,0.621,11,23,34,21,11.0,8,6,5,23,25,94,-24.0,1,1081,1081,1081,113,2025,1147,2061,1501,838,1831,804,298,2016,636,2122,2041,1619,440,751,490,1024,1707,150,1984,2037,1,2020,2021,False,LAC,LAL,MAY
2020-21,1610612747,LAL,Los Angeles Lakers,22000982,2021-05-03,LAL vs. DEN,W,48.0,32,73,0.438,13,30,0.433,16,23,0.696,7,36,43,18,20.0,5,8,7,20,24,93,4.0,1,1,1,1,113,2077,2140,1492,857,1546,458,1090,824,1740,1605,752,1194,1962,1987,1628,155,1672,1160,235,2024,857,1,2020,2021,True,LAL,DEN,MAY
2020-21,1610612747,LAL,Los Angeles Lakers,22000974,2021-05-02,LAL vs. TOR,L,48.0,41,85,0.482,11,29,0.379,21,31,0.677,7,37,44,32,14.0,7,6,4,22,23,114,-7.0,1,1081,1081,1081,113,1001,1438,826,1302,1641,924,459,203,1845,1605,599,1069,146,1048,1036,490,663,1552,339,898,1425,1,2020,2021,True,LAL,TOR,MAY
2020-21,1610612747,LAL,Los Angeles Lakers,22000956,2021-04-30,LAL vs. SAC,L,48.0,42,83,0.506,7,28,0.25,15,21,0.714,11,32,43,24,21.0,9,12,3,17,16,106,-4.0,1,1081,1081,1081,113,853,1665,490,1962,1736,1946,1230,1061,1597,636,1363,1194,1099,2041,535,8,332,553,1609,1440,1238,1,2020,2021,True,LAL,SAC,APR
