season,team_id,team,team_name,game_id,game_date,matchup,wl,min,efg_pct,fta_rate,tm_tov_pct,oreb_pct,opp_efg_pct,opp_fta_rate,opp_tov_pct,opp_oreb_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,efg_pct_rank,fta_rate_rank,tm_tov_pct_rank,oreb_pct_rank,opp_efg_pct_rank,opp_fta_rate_rank,opp_tov_pct_rank,opp_oreb_pct_rank,available_flag,season_start,season_end,is_home,home,away,MON
2023-24,1610612747,LAL,Los Angeles Lakers,22301195,2024-04-14,LAL @ NOP,W,48.0,0.615,0.207,0.149,0.231,0.564,0.163,0.186,0.234,0,0,0,0,119,386,1608,1563,1826,1497,399,238,646,1,2023,2024,False,NOP,LAL,APR
2023-24,1610612747,LAL,Los Angeles Lakers,22301177,2024-04-12,LAL @ MEM,W,48.0,0.599,0.42,0.184,0.325,0.542,0.221,0.149,0.358,0,0,0,0,119,538,94,2189,682,1164,1011,877,2103,1,2023,2024,False,MEM,LAL,APR
2023-24,1610612747,LAL,Los Angeles Lakers,22301155,2024-04-09,LAL vs. GSW,L,48.0,0.521,0.25,0.079,0.264,0.75,0.263,0.149,0.139,0,0,0,0,119,1611,1080,134,1412,2457,1483,877,47,1,2023,2024,True,LAL,GSW,APR
2023-24,1610612747,LAL,Los Angeles Lakers,22301143,2024-04-07,LAL vs. MIN,L,48.0,0.53,0.381,0.146,0.283,0.593,0.144,0.155,0.354,0,0,0,0,119,1477,170,1501,1196,1866,256,729,2064,1,2023,2024,True,LAL,MIN,APR
2023-24,1610612747,LAL,Los Angeles Lakers,22301127,2024-04-06,LAL vs. CLE,W,48.0,0.663,0.2,0.2,0.205,0.494,0.133,0.188,0.308,0,0,0,0,119,116,1682,2328,2074,512,188,217,1574,1,2023,2024,True,LAL,CLE,APR
2023-24,1610612747,LAL,Los Angeles Lakers,22301103,2024-04-03,LAL @ WAS,W,48.0,0.549,0.319,0.157,0.271,0.593,0.143,0.165,0.149,0,0,0,0,119,1183,471,1767,1349,1872,239,525,68,1,2023,2024,False,WAS,LAL,APR
2023-24,1610612747,LAL,Los Angeles Lakers,22301094,2024-04-02,LAL @ TOR,W,48.0,0.604,0.119,0.142,0.296,0.539,0.236,0.162,0.224,0,0,0,0,119,490,2349,1408,1018,1127,1202,583,556,1,2023,2024,False,TOR,LAL,APR
2023-24,1610612747,LAL,Los Angeles Lakers,22301078,2024-03-31,LAL @ BKN,W,48.0,0.643,0.286,0.196,0.184,0.489,0.207,0.126,0.211,0,0,0,0,119,182,724,2310,2249,460,834,1465,423,1,2023,2024,False,BKN,LAL,MAR
2023-24,1610612747,LAL,Los Angeles Lakers,22301063,2024-03-29,LAL @ IND,L,48.0,0.436,0.209,0.162,0.212,0.539,0.157,0.1,0.17,0,0,0,0,119,2364,1580,1840,2017,1127,355,2035,131,1,2023,2024,False,IND,LAL,MAR
2023-24,1610612747,LAL,Los Angeles Lakers,22301055,2024-03-27,LAL @ MEM,W,48.0,0.667,0.432,0.151,0.225,0.562,0.196,0.131,0.245,0,0,0,0,119,95,69,1629,1877,1470,723,1352,814,1,2023,2024,False,MEM,LAL,MAR
