group_set,player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,usg_pct,pct_fgm,pct_fga,pct_fg3m,pct_fg3a,pct_ftm,pct_fta,pct_oreb,pct_dreb,pct_reb,pct_ast,pct_tov,pct_stl,pct_blk,pct_blka,pct_pf,pct_pfd,pct_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,usg_pct_rank,pct_fgm_rank,pct_fga_rank,pct_fg3m_rank,pct_fg3a_rank,pct_ftm_rank,pct_fta_rank,pct_oreb_rank,pct_dreb_rank,pct_reb_rank,pct_ast_rank,pct_tov_rank,pct_stl_rank,pct_blk_rank,pct_blka_rank,pct_pf_rank,pct_pfd_rank,pct_pts_rank,team
Players,1631128,Christian Braun,Christian,1610612743,DEN,24.0,32,19,13,0.594,122.0,0.108,0.108,0.129,0.207,0.172,0.063,0.048,0.133,0.181,0.167,0.117,0.094,0.217,0.2,0.1,0.246,0.067,0.106,36,21,399,132,22,324,305,301,153,207,270,294,226,228,254,258,246,155,141,301,356,307,323,DEN
Players,201566,Russell Westbrook,Russell,1610612743,DEN,36.0,32,17,15,0.531,83.0,0.165,0.149,0.168,0.143,0.14,0.05,0.1,0.167,0.091,0.114,0.118,0.286,0.381,0.444,0.333,0.472,0.095,0.128,36,38,433,189,94,183,241,197,203,251,284,250,189,349,352,256,405,69,58,410,475,269,286,DEN
Players,1628427,Vlatko Čančar,Vlatko,1610612743,DEN,28.0,1,0,1,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,439,450,35,450,451,435,369,419,265,347,307,313,302,382,400,337,1,1,208,1,1,339,392,DEN
Players,1629008,Michael Porter Jr.,Michael,1610612743,DEN,26.0,33,19,14,0.576,108.0,0.115,0.154,0.142,0.188,0.172,0.029,0.033,0.033,0.222,0.161,0.087,0.074,0.1,0.0,0.091,0.196,0.032,0.13,30,21,410,148,49,305,229,262,168,207,300,307,297,163,274,292,232,243,208,295,276,337,280,DEN
Players,1631212,Peyton Watson,Peyton,1610612743,DEN,22.0,19,12,7,0.632,53.0,0.117,0.114,0.116,0.231,0.222,0.036,0.091,0.133,0.042,0.077,0.029,0.2,0.154,0.444,0.167,0.12,0.103,0.109,171,113,262,96,172,299,294,328,135,148,293,257,226,380,376,336,340,202,58,332,165,258,320,DEN
Players,1631124,Julian Strawther,Julian,1610612743,DEN,23.0,9,5,4,0.556,14.0,0.286,0.308,0.28,0.0,0.286,0.625,0.545,0.25,0.2,0.214,0.091,0.0,0.167,0.0,0.0,0.125,0.6,0.342,279,243,181,169,319,55,65,71,265,86,10,12,135,187,193,288,1,192,208,1,169,9,37,DEN
Players,203932,Aaron Gordon,Aaron,1610612743,DEN,29.0,20,12,8,0.6,89.0,0.142,0.122,0.131,0.263,0.267,0.254,0.25,0.381,0.12,0.197,0.17,0.0,0.071,0.0,0.0,0.071,0.197,0.168,160,113,288,122,81,226,285,292,109,100,105,106,86,325,216,191,1,253,208,1,129,166,200,DEN
Players,1630192,Zeke Nnaji,Zeke,1610612743,DEN,24.0,3,2,1,0.667,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,380,335,35,73,441,435,369,419,265,347,307,313,302,382,400,337,1,263,208,1,1,339,392,DEN
Players,203967,Dario Šarić,Dario,1610612743,DEN,31.0,2,1,1,0.5,3.0,0.6,1.0,0.5,1.0,0.667,0.0,0.0,0.0,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,410,375,35,212,431,1,1,6,1,4,307,313,302,1,12,337,491,263,208,1,1,1,1,DEN
Players,1641816,Hunter Tyson,Hunter,1610612743,DEN,24.0,1,0,1,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,439,450,35,450,434,435,369,419,265,347,307,313,302,382,400,337,1,263,208,1,1,339,392,DEN
Players,1642461,Spencer Jones,Spencer,1610612743,DEN,23.0,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,439,450,35,450,462,435,369,419,265,347,307,313,302,382,400,337,1,263,208,1,1,339,392,DEN
Players,201599,DeAndre Jordan,DeAndre,1610612743,DEN,36.0,3,1,2,0.333,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,380,375,105,372,418,435,369,419,265,347,307,313,302,129,140,337,1,263,208,1,1,339,392,DEN
Players,1627750,Jamal Murray,Jamal,1610612743,DEN,28.0,29,18,11,0.621,101.0,0.241,0.23,0.236,0.222,0.246,0.375,0.345,0.074,0.167,0.14,0.338,0.182,0.353,0.364,0.182,0.065,0.23,0.261,63,31,352,109,57,90,127,110,141,131,52,56,280,247,318,73,328,76,79,343,125,126,92,DEN
