group_set,player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,pct_fga_2pt,pct_fga_3pt,pct_pts_2pt,pct_pts_2pt_mr,pct_pts_3pt,pct_pts_fb,pct_pts_ft,pct_pts_off_tov,pct_pts_paint,pct_ast_2pm,pct_uast_2pm,pct_ast_3pm,pct_uast_3pm,pct_ast_fgm,pct_uast_fgm,fgm,fga,fg_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pct_fga_2pt_rank,pct_fga_3pt_rank,pct_pts_2pt_rank,pct_pts_2pt_mr_rank,pct_pts_3pt_rank,pct_pts_fb_rank,pct_pts_ft_rank,pct_pts_off_tov_rank,pct_pts_paint_rank,pct_ast_2pm_rank,pct_uast_2pm_rank,pct_ast_3pm_rank,pct_uast_3pm_rank,pct_ast_fgm_rank,pct_uast_fgm_rank,fgm_rank,fga_rank,fg_pct_rank,team
Players,1631128,Christian Braun,Christian,1610612743,DEN,24.0,32,19,13,0.594,3.8,0.577,0.423,0.343,0.0,0.514,0.229,0.143,0.171,0.343,0.667,0.333,1.0,0.0,0.833,0.167,12,26,0.462,36,21,399,132,82,213,206,254,123,81,51,248,135,224,105,199,1,94,109,252,85,92,186,DEN
Players,201566,Russell Westbrook,Russell,1610612743,DEN,36.0,32,17,15,0.531,2.6,0.75,0.25,0.667,0.0,0.25,0.167,0.083,0.083,0.667,0.875,0.125,1.0,0.0,0.9,0.1,10,24,0.417,36,38,433,189,245,121,289,80,123,194,71,290,210,71,73,263,1,94,99,269,104,102,222,DEN
Players,1628427,Vlatko Čančar,Vlatko,1610612743,DEN,28.0,1,0,1,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,439,450,35,450,383,380,347,337,123,265,189,307,248,331,285,269,256,94,342,276,369,419,369,DEN
Players,1629008,Michael Porter Jr.,Michael,1610612743,DEN,26.0,33,19,14,0.576,3.3,0.593,0.407,0.5,0.0,0.45,0.2,0.05,0.125,0.5,0.8,0.2,1.0,0.0,0.875,0.125,16,27,0.593,30,21,410,148,143,207,212,155,123,101,58,301,175,129,78,251,1,94,102,265,57,87,92,DEN
Players,1631212,Peyton Watson,Peyton,1610612743,DEN,22.0,19,12,7,0.632,2.8,0.4,0.6,0.286,0.0,0.643,0.286,0.071,0.429,0.286,1.0,0.0,1.0,0.0,1.0,0.0,5,10,0.5,171,113,262,96,226,300,110,274,123,52,33,295,33,241,1,269,1,94,1,276,180,207,129,DEN
Players,1631124,Julian Strawther,Julian,1610612743,DEN,23.0,9,5,4,0.556,1.5,0.714,0.286,0.615,0.0,0.0,0.154,0.385,0.231,0.615,0.75,0.25,0.0,0.0,0.75,0.25,4,7,0.571,279,243,181,169,392,137,277,113,123,265,78,70,98,95,90,237,256,94,147,206,210,246,95,DEN
Players,203932,Aaron Gordon,Aaron,1610612743,DEN,29.0,20,12,8,0.6,4.4,0.368,0.632,0.238,0.0,0.357,0.119,0.405,0.024,0.238,0.8,0.2,0.8,0.2,0.8,0.2,10,19,0.526,160,113,288,122,34,319,100,301,123,149,103,64,247,273,78,251,179,81,120,230,104,131,121,DEN
Players,1630192,Zeke Nnaji,Zeke,1610612743,DEN,24.0,3,2,1,0.667,0.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,380,335,35,73,450,380,347,337,123,265,189,307,248,331,285,269,256,94,342,276,369,419,369,DEN
Players,203967,Dario Šarić,Dario,1610612743,DEN,31.0,2,1,1,0.5,1.3,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,2,0.5,410,375,35,212,411,380,1,337,123,1,189,307,248,331,285,269,1,94,1,276,306,333,129,DEN
Players,1641816,Hunter Tyson,Hunter,1610612743,DEN,24.0,1,0,1,0.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,439,450,35,450,248,380,347,337,123,265,189,307,248,331,285,269,256,94,342,276,369,419,369,DEN
Players,1642461,Spencer Jones,Spencer,1610612743,DEN,23.0,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,439,450,35,450,437,380,347,337,123,265,189,307,248,331,285,269,256,94,342,276,369,419,369,DEN
Players,201599,DeAndre Jordan,DeAndre,1610612743,DEN,36.0,3,1,2,0.333,1.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,380,375,105,372,421,380,347,337,123,265,189,307,248,331,285,269,256,94,342,276,369,419,369,DEN
Players,1627750,Jamal Murray,Jamal,1610612743,DEN,28.0,29,18,11,0.621,3.5,0.667,0.333,0.447,0.211,0.237,0.053,0.316,0.079,0.237,0.471,0.529,0.5,0.5,0.478,0.522,23,42,0.548,63,31,352,109,120,151,252,191,20,205,161,113,217,274,194,143,223,24,265,104,23,46,109,DEN
Players,203999,Nikola Jokić,Nikola,1610612743,DEN,30.0,33,19,14,0.576,4.2,0.843,0.157,0.629,0.029,0.129,0.064,0.242,0.157,0.6,0.545,0.455,1.0,0.0,0.6,0.4,50,89,0.562,30,21,410,148,44,92,327,105,119,247,155,177,149,97,157,178,1,94,211,151,2,6,104,DEN
Players,1629618,Jalen Pickett,Jalen,1610612743,DEN,25.0,3,1,2,0.333,2.9,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1,2,0.5,380,375,105,372,208,238,153,1,123,265,189,307,248,1,1,269,256,94,1,276,306,333,129,DEN
