close_def_person_id,player,team_id,team,pos,age,gp,g,freq,fg2m,fg2a,fg2_pct,ns_fg2_pct,plusminus
203991,Clint Capela,1610612745,HOU,C,24.0,73,73,0.782,6.18,12.74,0.485,0.517,-0.032
201935,James Harden,1610612745,HOU,G,28.0,71,71,0.654,4.72,9.01,0.523,0.511,0.013
101108,Chris Paul,1610612745,HOU,G,33.0,57,57,0.682,4.07,7.79,0.523,0.51,0.012
201583,Ryan Anderson,1610612745,HOU,F,30.0,64,63,0.732,3.25,7.09,0.458,0.501,-0.043
200782,P.J. Tucker,1610612745,HOU,F,33.0,81,81,0.662,3.73,6.78,0.55,0.512,0.038
2772,Trevor Ariza,1610612745,HOU,F-G,33.0,65,64,0.661,3.82,6.35,0.6,0.511,0.089
201601,Luc Mbah a Moute,1610612745,HOU,F,31.0,60,59,0.662,3.02,6.27,0.481,0.514,-0.033
201569,Eric Gordon,1610612745,HOU,G,29.0,68,67,0.629,2.88,5.59,0.516,0.503,0.013
2403,Nene,1610612745,HOU,C-F,35.0,52,52,0.678,2.35,5.06,0.464,0.508,-0.044
1628935,Aaron Jackson,1610612745,HOU,G,32.0,1,1,0.833,4.0,5.0,0.8,0.513,0.287
2207,Joe Johnson,1610612745,HOU,G-F,37.0,55,55,0.607,2.38,4.89,0.487,0.508,-0.021
201148,Brandan Wright,1610612745,HOU,F-C,30.0,27,26,0.777,2.33,4.78,0.488,0.516,-0.028
101123,Gerald Green,1610612745,HOU,G-F,32.0,40,39,0.647,2.68,4.78,0.56,0.492,0.068
204028,Tarik Black,1610612745,HOU,F-C,26.0,49,49,0.751,2.02,4.18,0.483,0.513,-0.03
203900,Markel Brown,1610612745,HOU,G,26.0,4,3,0.667,1.75,3.5,0.5,0.574,-0.074
1627778,Chinanu Onuaku,1610612745,HOU,C,21.0,1,1,0.5,2.0,3.0,0.667,0.49,0.176
1627753,Zhou Qi,1610612745,HOU,F-C,22.0,15,13,0.712,1.07,2.8,0.381,0.48,-0.099
1626154,RJ Hunter,1610612745,HOU,G,24.0,4,2,0.5,1.0,2.0,0.5,0.459,0.041
201628,Bobby Brown,1610612745,HOU,G,33.0,14,13,0.6,0.79,1.5,0.524,0.469,0.055
1627817,Tim Quarterman,1610612745,HOU,G,23.0,3,2,0.667,0.67,1.33,0.5,0.469,0.031
