season,player_id,player,nickname,team_id,team,team_name,game_id,game_date,matchup,wl,min,pct_fga_2pt,pct_fga_3pt,pct_pts_2pt,pct_pts_2pt_mr,pct_pts_3pt,pct_pts_fb,pct_pts_ft,pct_pts_off_tov,pct_pts_paint,pct_ast_2pm,pct_uast_2pm,pct_ast_3pm,pct_uast_3pm,pct_ast_fgm,pct_uast_fgm,fgm,fga,fg_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pct_fga_2pt_rank,pct_fga_3pt_rank,pct_pts_2pt_rank,pct_pts_2pt_mr_rank,pct_pts_3pt_rank,pct_pts_fb_rank,pct_pts_ft_rank,pct_pts_off_tov_rank,pct_pts_paint_rank,pct_ast_2pm_rank,pct_uast_2pm_rank,pct_ast_3pm_rank,pct_uast_3pm_rank,pct_ast_fgm_rank,pct_uast_fgm_rank,fgm_rank,fga_rank,fg_pct_rank,available_flag,min_sec,season_start,season_end
2016-17,202734,E'Twaun Moore,E'Twaun,1610612740,NOP,New Orleans Pelicans,21601230,2017-04-12T00:00:00,NOP @ POR,W,13.7,0.667,0.333,0.667,0.0,0.0,0.333,0.333,0.0,0.667,1.0,0.0,0.0,0.0,1.0,0.0,1,3,0.333,1,1,1,1,20671,12913,10667,8937,10490,12221,2629,3157,11896,5318,1,15456,11240,2859,1,15925,18863,20108,16811,1,13:44,2016,2017
2016-17,201950,Jrue Holiday,Jrue,1610612740,NOP,New Orleans Pelicans,21601230,2017-04-12T00:00:00,NOP @ POR,W,16.0,0.818,0.182,1.0,0.25,0.0,0.0,0.0,0.0,0.75,0.0,1.0,0.0,0.0,0.0,1.0,4,11,0.364,1,1,1,1,19134,8985,15869,1,4973,12221,9921,13946,11896,4426,16049,1,11240,2859,20088,1,8702,6285,16344,1,15:57,2016,2017
2016-17,204025,Tim Frazier,Tim,1610612740,NOP,New Orleans Pelicans,21601230,2017-04-12T00:00:00,NOP @ POR,W,27.0,0.375,0.625,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,8,0.125,1,1,1,1,9949,21241,3595,20905,10490,4868,9921,1145,11896,19010,16049,15456,1,2859,1,15925,18863,10580,22523,1,27:03,2016,2017
2016-17,201582,Alexis Ajinca,Alexis,1610612740,NOP,New Orleans Pelicans,21601230,2017-04-12T00:00:00,NOP @ POR,W,25.2,1.0,0.0,0.909,0.182,0.0,0.0,0.091,0.273,0.727,0.8,0.2,0.0,0.0,0.8,0.2,5,12,0.417,1,1,1,1,11557,1,18442,5002,7043,12221,9921,12386,5050,4870,5814,14710,11240,2859,7668,14416,6330,5196,13951,1,25:10,2016,2017
2016-17,1627767,Cheick Diallo,Cheick,1610612740,NOP,New Orleans Pelicans,21601230,2017-04-12T00:00:00,NOP @ POR,W,29.1,1.0,0.0,0.667,0.0,0.0,0.167,0.333,0.833,0.667,0.5,0.5,0.0,0.0,0.5,0.5,4,9,0.444,1,1,1,1,8131,1,18442,8937,10490,12221,6734,3157,627,5318,9393,8637,11240,2859,13072,6755,8702,8880,12539,1,29:09,2016,2017
2016-17,1626188,Quinn Cook,Quinn,1610612740,NOP,New Orleans Pelicans,21601230,2017-04-12T00:00:00,NOP @ POR,W,19.7,0.857,0.143,0.545,0.0,0.273,0.0,0.182,0.455,0.545,0.0,1.0,1.0,0.0,0.25,0.75,4,7,0.571,1,1,1,1,16228,7988,16739,12752,10490,9271,9921,8620,2071,8062,16049,1,1,2859,18614,3570,8702,12283,6176,1,19:40,2016,2017
2016-17,203524,Solomon Hill,Solomon,1610612740,NOP,New Orleans Pelicans,21601230,2017-04-12T00:00:00,NOP @ POR,W,30.2,0.5,0.5,0.462,0.308,0.231,0.0,0.307,0.385,0.154,0.0,1.0,1.0,0.0,0.25,0.75,4,8,0.5,1,1,1,1,7280,17619,5379,14831,3900,10184,9921,4467,2859,17950,16049,1,1,2859,18614,3570,8702,10580,8149,1,30:09,2016,2017
2016-17,201967,Dante Cunningham,Dante,1610612740,NOP,New Orleans Pelicans,21601230,2017-04-12T00:00:00,NOP @ POR,W,18.8,0.4,0.6,0.4,0.0,0.6,0.2,0.0,0.2,0.4,0.5,0.5,1.0,0.0,0.75,0.25,4,5,0.8,1,1,1,1,16975,20657,3843,15824,10490,2841,5691,13946,7128,11362,9393,8637,1,2859,8420,13207,8702,16180,1494,1,18:46,2016,2017
2016-17,1626253,Axel Toupane,Axel,1610612740,NOP,New Orleans Pelicans,21601230,2017-04-12T00:00:00,NOP @ POR,W,20.9,1.0,0.0,1.0,0.75,0.0,0.0,0.0,0.0,0.25,0.75,0.25,0.0,0.0,0.75,0.25,4,4,1.0,1,1,1,1,15213,1,18442,1,632,12221,9921,13946,11896,15600,6241,13913,11240,2859,8420,13207,8702,18194,1,1,20:53,2016,2017
2016-17,202348,Jordan Crawford,Jordan,1610612740,NOP,New Orleans Pelicans,21601230,2017-04-12T00:00:00,NOP @ POR,W,22.6,0.667,0.333,0.4,0.267,0.6,0.0,0.0,0.2,0.133,0.0,1.0,0.333,0.667,0.167,0.833,6,12,0.5,1,1,1,1,13774,12913,10667,15824,4762,2841,9921,13946,7128,18303,16049,1,10998,1062,19583,2976,4424,5196,8149,1,22:38,2016,2017
