TEAM_ID,TEAM_NAME,GP,W,L,W_PCT,MIN,PTS_OFF_TOV,PTS_2ND_CHANCE,PTS_FB,PTS_PAINT,OPP_PTS_OFF_TOV,OPP_PTS_2ND_CHANCE,OPP_PTS_FB,OPP_PTS_PAINT,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,PTS_OFF_TOV_RANK,PTS_2ND_CHANCE_RANK,PTS_FB_RANK,PTS_PAINT_RANK,OPP_PTS_OFF_TOV_RANK,OPP_PTS_2ND_CHANCE_RANK,OPP_PTS_FB_RANK,OPP_PTS_PAINT_RANK
1610612737,Atlanta Hawks,44,24,20,0.545,165.71166666666667,11.7,10.6,7.6,31.3,8.5,13.3,7.8,26.9,10,13,12,13,16,12,18,10,6,8,27,22,15
1610612738,Boston Celtics,46,25,21,0.543,157.63666666666666,13.9,13.2,12.1,33.8,8.9,11.6,6.2,30.6,7,7,15,14,19,4,4,2,2,10,23,11,27
1610612751,Brooklyn Nets,41,15,26,0.366,141.425,10.4,10.9,6.9,29.0,15.3,7.4,6.1,31.6,21,25,23,25,24,19,15,13,13,28,1,10,29
1610612766,Charlotte Hornets,42,22,20,0.524,155.2,11.4,11.4,4.9,21.8,6.0,10.2,8.8,29.7,16,15,12,15,20,14,13,24,29,2,14,26,25
1610612741,Chicago Bulls,46,27,19,0.587,212.23833333333334,7.6,6.8,1.4,22.1,9.3,14.6,8.8,33.6,7,5,9,7,3,27,29,30,28,11,30,27,30
1610612739,Cleveland Cavaliers,33,19,14,0.576,142.355,11.9,11.4,8.6,30.9,10.4,11.1,6.8,26.3,28,20,3,9,23,11,12,7,8,13,21,19,11
1610612742,Dallas Mavericks,49,25,24,0.51,225.87333333333333,12.9,6.2,8.4,23.3,5.7,9.9,6.4,26.8,5,7,20,16,1,7,30,8,25,1,12,15,14
1610612743,Denver Nuggets,52,25,27,0.481,193.775,7.2,8.4,7.1,28.6,11.5,9.5,5.8,27.9,2,7,25,19,8,29,24,12,14,18,7,7,19
1610612765,Detroit Pistons,42,25,17,0.595,172.16166666666666,10.5,10.2,4.2,31.8,6.1,7.9,3.8,27.2,16,7,4,4,10,17,19,26,5,3,4,1,16
1610612744,Golden State Warriors,34,30,4,0.882,143.57166666666666,13.5,13.3,11.3,32.1,9.8,7.8,6.5,26.6,26,2,1,1,22,5,3,4,4,12,2,16,12
1610612745,Houston Rockets,49,28,21,0.571,196.47833333333332,11.4,7.9,13.0,21.3,10.8,9.7,6.0,27.5,5,4,15,10,7,15,27,1,30,14,10,9,17
1610612754,Indiana Pacers,53,30,23,0.566,214.53,14.6,9.6,6.5,24.2,11.7,11.1,6.7,29.2,1,2,19,11,2,2,21,15,24,19,20,17,21
1610612746,LA Clippers,42,25,17,0.595,166.025,11.9,8.2,1.7,25.6,8.9,11.1,4.1,24.7,16,7,4,4,15,10,25,29,19,9,19,3,5
1610612747,Los Angeles Lakers,33,11,22,0.333,114.53333333333333,11.9,11.6,4.7,24.5,11.9,12.6,7.9,29.5,28,29,17,27,29,9,10,25,20,21,25,23,23
1610612763,Memphis Grizzlies,44,26,18,0.591,170.43333333333334,14.8,16.9,6.1,31.3,11.2,9.5,4.4,26.6,10,6,6,6,13,1,1,18,7,16,8,4,13
1610612748,Miami Heat,43,25,18,0.581,177.83333333333334,13.0,13.2,10.1,34.0,7.5,9.7,6.3,25.1,14,7,6,8,9,6,5,5,1,6,11,12,7
1610612749,Milwaukee Bucks,40,20,20,0.5,161.46,14.0,9.6,5.4,32.6,12.3,8.2,8.0,25.4,23,18,12,17,18,3,20,22,3,23,5,24,8
1610612750,Minnesota Timberwolves,50,20,30,0.4,206.68166666666667,10.5,14.8,6.4,26.5,11.8,9.9,4.9,29.3,4,18,29,23,4,18,2,17,17,20,13,5,22
1610612740,New Orleans Pelicans,46,18,28,0.391,171.985,9.6,8.0,6.5,26.0,12.3,10.3,5.9,26.0,7,22,27,24,11,21,26,16,18,24,15,8,10
1610612752,New York Knicks,41,15,26,0.366,164.72333333333333,5.0,10.7,3.7,24.5,12.0,10.3,7.6,30.2,21,25,23,25,17,30,17,27,21,22,16,21,26
1610612760,Oklahoma City Thunder,44,22,22,0.5,171.545,8.2,12.8,9.2,27.7,12.6,12.6,5.5,25.6,10,15,17,17,12,25,7,6,15,25,26,6,9
1610612753,Orlando Magic,44,19,25,0.432,198.44833333333332,7.3,7.8,5.4,29.8,12.7,10.7,6.3,23.6,10,20,21,21,6,28,28,20,10,26,17,14,3
1610612755,Philadelphia 76ers,35,5,30,0.143,133.38666666666666,8.1,8.9,6.7,23.2,17.0,10.8,11.9,29.1,25,30,29,30,26,26,22,14,27,29,18,30,20
1610612756,Phoenix Suns,39,12,27,0.308,126.485,9.7,12.8,5.7,24.5,21.6,9.7,9.4,29.6,24,28,25,29,28,20,6,19,22,30,9,28,24
1610612757,Portland Trail Blazers,42,23,19,0.548,138.77333333333334,12.2,8.6,7.5,27.5,6.5,14.3,7.0,23.9,16,14,9,12,25,8,23,11,16,4,29,20,4
1610612758,Sacramento Kings,43,18,25,0.419,149.61666666666667,9.1,11.1,7.7,29.4,14.2,11.3,8.7,25.0,14,22,21,22,21,22,14,9,12,27,22,25,6
