season_id,player_id,player,team_id,team,team_name,play_type,type_grouping,percentile,gp,poss_pct,ppp,fg_pct,ft_poss_pct,tov_poss_pct,sf_poss_pct,plusone_poss_pct,score_poss_pct,efg_pct,poss,pts,fgm,fga,fgmx
22021,202704,Reggie Jackson,1610612746,LAC,LA Clippers,Misc,Offensive,0.471,75,0.06,0.5,0.23,0.193,0.466,0.0,0.0,0.27,0.0025,1.2,0.6,0.1,0.4,0.3
22021,202331,Paul George,1610612746,LAC,LA Clippers,Misc,Offensive,0.961,31,0.047,0.923,0.46,0.282,0.385,0.026,0.0,0.44,0.0062,1.3,1.2,0.2,0.4,0.2
22021,1627826,Ivica Zubac,1610612746,LAC,LA Clippers,Misc,Offensive,0.342,76,0.105,0.427,0.8,0.227,0.707,0.013,0.0,0.27,0.008,1.0,0.4,0.1,0.1,0.0
22021,1629611,Terance Mann,1610612746,LAC,LA Clippers,Misc,Offensive,0.567,81,0.057,0.563,0.37,0.167,0.458,0.021,0.02,0.27,0.0039000000000000003,0.6,0.3,0.1,0.2,0.1
22021,202339,Eric Bledsoe,1610612746,LAC,LA Clippers,Misc,Offensive,0.369,54,0.073,0.435,0.28,0.174,0.457,0.043,0.02,0.26,0.0028000000000000004,0.9,0.4,0.1,0.3,0.2
22021,1628379,Luke Kennard,1610612746,LAC,LA Clippers,Misc,Offensive,0.781,70,0.039,0.679,0.57,0.214,0.536,0.0,0.0,0.36,0.005699999999999999,0.4,0.3,0.1,0.1,0.0
22021,202694,Marcus Morris Sr.,1610612746,LAC,LA Clippers,Misc,Offensive,0.471,54,0.042,0.5,0.29,0.147,0.353,0.0,0.0,0.26,0.0029,0.6,0.3,0.1,0.3,0.2
22021,1628392,Isaiah Hartenstein,1610612746,LAC,LA Clippers,Misc,Offensive,0.14,68,0.115,0.293,0.5,0.121,0.741,0.0,0.0,0.17,0.005,0.9,0.3,0.1,0.1,0.1
22021,1629599,Amir Coffey,1610612746,LAC,LA Clippers,Misc,Offensive,0.812,69,0.039,0.727,0.38,0.318,0.364,0.045,0.05,0.41,0.0038,0.3,0.2,0.0,0.1,0.1
22021,201587,Nicolas Batum,1610612746,LAC,LA Clippers,Misc,Offensive,0.246,59,0.066,0.379,0.5,0.0,0.724,0.0,0.0,0.14,0.0069,0.5,0.2,0.1,0.1,0.1
22021,201586,Serge Ibaka,1610612746,LAC,LA Clippers,Misc,Offensive,0.276,35,0.084,0.4,0.57,0.0,0.65,0.0,0.0,0.2,0.005699999999999999,0.6,0.2,0.1,0.2,0.1
22021,1630527,Brandon Boston,1610612746,LAC,LA Clippers,Misc,Offensive,0.603,51,0.031,0.583,0.12,0.167,0.167,0.0,0.0,0.25,0.0019,0.2,0.1,0.0,0.2,0.1
22021,203496,Robert Covington,1610612746,LAC,LA Clippers,Misc,Offensive,0.471,23,0.063,0.5,0.0,0.333,0.417,0.0,0.0,0.33,0.0,0.5,0.3,0.0,0.1,0.1
22021,1626159,Justise Winslow,1610612746,LAC,LA Clippers,Misc,Offensive,0.079,37,0.086,0.235,0.2,0.118,0.588,0.059,0.0,0.12,0.002,0.5,0.1,0.0,0.1,0.1
