GROUP_SET,PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,AGE,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK
Players,101161,Amir Johnson,Amir,1610612738,BOS,29.0,32,15,17,0.469,69.49666666666667,7,12,0.583,0,0,0.0,6,10,0.6,5,12,17,4,4,2,4,0,12,7,20,-8,60.4,7,0,53.0,94,109,341,243,156,149,187,67,209,275,209,140,128,239,72,103,98,116,83,96,34,1,338,127,166,293,134,49,13,138
Players,202340,Avery Bradley,Avery,1610612738,BOS,25.0,41,22,19,0.537,135.1266666666667,26,53,0.491,9,29,0.31,5,7,0.714,2,8,10,7,4,5,3,2,18,3,66,19,108.5,0,0,108.0,22,25,379,165,45,32,49,125,18,18,113,157,155,199,146,145,149,72,83,28,48,314,398,192,47,71,64,190,13,59
Players,202323,Evan Turner,Evan,1610612738,BOS,27.0,37,20,17,0.541,95.05833333333334,16,36,0.444,0,3,0.0,9,12,0.75,5,15,20,7,4,3,3,4,7,11,41,43,89.5,3,0,80.0,51,45,341,158,110,69,73,146,209,188,209,109,112,171,72,79,82,72,83,59,48,386,258,92,94,36,90,93,13,98
Players,202738,Isaiah Thomas,Isaiah,1610612738,BOS,27.0,46,25,21,0.543,150.69833333333332,38,84,0.452,7,20,0.35,61,69,0.884,2,15,17,26,11,3,1,9,18,41,144,33,204.4,6,0,202.0,9,11,402,156,31,15,19,145,30,37,84,2,3,94,146,79,98,11,20,59,126,424,398,7,5,51,16,60,13,15
Players,203109,Jae Crowder,Jae,1610612738,BOS,25.0,39,20,19,0.513,134.56166666666667,20,39,0.513,10,23,0.435,14,16,0.875,6,20,26,12,8,7,2,0,24,9,64,2,132.2,2,0,130.0,32,45,379,185,48,55,66,94,15,30,59,74,86,96,54,42,49,39,33,12,78,1,427,112,49,168,46,103,13,39
Players,203923,James Young,James,1610612738,BOS,20.0,2,0,2,0.0,2.14,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,-2,0.0,0,0,0.0,374,408,75,408,396,342,379,342,209,275,209,299,312,299,270,356,370,287,282,237,200,1,1,326,359,236,400,190,13,400
Players,203096,Jared Sullinger,Jared,1610612738,BOS,24.0,34,19,15,0.559,83.67833333333333,12,31,0.387,2,7,0.286,8,11,0.727,7,20,27,10,1,1,3,1,17,7,34,21,92.4,12,0,81.0,76,64,313,140,131,100,88,202,105,127,122,115,122,194,49,42,46,47,194,149,48,232,395,127,111,69,85,29,13,95
Players,201973,Jonas Jerebko,Jonas,1610612738,BOS,29.0,20,12,8,0.6,21.885,1,7,0.143,0,4,0.0,2,2,1.0,1,2,3,2,1,0,0,0,3,1,4,-6,9.6,0,0,9.0,196,144,204,103,277,279,246,333,209,167,209,228,243,1,196,270,273,178,194,237,200,1,158,268,290,276,300,190,13,299
Players,203482,Kelly Olynyk,Kelly,1610612738,BOS,25.0,19,8,11,0.421,31.641666666666666,5,14,0.357,1,5,0.2,4,4,1.0,0,8,8,3,0,0,0,2,3,3,15,3,29.1,0,0,27.0,203,195,251,278,239,179,172,236,137,153,167,177,205,1,270,145,174,143,282,237,200,314,158,192,184,152,206,190,13,206
Players,203935,Marcus Smart,Marcus,1610612738,BOS,22.0,32,17,15,0.531,54.975,3,12,0.25,1,7,0.143,7,12,0.583,4,8,12,3,4,3,2,2,12,10,14,-29,43.9,0,0,40.0,94,88,313,169,182,223,187,298,137,127,193,128,112,246,84,145,131,143,83,59,78,314,338,98,193,391,164,190,13,171
Players,1626179,Terry Rozier,Terry,1610612738,BOS,22.0,2,1,1,0.5,1.405,0,0,0.0,0,0,0.0,0,0,0.0,0,2,2,0,0,0,0,0,0,0,0,5,2.4,0,0,2.0,374,362,31,188,402,342,379,342,209,275,209,299,312,299,270,270,293,287,282,237,200,1,1,326,359,138,371,190,13,365
Players,203092,Tyler Zeller,Tyler,1610612738,BOS,26.0,2,2,0,1.0,1.3983333333333334,1,1,1.0,0,0,0.0,0,0,0.0,1,0,1,0,0,0,0,0,1,0,2,-4,3.2,0,0,3.0,374,326,1,1,403,279,337,1,209,275,209,299,312,299,196,356,329,287,282,237,200,1,63,326,321,260,353,190,13,348
