group_set,player_id,player,nickname,team_id,team,age,gp,w,l,w_pct,min,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,tov,stl,blk,blka,pf,pfd,pts,plus_minus,nba_fantasy_pts,dd2,td3,wnba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,fgm_rank,fga_rank,fg_pct_rank,fg3m_rank,fg3a_rank,fg3_pct_rank,ftm_rank,fta_rank,ft_pct_rank,oreb_rank,dreb_rank,reb_rank,ast_rank,tov_rank,stl_rank,blk_rank,blka_rank,pf_rank,pfd_rank,pts_rank,plus_minus_rank,nba_fantasy_pts_rank,dd2_rank,td3_rank,wnba_fantasy_pts_rank
Players,202692,Alec Burks,Alec,1610612752,NYK,29.0,22,11,11,0.5,75.22,18,42,0.429,10,21,0.476,18,20,0.9,0,13,13,3,3,1,1,3,9,12,64,16,87.1,3,0,94.0,121,114,332,176,104,42,42,206,9,36,74,32,39,95,263,63,92,134,108,139,96,403,361,50,35,78,65,79,20,50
Players,201565,Derrick Rose,Derrick,1610612752,NYK,32.0,23,11,12,0.478,77.88666666666667,10,37,0.27,3,10,0.3,1,2,0.5,0,7,7,4,5,3,3,3,4,2,24,-8,51.4,1,0,50.0,104,114,349,224,99,92,50,321,97,91,160,255,242,248,263,129,174,107,55,46,25,403,249,219,123,305,129,139,20,126
Players,203901,Elfrid Payton,Elfrid,1610612752,NYK,27.0,14,6,8,0.429,38.553333333333335,4,13,0.308,0,2,0.0,2,3,0.667,2,0,2,3,1,0,0,2,2,3,10,-3,15.9,0,0,15.0,205,214,264,265,193,189,152,305,245,229,245,206,214,200,121,360,285,134,178,238,180,367,146,188,218,248,258,201,20,256
Players,1628373,Frank Ntilikina,Frank,1610612752,NYK,22.0,12,9,3,0.75,9.616666666666667,1,3,0.333,1,2,0.5,2,2,1.0,0,2,2,1,0,1,0,0,3,1,5,-10,11.9,0,0,11.0,235,152,109,39,323,284,295,273,168,229,47,206,242,1,263,259,285,208,257,139,180,1,196,260,277,320,281,201,20,280
Players,1630193,Immanuel Quickley,Immanuel,1610612752,NYK,22.0,23,13,10,0.565,64.085,8,22,0.364,2,10,0.2,15,16,0.938,2,4,6,11,2,1,1,1,7,6,33,69,60.7,0,0,56.0,104,77,302,134,127,112,106,262,126,91,213,40,54,87,121,203,195,33,130,139,96,265,322,102,86,5,103,201,20,107
Players,203944,Julius Randle,Julius,1610612752,NYK,26.0,35,19,16,0.543,155.77,32,83,0.386,8,18,0.444,27,34,0.794,7,38,45,19,12,10,2,4,17,31,99,46,205.5,20,4,195.0,9,15,410,155,1,12,10,245,19,44,82,19,19,161,19,2,3,12,8,1,50,425,440,6,12,18,4,9,4,5
Players,1628995,Kevin Knox II,Kevin,1610612752,NYK,21.0,5,4,1,0.8,1.6916666666666669,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0,0,0.0,328,259,25,30,424,355,356,355,245,268,245,295,304,295,263,360,374,291,257,238,180,1,1,319,368,166,414,201,20,414
Players,1629011,Mitchell Robinson,Mitchell,1610612752,NYK,23.0,11,5,6,0.455,36.19166666666667,4,6,0.667,0,0,0.0,1,4,0.25,2,8,10,0,0,3,3,1,6,3,9,16,39.0,2,0,31.0,246,237,205,238,202,189,232,53,245,320,245,255,182,292,121,109,125,291,257,46,25,265,304,188,228,78,162,101,20,181
Players,203457,Nerlens Noel,Nerlens,1610612752,NYK,27.0,17,10,7,0.588,80.05,3,5,0.6,0,0,0.0,5,9,0.556,4,10,14,1,0,1,4,1,11,6,11,3,44.3,1,0,36.0,175,137,238,108,93,213,252,75,245,320,245,127,95,247,55,88,85,208,257,139,16,265,394,102,212,152,145,139,20,165
Players,1629628,RJ Barrett,RJ,1610612752,NYK,21.0,34,19,15,0.559,129.71833333333333,25,53,0.472,7,16,0.438,13,17,0.765,3,23,26,13,4,3,1,4,9,13,70,47,128.7,3,0,124.0,15,15,401,140,16,25,29,169,33,56,85,53,49,168,90,12,22,25,77,46,96,425,361,43,30,16,24,79,20,25
Players,203493,Reggie Bullock Jr.,Reggie,1610612752,NYK,30.0,28,17,11,0.607,118.975,8,16,0.5,6,14,0.429,4,5,0.8,2,17,19,4,9,7,1,0,7,4,26,9,69.8,0,0,71.0,58,26,332,97,22,112,131,117,43,61,86,141,160,148,121,41,47,107,20,4,96,1,322,151,115,111,88,201,20,83
Players,201959,Taj Gibson,Taj,1610612752,NYK,36.0,14,8,6,0.571,36.10166666666667,1,2,0.5,0,0,0.0,7,10,0.7,6,4,10,0,0,0,0,1,7,6,9,18,21.0,0,0,19.0,205,171,205,125,203,284,323,117,245,320,245,90,87,193,24,203,125,291,257,238,180,265,322,102,228,70,231,201,20,235
