group_set,player_id,player,nickname,team_id,team,age,gp,w,l,w_pct,min,pct_fga_2pt,pct_fga_3pt,pct_pts_2pt,pct_pts_2pt_mr,pct_pts_3pt,pct_pts_fb,pct_pts_ft,pct_pts_off_tov,pct_pts_paint,pct_ast_2pm,pct_uast_2pm,pct_ast_3pm,pct_uast_3pm,pct_ast_fgm,pct_uast_fgm,fgm,fga,fg_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pct_fga_2pt_rank,pct_fga_3pt_rank,pct_pts_2pt_rank,pct_pts_2pt_mr_rank,pct_pts_3pt_rank,pct_pts_fb_rank,pct_pts_ft_rank,pct_pts_off_tov_rank,pct_pts_paint_rank,pct_ast_2pm_rank,pct_uast_2pm_rank,pct_ast_3pm_rank,pct_uast_3pm_rank,pct_ast_fgm_rank,pct_uast_fgm_rank,fgm_rank,fga_rank,fg_pct_rank
Players,202692,Alec Burks,Alec,1610612752,NYK,29.0,22,11,11,0.5,3.4,0.5,0.5,0.25,0.063,0.469,0.0,0.281,0.047,0.188,0.25,0.75,0.9,0.1,0.611,0.389,18,42,0.429,121,114,332,176,122,221,156,257,91,101,150,136,220,262,213,93,161,83,184,170,42,42,206
Players,201565,Derrick Rose,Derrick,1610612752,NYK,32.0,23,11,12,0.478,3.4,0.73,0.27,0.583,0.0,0.375,0.167,0.042,0.208,0.583,0.143,0.857,1.0,0.0,0.4,0.6,10,37,0.27,104,114,349,224,125,134,267,119,113,124,49,292,85,96,239,73,1,85,261,87,92,50,321
Players,203901,Elfrid Payton,Elfrid,1610612752,NYK,27.0,14,6,8,0.429,2.8,0.846,0.154,0.8,0.0,0.0,0.0,0.2,0.0,0.8,0.0,1.0,0.0,0.0,0.0,1.0,4,13,0.308,205,214,264,265,208,102,299,50,113,245,150,189,225,45,254,1,235,85,325,1,189,152,305
Players,1628373,Frank Ntilikina,Frank,1610612752,NYK,22.0,12,9,3,0.75,0.8,0.333,0.667,0.0,0.0,0.6,0.0,0.4,0.4,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,3,0.333,235,152,109,39,419,301,85,315,113,56,150,61,22,305,254,245,1,85,1,251,284,295,273
Players,1630193,Immanuel Quickley,Immanuel,1610612752,NYK,22.0,23,13,10,0.565,2.8,0.545,0.455,0.364,0.0,0.182,0.061,0.454,0.091,0.364,0.167,0.833,0.5,0.5,0.25,0.75,8,22,0.364,104,77,302,134,203,211,189,222,113,209,116,46,190,185,233,79,209,24,307,44,112,106,262
Players,203944,Julius Randle,Julius,1610612752,NYK,26.0,35,19,16,0.543,4.5,0.783,0.217,0.485,0.121,0.242,0.04,0.273,0.232,0.364,0.25,0.75,0.875,0.125,0.406,0.594,32,83,0.386,9,15,410,155,24,119,282,171,56,187,143,141,75,185,213,93,163,81,260,95,12,10,245
Players,1628995,Kevin Knox II,Kevin,1610612752,NYK,21.0,5,4,1,0.8,0.3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,328,259,25,30,440,360,1,315,113,245,150,295,225,305,254,245,235,85,325,251,355,356,355
Players,1629011,Mitchell Robinson,Mitchell,1610612752,NYK,23.0,11,5,6,0.455,3.3,1.0,0.0,0.889,0.0,0.0,0.0,0.111,0.0,0.889,1.0,0.0,0.0,0.0,1.0,0.0,4,6,0.667,246,237,205,238,137,1,320,39,113,245,150,267,225,36,1,245,235,85,1,251,189,232,53
Players,203457,Nerlens Noel,Nerlens,1610612752,NYK,27.0,17,10,7,0.588,4.7,1.0,0.0,0.545,0.0,0.0,0.0,0.455,0.364,0.545,0.667,0.333,0.0,0.0,0.667,0.333,3,5,0.6,175,137,238,108,20,1,320,140,113,245,150,46,32,106,92,208,235,85,159,176,213,252,75
Players,1629628,RJ Barrett,RJ,1610612752,NYK,21.0,34,19,15,0.559,3.8,0.698,0.302,0.514,0.086,0.3,0.129,0.186,0.229,0.429,0.167,0.833,1.0,0.0,0.4,0.6,25,53,0.472,15,15,401,140,65,148,253,151,78,162,67,210,76,149,233,79,1,85,261,87,25,29,169
Players,203493,Reggie Bullock Jr.,Reggie,1610612752,NYK,30.0,28,17,11,0.607,4.2,0.125,0.875,0.154,0.154,0.692,0.0,0.154,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,8,16,0.5,58,26,332,97,32,356,45,293,41,46,150,240,225,305,1,245,1,85,1,251,112,131,117
Players,201959,Taj Gibson,Taj,1610612752,NYK,36.0,14,8,6,0.571,2.6,1.0,0.0,0.222,0.0,0.0,0.0,0.778,0.0,0.222,0.0,1.0,0.0,0.0,0.0,1.0,1,2,0.5,205,171,205,125,242,1,320,274,113,245,150,14,225,247,254,1,235,85,325,1,284,323,117
