season,team_id,team,team_name,game_id,game_date,matchup,wl,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,available_flag,season_start,season_end,is_home,home,away
2021-22,1610612760,OKC,Oklahoma City Thunder,22100925,2022-02-28,OKC vs. SAC,L,48.0,13.0,15.0,21.0,56.0,31.0,10.0,14.0,68.0,0,0,0,0,117,1595,813,219,389,2415,667,1466,2381,1,2021,2022,True,OKC,SAC
2021-22,1610612766,CHA,Charlotte Hornets,22100924,2022-02-28,CHA @ MIL,L,48.0,12.0,8.0,13.0,36.0,5.0,21.0,23.0,36.0,0,0,0,0,117,1741,1945,996,2085,35,2180,2286,256,1,2021,2022,False,MIL,CHA
2021-22,1610612759,SAS,San Antonio Spurs,22100923,2022-02-28,SAS @ MEM,L,48.0,18.0,9.0,15.0,46.0,11.0,13.0,22.0,66.0,0,0,0,0,117,845,1795,715,1216,452,1151,2243,2352,1,2021,2022,False,MEM,SAS
2021-22,1610612748,MIA,Miami Heat,22100922,2022-02-28,MIA vs. CHI,W,48.0,15.0,7.0,14.0,40.0,25.0,10.0,5.0,52.0,0,0,0,0,117,1283,2082,848,1790,2230,667,202,1630,1,2021,2022,True,MIA,CHI
2021-22,1610612751,BKN,Brooklyn Nets,22100726,2022-02-28,BKN vs. TOR,L,48.0,6.0,20.0,9.0,32.0,31.0,29.0,32.0,58.0,0,0,0,0,117,2357,282,1640,2294,2415,2439,2452,2073,1,2021,2022,True,BKN,TOR
2021-22,1610612749,MIL,Milwaukee Bucks,22100924,2022-02-28,MIL vs. CHA,W,48.0,5.0,21.0,23.0,36.0,12.0,8.0,13.0,36.0,0,0,0,0,117,2405,200,137,2085,574,380,1330,256,1,2021,2022,True,MIL,CHA
2021-22,1610612750,MIN,Minnesota Timberwolves,22100920,2022-02-28,MIN @ CLE,W,48.0,35.0,10.0,19.0,50.0,21.0,18.0,7.0,38.0,0,0,0,0,117,12,1624,337,832,1861,1927,422,377,1,2021,2022,False,CLE,MIN
2021-22,1610612753,ORL,Orlando Magic,22100921,2022-02-28,ORL vs. IND,W,48.0,22.0,18.0,9.0,54.0,5.0,7.0,9.0,28.0,0,0,0,0,117,380,448,1640,513,35,270,695,37,1,2021,2022,True,ORL,IND
2021-22,1610612758,SAC,Sacramento Kings,22100925,2022-02-28,SAC @ OKC,W,48.0,31.0,10.0,14.0,68.0,13.0,15.0,21.0,56.0,0,0,0,0,117,30,1624,848,51,721,1500,2192,1949,1,2021,2022,False,OKC,SAC
2021-22,1610612739,CLE,Cleveland Cavaliers,22100920,2022-02-28,CLE vs. MIN,L,48.0,21.0,18.0,7.0,38.0,35.0,10.0,19.0,50.0,0,0,0,0,117,482,448,1922,1955,2447,667,2050,1431,1,2021,2022,True,CLE,MIN
2021-22,1610612761,TOR,Toronto Raptors,22100726,2022-02-28,TOR @ BKN,W,48.0,31.0,29.0,32.0,58.0,6.0,20.0,9.0,32.0,0,0,0,0,117,30,15,8,301,57,2104,695,103,1,2021,2022,False,BKN,TOR
