player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,usg_pct,pct_fgm,pct_fga,pct_fg3m,pct_fg3a,pct_ftm,pct_fta,pct_oreb,pct_dreb,pct_reb,pct_ast,pct_tov,pct_stl,pct_blk,pct_blka,pct_pf,pct_pfd,pct_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,usg_pct_rank,pct_fgm_rank,pct_fga_rank,pct_fg3m_rank,pct_fg3a_rank,pct_ftm_rank,pct_fta_rank,pct_oreb_rank,pct_dreb_rank,pct_reb_rank,pct_ast_rank,pct_tov_rank,pct_stl_rank,pct_blk_rank,pct_blka_rank,pct_pf_rank,pct_pfd_rank,pct_pts_rank,team
203083,Andre Drummond,Andre,1610612765,DET,25.0,79,40,39,0.506,2647.0,0.226,0.253,0.217,0.007,0.02,0.266,0.329,0.648,0.447,0.5,0.09,0.229,0.361,0.554,0.318,0.233,0.285,0.227,56,113,438,250,14,101,73,142,443,466,78,45,6,7,4,430,409,20,20,476,357,64,109,DET
201933,Blake Griffin,Blake,1610612765,DET,30.0,75,39,36,0.52,2622.0,0.296,0.292,0.281,0.274,0.269,0.416,0.414,0.162,0.257,0.233,0.332,0.332,0.144,0.137,0.27,0.173,0.465,0.311,98,118,406,235,17,18,27,33,111,110,14,14,245,112,168,67,509,382,279,430,167,7,19,DET
1628971,Bruce Brown,Bruce,1610612765,DET,22.0,74,35,39,0.473,1449.0,0.113,0.106,0.12,0.066,0.093,0.098,0.096,0.14,0.132,0.134,0.136,0.106,0.182,0.263,0.235,0.274,0.093,0.101,112,152,438,299,191,500,484,487,410,425,390,414,275,405,373,300,84,283,134,376,428,451,490,DET
203922,Glenn Robinson III,Glenn,1610612765,DET,25.0,47,24,23,0.511,610.0,0.146,0.157,0.161,0.143,0.16,0.144,0.137,0.115,0.128,0.125,0.075,0.093,0.137,0.178,0.219,0.169,0.132,0.153,310,262,230,248,345,401,347,364,327,339,288,321,314,414,406,466,61,402,219,345,152,344,355,DET
202397,Ish Smith,Ish,1610612765,DET,30.0,56,33,23,0.589,1251.0,0.193,0.197,0.209,0.138,0.15,0.103,0.103,0.071,0.141,0.122,0.361,0.195,0.178,0.103,0.181,0.18,0.126,0.175,263,169,230,168,228,183,202,162,337,354,374,396,435,378,418,50,325,296,338,258,197,366,263,DET
202720,Jon Leuer,Jon,1610612765,DET,30.0,41,16,25,0.39,402.0,0.157,0.221,0.158,0.013,0.041,0.195,0.186,0.37,0.25,0.275,0.072,0.189,0.194,0.2,0.171,0.303,0.206,0.198,350,341,255,389,381,343,125,374,440,450,197,216,103,124,109,472,310,243,194,233,461,182,182,DET
101181,Jose Calderon,Jose,1610612765,DET,37.0,49,22,27,0.449,632.0,0.104,0.099,0.105,0.108,0.124,0.041,0.037,0.082,0.11,0.103,0.399,0.172,0.157,0.064,0.098,0.195,0.067,0.09,300,276,271,327,342,512,496,511,374,390,487,497,409,460,467,28,269,357,407,105,246,500,506,DET
203564,Kalin Lucas,Kalin,1610612765,DET,30.0,1,0,1,0.0,6.0,0.154,0.0,0.111,0.0,0.25,1.0,1.0,0.0,0.75,0.6,1.0,0.0,0.0,0.0,0.0,0.333,0.5,0.333,518,519,9,519,521,353,519,504,454,148,1,1,505,2,2,1,1,505,473,1,492,4,7,DET
1629017,Khyri Thomas,Khyri,1610612765,DET,23.0,26,13,13,0.5,195.0,0.158,0.156,0.184,0.244,0.245,0.108,0.128,0.07,0.113,0.101,0.094,0.07,0.226,0.357,0.154,0.202,0.09,0.157,399,374,129,251,425,336,352,249,157,159,368,340,438,455,475,412,34,160,82,193,266,459,341,DET
204038,Langston Galloway,Langston,1610612765,DET,27.0,80,41,39,0.513,1745.0,0.153,0.162,0.182,0.306,0.295,0.119,0.107,0.114,0.101,0.105,0.104,0.052,0.152,0.054,0.141,0.165,0.101,0.171,42,103,438,246,147,357,332,262,67,77,344,385,316,477,461,382,29,363,427,167,131,431,284,DET
1628379,Luke Kennard,Luke,1610612765,DET,23.0,63,30,33,0.476,1437.0,0.179,0.196,0.2,0.296,0.266,0.103,0.092,0.038,0.172,0.139,0.164,0.151,0.138,0.083,0.123,0.141,0.096,0.193,218,201,372,290,194,228,205,195,80,117,375,423,494,282,352,239,220,401,375,144,66,440,199,DET
202704,Reggie Jackson,Reggie,1610612765,DET,29.0,82,41,41,0.5,2289.0,0.237,0.236,0.252,0.292,0.287,0.254,0.217,0.084,0.109,0.103,0.321,0.223,0.166,0.047,0.167,0.209,0.183,0.245,1,103,462,251,59,77,93,74,86,86,92,161,402,461,469,80,396,333,435,218,288,228,70,DET
1629004,Svi Mykhailiuk,Svi,1610612765,DET,22.0,42,19,23,0.452,440.0,0.157,0.12,0.17,0.282,0.289,0.085,0.099,0.093,0.083,0.085,0.166,0.149,0.192,0.024,0.2,0.137,0.104,0.132,341,307,230,324,371,346,461,314,102,81,426,407,382,504,501,237,217,248,463,298,59,418,443,DET
1627748,Thon Maker,Thon,1610612765,DET,22.0,64,44,20,0.688,972.0,0.148,0.138,0.15,0.197,0.208,0.19,0.205,0.201,0.22,0.216,0.09,0.125,0.135,0.443,0.148,0.236,0.199,0.152,201,77,195,69,283,384,426,406,240,236,207,184,192,180,187,429,132,412,48,180,363,197,361,DET
201961,Wayne Ellington,Wayne,1610612765,DET,31.0,53,26,27,0.491,1297.0,0.167,0.18,0.191,0.397,0.368,0.087,0.078,0.041,0.106,0.087,0.121,0.109,0.245,0.043,0.083,0.165,0.071,0.192,275,244,271,277,220,302,253,225,15,18,420,452,489,467,496,330,91,118,446,77,129,492,205,DET
1629155,Zach Lofton,Zach,1610612765,DET,26.0,1,1,0,1.0,4.0,0.25,0.0,0.167,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,518,499,1,1,524,51,519,331,454,2,497,504,505,520,521,510,530,2,473,1,1,513,521,DET
2585,Zaza Pachulia,Zaza,1610612765,DET,35.0,68,35,33,0.515,878.0,0.147,0.131,0.121,0.0,0.006,0.298,0.308,0.481,0.262,0.316,0.228,0.222,0.256,0.321,0.187,0.339,0.337,0.146,165,152,372,244,295,398,437,485,454,483,61,58,43,107,80,146,392,100,101,276,496,30,387,DET
