player_id,player,nickname,team_id,team,age,gp,w,l,w_pct,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,blk,blka,pf,pfd,nba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,blk_rank,blka_rank,pf_rank,pfd_rank,nba_fantasy_pts_rank
1627790,Ante Zizic,Ante,1610612739,CLE,21.0,8,2,6,0.25,49.6,0.0,4.3,4.3,17.4,8.7,8.7,15.2,47.8,2.2,2.2,4.3,6.5,49.3,80,111,166,151,72,164,31,31,15,21,41,157,73,24,196,110,26,48
1626224,Cedi Osman,Cedi,1610612739,CLE,23.0,14,5,9,0.357,50.2,0.0,4.1,1.6,6.5,8.9,9.8,7.3,63.4,0.0,0.0,4.1,1.6,29.2,37,43,201,128,58,164,36,102,119,22,63,32,12,143,1,97,167,158
201588,George Hill,George,1610612739,CLE,32.0,19,10,9,0.526,51.3,2.5,1.4,1.8,6.5,14.8,13.8,13.2,49.2,0.7,0.8,4.8,4.7,29.4,13,31,201,64,29,103,123,94,121,89,152,129,60,95,112,132,67,154
2747,JR Smith,JR,1610612739,CLE,32.0,22,12,10,0.545,51.3,2.5,0.9,1.5,2.2,16.0,13.1,15.8,51.0,0.3,0.1,3.9,2.4,25.9,1,9,204,59,30,105,136,115,174,113,135,164,34,137,52,90,144,178
201145,Jeff Green,Jeff,1610612739,CLE,31.0,22,12,10,0.545,51.0,2.4,1.2,3.0,6.4,13.7,13.2,11.8,46.3,1.5,0.8,3.5,3.1,32.2,1,9,204,59,39,107,127,62,125,71,139,97,90,47,107,67,107,142
203903,Jordan Clarkson,Jordan,1610612739,CLE,26.0,19,12,7,0.632,51.2,2.0,1.8,0.7,6.5,12.7,14.0,10.9,48.4,0.5,2.0,3.8,2.2,30.1,13,9,192,39,34,127,99,145,121,53,155,77,65,114,188,84,151,152
101181,Jose Calderon,Jose,1610612739,CLE,36.0,13,5,8,0.385,50.0,0.0,1.0,1.9,2.9,17.2,12.4,12.9,51.7,0.0,0.5,7.2,1.9,29.0,38,43,194,126,62,164,134,92,170,132,120,120,31,143,74,185,159,160
201567,Kevin Love,Kevin,1610612739,CLE,29.0,21,11,10,0.524,51.9,1.9,3.8,0.7,9.7,16.7,13.2,15.2,51.7,0.6,1.7,4.6,5.3,51.1,5,16,204,66,18,131,43,146,81,119,137,156,30,105,177,123,48,37
2594,Kyle Korver,Kyle,1610612739,CLE,37.0,22,12,10,0.545,51.0,2.6,1.9,0.9,1.2,15.1,12.6,12.0,47.3,0.9,0.5,4.4,1.7,31.6,1,9,204,59,38,96,96,136,180,95,122,102,79,77,78,115,164,144
1626204,Larry Nance Jr.,Larry,1610612739,CLE,25.0,20,10,10,0.5,50.7,3.1,4.8,1.3,12.2,14.9,13.2,12.9,42.3,2.3,0.5,5.8,5.5,51.1,11,31,204,67,43,73,23,122,46,90,138,118,129,21,77,160,43,38
2544,LeBron James,LeBron,1610612739,CLE,33.0,22,12,10,0.545,51.6,5.4,3.9,4.6,19.8,15.7,13.8,14.7,49.0,1.3,1.0,2.9,9.8,75.5,1,9,204,59,22,28,39,26,10,108,149,148,62,54,137,43,6,4
203918,Rodney Hood,Rodney,1610612739,CLE,25.0,17,7,10,0.412,52.6,1.2,0.8,2.4,9.3,16.6,12.1,12.3,50.2,0.8,1.6,6.1,2.2,34.3,23,38,204,113,11,154,140,80,85,118,116,107,47,89,172,166,147,131
202684,Tristan Thompson,Tristan,1610612739,CLE,27.0,19,10,9,0.526,51.6,2.1,4.1,0.7,11.9,15.6,11.7,16.1,50.1,1.0,1.0,3.2,4.8,35.7,13,31,201,64,24,119,34,141,53,104,103,169,49,67,135,53,62,120
