season,team_id,game_id,game_date,away_team,home_team,opponent_id,pf,opp_pf,wl,round,game_no_in_series
2016-17,1610612749,41600121,2017-04-15,MIL,TOR,1610612761,97,83,W,rnd1,1
2016-17,1610612749,41600122,2017-04-18,MIL,TOR,1610612761,100,106,L,rnd1,2
2016-17,1610612749,41600123,2017-04-20,TOR,MIL,1610612761,104,77,W,rnd1,3
2016-17,1610612749,41600124,2017-04-22,TOR,MIL,1610612761,76,87,L,rnd1,4
2016-17,1610612749,41600125,2017-04-24,MIL,TOR,1610612761,93,118,L,rnd1,5
2016-17,1610612749,41600126,2017-04-27,TOR,MIL,1610612761,89,92,L,rnd1,6
