close_def_person_id,player,team_id,team,player_position,age,gp,g,freq,d_fgm,d_fga,d_fg_pct,normal_fg_pct,pct_plusminus
203991,Clint Capela,1610612737,ATL,C,29.0,65,65,1.0,7.48,14.68,0.509,0.503,0.007
1628381,John Collins,1610612737,ATL,F-C,25.0,71,71,1.0,6.94,13.94,0.498,0.484,0.014
203992,Bogdan Bogdanović,1610612737,ATL,G,30.0,54,54,1.0,6.33,13.33,0.475,0.469,0.006
1630168,Onyeka Okongwu,1610612737,ATL,F-C,22.0,80,80,1.0,5.91,12.63,0.468,0.489,-0.021
1629631,De'Andre Hunter,1610612737,ATL,F-G,25.0,67,67,1.0,5.85,12.58,0.465,0.47,-0.005
1627749,Dejounte Murray,1610612737,ATL,G,26.0,74,74,1.0,6.19,12.22,0.507,0.475,0.032
1629027,Trae Young,1610612737,ATL,G,24.0,73,73,1.0,5.19,10.73,0.484,0.457,0.027
1629633,Jarrett Culver,1610612737,ATL,G-F,24.0,8,8,1.0,4.63,8.13,0.569,0.474,0.096
1630180,Saddiq Bey,1610612737,ATL,F,24.0,76,76,1.0,4.17,7.99,0.522,0.475,0.047
1631100,AJ Griffin,1610612737,ATL,F,19.0,70,70,1.0,3.83,7.93,0.483,0.466,0.016
1630552,Jalen Johnson,1610612737,ATL,F,21.0,68,68,1.0,3.06,6.53,0.468,0.479,-0.01
1630235,Trent Forrest,1610612737,ATL,G,25.0,22,22,1.0,2.64,5.91,0.446,0.464,-0.018
1628988,Aaron Holiday,1610612737,ATL,G,26.0,60,60,1.0,2.57,5.55,0.462,0.46,0.003
1628981,Bruno Fernando,1610612737,ATL,F-C,24.0,37,37,1.0,2.65,5.43,0.488,0.504,-0.016
1629726,Garrison Mathews,1610612737,ATL,G,26.0,52,52,1.0,2.27,5.1,0.445,0.454,-0.009
1630249,Vít Krejčí,1610612737,ATL,G,23.0,20,20,1.0,1.3,3.0,0.433,0.424,0.009
1631213,Tyrese Martin,1610612737,ATL,G,24.0,10,10,1.0,1.1,2.0,0.55,0.458,0.092
1631495,Donovan Williams,1610612737,ATL,G,21.0,1,1,1.0,0.0,1.0,0.0,0.674,-0.674
