player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,usg_pct,pct_fgm,pct_fga,pct_fg3m,pct_fg3a,pct_ftm,pct_fta,pct_oreb,pct_dreb,pct_reb,pct_ast,pct_tov,pct_stl,pct_blk,pct_blka,pct_pf,pct_pfd,pct_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,usg_pct_rank,pct_fgm_rank,pct_fga_rank,pct_fg3m_rank,pct_fg3a_rank,pct_ftm_rank,pct_fta_rank,pct_oreb_rank,pct_dreb_rank,pct_reb_rank,pct_ast_rank,pct_tov_rank,pct_stl_rank,pct_blk_rank,pct_blka_rank,pct_pf_rank,pct_pfd_rank,pct_pts_rank,team
1630174,Aaron Nesmith,Aaron,1610612754,IND,24.0,72,41,31,0.569,1995.0,0.158,0.164,0.168,0.251,0.229,0.161,0.16,0.167,0.158,0.16,0.084,0.121,0.21,0.191,0.216,0.274,0.191,0.173,108,97,406,227,105,324,317,314,143,193,249,258,280,353,340,494,146,213,229,376,462,207,275,IND
1629614,Andrew Nembhard,Andrew,1610612754,IND,24.0,68,41,27,0.603,1697.0,0.161,0.162,0.162,0.133,0.139,0.09,0.085,0.106,0.093,0.096,0.263,0.221,0.23,0.028,0.115,0.196,0.139,0.15,148,97,344,167,159,310,326,344,371,397,413,443,406,534,532,123,451,163,512,147,257,336,380,IND
1641767,Ben Sheppard,Ben,1610612754,IND,22.0,57,32,25,0.561,814.0,0.125,0.109,0.14,0.232,0.264,0.096,0.086,0.076,0.142,0.124,0.102,0.077,0.219,0.021,0.154,0.23,0.077,0.12,241,183,311,246,301,476,508,440,173,118,398,442,471,414,458,440,64,195,517,231,366,489,480,IND
1631097,Bennedict Mathurin,Bennedict,1610612754,IND,22.0,59,33,26,0.559,1538.0,0.226,0.207,0.227,0.208,0.202,0.316,0.304,0.175,0.178,0.178,0.131,0.215,0.139,0.084,0.363,0.164,0.262,0.224,225,173,332,252,179,108,175,127,228,251,56,70,267,282,285,345,438,447,436,537,133,98,125,IND
203926,Doug McDermott,Doug,1610612754,IND,32.0,64,22,42,0.344,904.0,0.144,0.145,0.162,0.373,0.318,0.043,0.056,0.053,0.082,0.075,0.119,0.106,0.129,0.019,0.08,0.183,0.041,0.16,185,276,515,428,282,398,403,350,22,55,497,499,528,539,552,382,112,471,518,88,205,531,337,IND
1630543,Isaiah Jackson,Isaiah,1610612754,IND,22.0,60,37,23,0.617,771.0,0.165,0.208,0.158,0.0,0.008,0.285,0.304,0.508,0.305,0.362,0.104,0.159,0.236,0.555,0.262,0.365,0.308,0.2,215,139,272,148,305,291,170,367,498,520,82,69,23,63,39,426,286,151,23,460,543,54,184,IND
1631209,Isaiah Wong,Isaiah,1610612754,IND,23.0,1,1,0,1.0,4.0,0.375,0.333,0.429,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333,565,538,1,1,564,4,7,2,498,1,531,538,545,557,561,553,1,539,520,1,1,547,7,IND
1630188,Jalen Smith,Jalen,1610612754,IND,24.0,61,36,25,0.59,1047.0,0.187,0.225,0.191,0.206,0.185,0.247,0.272,0.434,0.342,0.368,0.095,0.156,0.097,0.365,0.107,0.261,0.262,0.225,206,146,311,187,255,196,131,226,232,288,124,104,64,34,34,470,277,520,86,132,437,99,117,IND
201949,James Johnson,James,1610612754,IND,37.0,9,4,5,0.444,47.0,0.137,0.065,0.109,0.0,0.061,0.167,0.118,0.077,0.143,0.118,0.25,0.417,0.313,0.5,0.5,0.6,0.143,0.069,498,482,64,359,522,426,553,533,498,486,237,355,468,409,481,136,564,51,38,556,571,323,551,IND
1641716,Jarace Walker,Jarace,1610612754,IND,20.0,33,18,15,0.545,340.0,0.155,0.134,0.169,0.272,0.252,0.068,0.059,0.146,0.242,0.215,0.186,0.179,0.214,0.275,0.042,0.188,0.092,0.138,380,316,168,270,400,345,434,312,109,145,460,495,322,138,196,219,353,204,141,55,229,458,417,IND
