group_set,player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,e_off_rating,off_rating,sp_work_off_rating,e_def_rating,def_rating,sp_work_def_rating,e_net_rating,net_rating,sp_work_net_rating,ast_pct,ast_to,ast_ratio,oreb_pct,dreb_pct,reb_pct,tm_tov_pct,e_tov_pct,efg_pct,ts_pct,usg_pct,e_usg_pct,e_pace,pace,pace_per40,sp_work_pace,pie,poss,fgm,fga,fgm_pg,fga_pg,fg_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,e_off_rating_rank,off_rating_rank,sp_work_off_rating_rank,e_def_rating_rank,def_rating_rank,sp_work_def_rating_rank,e_net_rating_rank,net_rating_rank,sp_work_net_rating_rank,ast_pct_rank,ast_to_rank,ast_ratio_rank,oreb_pct_rank,dreb_pct_rank,reb_pct_rank,tm_tov_pct_rank,e_tov_pct_rank,efg_pct_rank,ts_pct_rank,usg_pct_rank,e_usg_pct_rank,e_pace_rank,pace_rank,sp_work_pace_rank,pie_rank,fgm_rank,fga_rank,fgm_pg_rank,fga_pg_rank,fg_pct_rank,team
Players,1631321,Sidy Cissoko,Sidy,1610612759,SAS,20.0,1,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1600.0,3200.0,2666.67,3200.0,0.0,1,0,0,0.0,0.0,0.0,420,359,1,1,464,439,439,439,1,1,1,213,206,206,308,228,308,298,355,379,1,1,355,367,412,413,4,2,2,357,355,399,355,399,355,SAS
Players,1629640,Keldon Johnson,Keldon,1610612759,SAS,24.0,31,10,21,0.323,3.5,103.3,102.7,102.7,119.3,114.7,114.7,-16.0,-12.0,-12.0,0.052,0.6,6.4,0.053,0.136,0.094,10.6,10.6,0.439,0.511,0.171,0.181,101.21,103.61,86.34,103.61,0.046,221,13,33,0.4,1.1,0.394,53,153,456,366,105,280,257,257,320,323,323,336,304,304,277,202,289,149,155,157,334,333,249,231,164,167,178,195,195,301,73,70,153,118,233,SAS
Players,1641705,Victor Wembanyama,Victor,1610612759,SAS,20.0,35,12,23,0.343,3.6,101.5,100.4,100.4,117.6,112.9,112.9,-16.2,-12.6,-12.6,0.19,0.73,10.2,0.086,0.244,0.162,13.9,13.9,0.423,0.514,0.313,0.329,102.88,105.6,88.0,105.6,0.147,264,25,65,0.7,1.9,0.385,20,121,463,351,95,298,269,269,304,299,299,337,311,311,104,192,246,86,41,50,377,380,262,227,40,43,137,160,160,88,28,17,64,44,242,SAS
Players,1630577,Julian Champagnie,Julian,1610612759,SAS,23.0,16,4,12,0.25,3.1,99.4,96.2,96.2,104.6,103.6,103.6,-5.2,-7.5,-7.5,0.071,2.0,22.2,0.053,0.155,0.104,11.1,11.3,0.5,0.595,0.057,0.06,102.34,104.5,87.09,104.5,0.068,104,2,5,0.1,0.3,0.4,196,261,337,382,184,317,313,313,153,187,187,257,276,276,243,75,98,149,117,125,336,345,159,141,396,398,147,178,178,261,252,253,326,359,222,SAS
Players,1630572,Sandro Mamukelashvili,Sandro,1610612759,SAS,25.0,5,1,4,0.2,2.4,90.8,92.0,92.0,100.1,107.4,107.4,-9.3,-15.4,-15.4,0.0,0.0,0.0,0.111,0.063,0.088,14.3,14.3,0.583,0.583,0.212,0.231,107.5,102.98,85.82,102.98,0.011,25,3,6,0.6,1.2,0.5,320,359,164,405,272,357,336,336,114,236,236,290,328,328,308,228,308,51,317,172,380,385,111,156,103,98,80,212,212,344,216,235,88,103,103,SAS
Players,1626224,Cedi Osman,Cedi,1610612759,SAS,29.0,12,4,8,0.333,1.7,104.7,97.7,97.7,137.9,131.1,131.1,-33.2,-33.4,-33.4,0.091,0.0,20.0,0.043,0.095,0.068,0.0,0.0,0.25,0.25,0.08,0.087,95.42,101.26,84.39,101.26,-0.007,43,1,4,0.1,0.3,0.25,247,261,263,353,358,273,298,298,430,430,430,387,399,399,212,228,112,180,242,247,1,1,336,352,362,363,334,255,255,410,290,273,338,341,329,SAS
Players,1628380,Zach Collins,Zach,1610612759,SAS,26.0,23,5,18,0.217,2.3,98.9,98.1,98.1,124.9,118.8,118.8,-25.9,-20.7,-20.7,0.174,1.0,15.4,0.057,0.067,0.061,15.4,15.2,0.538,0.547,0.177,0.192,95.27,98.14,81.79,98.14,0.014,105,7,13,0.3,0.6,0.538,132,240,437,403,291,322,295,295,374,366,366,374,361,361,108,144,177,142,304,272,400,399,143,192,153,146,343,332,332,340,152,167,208,263,89,SAS
Players,1630170,Devin Vassell,Devin,1610612759,SAS,23.0,32,10,22,0.313,3.5,102.4,102.2,102.2,117.4,112.1,112.1,-14.9,-9.9,-9.9,0.298,2.43,23.0,0.008,0.094,0.051,9.5,9.5,0.415,0.472,0.21,0.221,101.34,103.94,86.61,103.94,0.076,229,14,41,0.4,1.3,0.341,43,153,460,369,103,289,262,262,302,290,290,328,294,294,34,66,94,291,248,309,312,312,272,284,106,113,174,189,189,236,68,47,145,88,277,SAS
Players,1631103,Malaki Branham,Malaki,1610612759,SAS,21.0,14,2,12,0.143,2.4,96.2,91.9,91.9,124.8,123.4,123.4,-28.6,-31.5,-31.5,0.071,0.25,4.8,0.022,0.065,0.039,19.0,19.3,0.679,0.73,0.215,0.231,105.84,108.87,90.72,108.87,0.108,74,8,14,0.6,1.0,0.571,215,315,337,418,277,337,337,337,373,401,401,378,389,389,243,225,299,250,312,336,417,418,61,59,97,99,99,120,120,155,137,161,94,124,72,SAS
Players,1630200,Tre Jones,Tre,1610612759,SAS,24.0,35,13,22,0.371,3.8,107.3,107.4,107.4,108.3,106.3,106.3,-0.9,1.1,1.1,0.198,4.0,27.6,0.028,0.108,0.068,6.9,7.0,0.467,0.594,0.132,0.135,99.82,100.77,83.98,100.77,0.121,271,13,30,0.4,0.9,0.433,20,99,460,345,61,248,208,208,201,218,218,232,196,196,101,23,70,236,215,242,267,267,230,143,248,266,215,266,266,129,73,74,171,176,190,SAS
