group_set,player_id,player,nickname,team_id,team,age,gp,w,l,w_pct,min,pct_fga_2pt,pct_fga_3pt,pct_pts_2pt,pct_pts_2pt_mr,pct_pts_3pt,pct_pts_fb,pct_pts_ft,pct_pts_off_tov,pct_pts_paint,pct_ast_2pm,pct_uast_2pm,pct_ast_3pm,pct_uast_3pm,pct_ast_fgm,pct_uast_fgm,fgm,fga,fg_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pct_fga_2pt_rank,pct_fga_3pt_rank,pct_pts_2pt_rank,pct_pts_2pt_mr_rank,pct_pts_3pt_rank,pct_pts_fb_rank,pct_pts_ft_rank,pct_pts_off_tov_rank,pct_pts_paint_rank,pct_ast_2pm_rank,pct_uast_2pm_rank,pct_ast_3pm_rank,pct_uast_3pm_rank,pct_ast_fgm_rank,pct_uast_fgm_rank,fgm_rank,fga_rank,fg_pct_rank
Players,1631104,Blake Wesley,Blake,1610612759,SAS,21.0,4,1,3,0.25,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,341,359,132,382,441,371,324,332,128,222,169,272,226,329,286,251,217,79,323,259,355,399,355
Players,1626224,Cedi Osman,Cedi,1610612759,SAS,29.0,12,4,8,0.333,1.7,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1,4,0.25,247,261,263,353,358,238,130,1,128,222,169,272,226,1,1,251,217,79,1,259,290,273,329
Players,1630170,Devin Vassell,Devin,1610612759,SAS,23.0,32,10,22,0.313,3.5,0.439,0.561,0.34,0.085,0.383,0.043,0.277,0.085,0.255,0.625,0.375,0.833,0.167,0.714,0.286,14,41,0.341,43,153,460,369,103,288,111,256,71,110,151,127,194,261,139,189,150,70,155,195,68,47,277
Players,1628984,Devonte' Graham,Devonte',1610612759,SAS,29.0,3,2,1,0.667,7.4,0.3,0.7,0.5,0.167,0.25,0.167,0.25,0.0,0.333,0.333,0.667,1.0,0.0,0.5,0.5,4,10,0.4,364,315,29,70,1,336,63,173,33,157,52,150,226,228,223,94,1,79,218,108,191,190,222
Players,1631230,Dominick Barlow,Dominick,1610612759,SAS,21.0,5,2,3,0.4,1.1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1,1,1.0,320,315,132,326,405,1,324,1,128,222,169,272,226,1,1,251,217,79,1,259,290,364,1
Players,1631110,Jeremy Sochan,Jeremy,1610612759,SAS,21.0,33,10,23,0.303,2.9,0.75,0.25,0.514,0.0,0.171,0.114,0.315,0.057,0.514,0.333,0.667,1.0,0.0,0.455,0.545,11,28,0.393,36,153,463,372,209,119,268,166,128,188,78,96,211,145,223,94,1,79,254,98,94,90,234
Players,1630577,Julian Champagnie,Julian,1610612759,SAS,23.0,16,4,12,0.25,3.1,0.2,0.8,0.286,0.0,0.429,0.286,0.285,0.0,0.286,1.0,0.0,1.0,0.0,1.0,0.0,2,5,0.4,196,261,337,382,184,358,35,277,128,91,26,116,226,246,1,251,1,79,1,259,252,253,222
Players,1629640,Keldon Johnson,Keldon,1610612759,SAS,24.0,31,10,21,0.323,3.5,0.576,0.424,0.5,0.1,0.225,0.05,0.275,0.125,0.4,0.6,0.4,1.0,0.0,0.692,0.308,13,33,0.394,53,153,456,366,105,211,188,173,56,169,147,129,154,186,144,178,1,79,165,190,73,70,233
Players,1631103,Malaki Branham,Malaki,1610612759,SAS,21.0,14,2,12,0.143,2.4,0.643,0.357,0.435,0.087,0.391,0.174,0.174,0.304,0.348,0.6,0.4,1.0,0.0,0.75,0.25,8,14,0.571,215,315,337,418,277,178,220,209,69,108,49,221,41,221,144,178,1,79,136,206,137,161,72
Players,1630572,Sandro Mamukelashvili,Sandro,1610612759,SAS,25.0,5,1,4,0.2,2.4,0.667,0.333,0.571,0.0,0.429,0.286,0.0,0.0,0.571,1.0,0.0,1.0,0.0,1.0,0.0,3,6,0.5,320,359,164,405,272,159,224,143,128,91,26,272,226,125,1,251,1,79,1,259,216,235,103
Players,1631321,Sidy Cissoko,Sidy,1610612759,SAS,20.0,1,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,420,359,1,1,464,371,324,332,128,222,169,272,226,329,286,251,217,79,323,259,355,399,355
Players,1630200,Tre Jones,Tre,1610612759,SAS,24.0,35,13,22,0.371,3.8,0.767,0.233,0.5,0.045,0.136,0.136,0.364,0.114,0.455,0.545,0.455,1.0,0.0,0.615,0.385,13,30,0.433,20,99,460,345,61,115,283,173,112,199,70,68,162,165,163,169,1,79,201,153,73,74,190
Players,1641705,Victor Wembanyama,Victor,1610612759,SAS,20.0,35,12,23,0.343,3.6,0.585,0.415,0.476,0.095,0.179,0.083,0.345,0.179,0.381,0.7,0.3,0.8,0.2,0.72,0.28,25,65,0.385,20,121,463,351,95,203,196,194,64,183,102,72,104,206,109,221,153,65,154,201,28,17,242
Players,1628380,Zach Collins,Zach,1610612759,SAS,26.0,23,5,18,0.217,2.3,0.846,0.154,0.7,0.0,0.0,0.0,0.3,0.2,0.7,0.571,0.429,0.0,0.0,0.571,0.429,7,13,0.538,132,240,437,403,291,91,308,104,128,222,169,99,80,94,157,172,217,79,211,142,152,167,89
