team_id,team_name,gp,w,l,w_pct,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,team
1610612737,Atlanta Hawks,5,1,4,0.2,51.3,19.4,12.4,7.7,37.2,20.1,17.7,10.5,47.9,13,13,1,13,13,3,12,15,14,11,16,6,11,ATLANTA HAWKS
1610612738,Boston Celtics,24,14,10,0.583,50.2,16.8,12.9,13.1,39.8,18.5,14.3,13.8,42.3,1,2,16,3,1,9,9,6,11,10,11,13,5,BOSTON CELTICS
1610612751,Brooklyn Nets,4,0,4,0.0,50.7,17.2,15.3,14.8,36.9,23.0,15.6,19.0,51.2,16,16,1,16,16,7,3,2,15,16,15,16,14,BROOKLYN NETS
1610612741,Chicago Bulls,5,1,4,0.2,47.6,13.5,7.3,8.1,32.5,16.1,11.3,13.3,46.0,13,13,1,13,13,13,16,14,16,6,4,12,9,CHICAGO BULLS
1610612742,Dallas Mavericks,18,9,9,0.5,51.4,16.6,9.6,9.1,38.0,12.2,15.2,9.1,49.6,3,4,15,6,3,10,15,13,13,1,13,2,12,DALLAS MAVERICKS
1610612743,Denver Nuggets,5,1,4,0.2,49.7,15.9,14.9,11.0,49.7,20.7,13.3,9.3,46.4,13,13,1,13,13,12,7,11,2,13,8,4,10,DENVER NUGGETS
1610612744,Golden State Warriors,22,16,6,0.727,49.1,16.9,15.0,12.3,45.3,16.7,13.3,11.9,41.5,2,1,10,1,2,8,6,7,9,8,9,8,4,GOLDEN STATE WARRIORS
1610612763,Memphis Grizzlies,12,6,6,0.5,46.8,20.4,15.1,14.6,48.0,15.9,13.1,12.8,43.1,6,7,10,6,7,1,5,4,5,5,7,10,6,MEMPHIS GRIZZLIES
1610612748,Miami Heat,18,11,7,0.611,51.0,19.9,15.2,11.9,47.2,16.4,12.0,12.4,40.7,3,3,14,2,3,2,4,9,8,7,5,9,3,MIAMI HEAT
1610612749,Milwaukee Bucks,12,7,5,0.583,48.3,16.5,12.7,14.6,47.3,12.7,9.1,9.3,33.4,6,5,9,3,7,11,10,5,7,3,1,3,1,MILWAUKEE BUCKS
1610612750,Minnesota Timberwolves,6,2,4,0.333,46.5,17.9,10.5,11.3,38.4,20.8,15.3,13.1,51.4,9,9,1,9,10,6,14,10,12,14,14,11,15,MINNESOTA TIMBERWOLVES
1610612740,New Orleans Pelicans,6,2,4,0.333,50.5,12.6,17.9,11.9,48.4,22.8,10.4,10.4,53.3,9,9,1,9,10,15,1,8,4,15,3,5,16,NEW ORLEANS PELICANS
1610612755,Philadelphia 76ers,12,6,6,0.5,52.0,13.1,12.2,16.2,44.8,20.1,14.9,14.1,50.0,6,7,10,6,6,14,13,1,10,12,12,14,13,PHILADELPHIA 76ERS
1610612756,Phoenix Suns,13,7,6,0.538,51.2,18.7,12.7,9.5,49.3,17.4,14.0,10.8,43.7,5,5,10,5,5,4,11,12,3,9,10,7,7,PHOENIX SUNS
1610612761,Toronto Raptors,6,2,4,0.333,51.9,18.1,13.6,14.7,47.8,12.2,12.9,18.1,45.0,9,9,1,9,9,5,8,3,6,2,6,15,8,TORONTO RAPTORS
1610612762,Utah Jazz,6,2,4,0.333,52.6,9.3,15.9,7.1,53.3,15.3,9.9,8.9,39.8,9,9,1,9,10,16,2,16,1,4,2,1,2,UTAH JAZZ
