group_set,player_id,player,nickname,team_id,team,age,gp,w,l,w_pct,min,usg_pct,pct_fgm,pct_fga,pct_fg3m,pct_fg3a,pct_ftm,pct_fta,pct_oreb,pct_dreb,pct_reb,pct_ast,pct_tov,pct_stl,pct_blk,pct_blka,pct_pf,pct_pfd,pct_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,usg_pct_rank,pct_fgm_rank,pct_fga_rank,pct_fg3m_rank,pct_fg3a_rank,pct_ftm_rank,pct_fta_rank,pct_oreb_rank,pct_dreb_rank,pct_reb_rank,pct_ast_rank,pct_tov_rank,pct_stl_rank,pct_blk_rank,pct_blka_rank,pct_pf_rank,pct_pfd_rank,pct_pts_rank
Players,202692,Alec Burks,Alec,1610612748,MIA,33.0,9,4,5,0.444,34.0,0.138,0.174,0.107,0.222,0.143,0.4,0.429,0.4,0.238,0.269,0.0,0.143,0.0,0.0,0.0,0.2,0.214,0.215,279,275,214,309,224,237,192,344,141,238,40,30,79,150,127,337,291,263,208,1,278,141,138
Players,203952,Andrew Wiggins,Andrew,1610612748,MIA,30.0,32,15,17,0.469,95.0,0.213,0.19,0.22,0.231,0.195,0.193,0.169,0.185,0.088,0.116,0.194,0.35,0.143,0.286,0.563,0.107,0.17,0.195,36,66,465,287,67,115,177,126,135,186,150,178,182,353,349,169,447,210,111,472,157,190,166
Players,1628389,Bam Adebayo,Bam,1610612748,MIA,27.0,40,14,26,0.35,186.0,0.205,0.305,0.234,0.075,0.079,0.107,0.183,0.35,0.265,0.289,0.235,0.14,0.314,0.231,0.2,0.123,0.239,0.247,5,77,498,368,1,125,70,112,254,314,231,164,95,117,110,135,290,96,134,351,168,119,107
Players,1630558,Davion Mitchell,Davion,1610612748,MIA,26.0,29,9,20,0.31,114.0,0.116,0.138,0.123,0.211,0.171,0.128,0.185,0.053,0.076,0.071,0.184,0.071,0.133,0.2,0.133,0.333,0.174,0.142,63,172,487,406,38,303,257,314,150,209,209,162,289,365,383,176,228,219,141,319,427,187,253
Players,1630696,Dru Smith,Dru,1610612748,MIA,27.0,4,1,3,0.25,8.0,0.118,0.0,0.154,0.0,0.2,0.0,0.0,0.333,0.0,0.2,0.0,0.0,0.5,0.0,0.5,0.25,0.0,0.0,359,375,148,418,366,295,369,229,265,173,307,313,96,382,205,337,1,31,208,448,358,339,392
Players,1629130,Duncan Robinson,Duncan,1610612748,MIA,31.0,25,8,17,0.32,65.0,0.178,0.148,0.194,0.2,0.259,0.125,0.083,0.167,0.077,0.105,0.184,0.211,0.231,0.0,0.125,0.281,0.091,0.151,103,187,465,404,140,163,242,162,155,107,210,267,189,363,361,176,354,143,208,312,399,272,232
Players,1629312,Haywood Highsmith,Haywood,1610612748,MIA,28.0,23,8,15,0.348,73.0,0.076,0.114,0.083,0.125,0.081,0.16,0.179,0.118,0.138,0.13,0.08,0.063,0.211,0.4,0.0,0.417,0.167,0.124,133,187,433,369,120,389,294,371,218,313,179,171,238,303,328,303,219,162,67,1,460,191,293
Players,1631170,Jaime Jaquez Jr.,Jaime,1610612748,MIA,24.0,11,3,8,0.273,30.0,0.232,0.188,0.25,0.25,0.238,0.267,0.286,0.375,0.25,0.292,0.444,0.167,0.5,0.0,0.6,0.2,0.25,0.216,254,304,288,415,245,99,179,92,114,137,100,82,87,129,105,43,313,31,208,474,278,102,136
Players,1630528,Josh Christopher,Josh,1610612748,MIA,23.0,1,0,1,0.0,5.0,0.5,0.5,0.571,0.0,0.0,0.4,0.4,0.0,0.429,0.375,0.0,0.5,1.0,0.0,0.0,0.0,0.333,0.444,439,450,35,450,408,3,6,5,265,347,40,38,302,29,53,337,471,1,208,1,1,52,14
Players,1626196,Josh Richardson,Josh,1610612748,MIA,31.0,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,439,450,35,450,470,435,369,419,265,347,307,313,302,382,400,337,1,263,208,1,1,339,392
Players,1642276,Kel'el Ware,Kel'el,1610612748,MIA,21.0,16,5,11,0.313,47.0,0.105,0.094,0.082,0.0,0.037,0.286,0.182,0.333,0.375,0.368,0.0,0.214,0.111,0.75,0.0,0.5,0.091,0.103,203,243,352,405,186,328,321,377,265,343,89,165,96,47,57,337,359,235,14,1,476,272,327
