close_def_person_id,player,team_id,team,player_position,age,gp,g,freq,fgm_lt_06,fga_lt_06,lt_06_pct,ns_lt_06_pct,plusminus
202696,Nikola Vučević,1610612753,ORL,C,28.0,78,78,0.416,4.03,7.51,0.536,0.616,-0.081
203932,Aaron Gordon,1610612753,ORL,F,23.0,76,75,0.379,2.62,4.5,0.582,0.608,-0.026
1628964,Mo Bamba,1610612753,ORL,C,21.0,45,44,0.448,2.49,4.44,0.56,0.613,-0.053
203095,Evan Fournier,1610612753,ORL,G-F,26.0,79,76,0.361,2.42,4.13,0.586,0.591,-0.005
1628371,Jonathan Isaac,1610612753,ORL,F,21.0,73,71,0.415,2.11,3.84,0.55,0.613,-0.063
203082,Terrence Ross,1610612753,ORL,G-F,28.0,79,74,0.342,2.06,3.22,0.642,0.596,0.045
203487,Michael Carter-Williams,1610612753,ORL,G,27.0,22,18,0.423,1.95,2.86,0.683,0.567,0.115
203920,Khem Birch,1610612753,ORL,C,26.0,50,46,0.405,1.5,2.8,0.536,0.607,-0.071
1628365,Markelle Fultz,1610612753,ORL,G,21.0,17,15,0.371,1.35,2.71,0.5,0.577,-0.077
201571,D.J. Augustin,1610612753,ORL,G,31.0,79,70,0.291,1.78,2.56,0.698,0.597,0.101
1628411,Wes Iwundu,1610612753,ORL,F,24.0,68,61,0.353,1.32,2.41,0.549,0.599,-0.05
1626170,Jerian Grant,1610612753,ORL,G,26.0,53,48,0.372,1.55,2.36,0.656,0.599,0.057
1628515,Isaiah Briscoe,1610612753,ORL,G,23.0,34,27,0.31,1.09,1.79,0.607,0.595,0.011
1626185,Jarell Martin,1610612753,ORL,F,25.0,36,25,0.397,1.03,1.67,0.617,0.606,0.011
1628518,Amile Jefferson,1610612753,ORL,F,26.0,11,7,0.417,1.0,1.36,0.733,0.601,0.132
1628982,Melvin Frazier Jr.,1610612753,ORL,G-F,22.0,9,6,0.429,0.44,0.67,0.667,0.579,0.087
