player_id,player,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,tov,stl,blk,blka,pf,pfd,pts,plus_minus,nba_fantasy_pts,dd2,td3,wnba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,fgm_rank,fga_rank,fg_pct_rank,fg3m_rank,fg3a_rank,fg3_pct_rank,ftm_rank,fta_rank,ft_pct_rank,oreb_rank,dreb_rank,reb_rank,ast_rank,tov_rank,stl_rank,blk_rank,blka_rank,pf_rank,pfd_rank,pts_rank,plus_minus_rank,nba_fantasy_pts_rank,dd2_rank,td3_rank,wnba_fantasy_pts_rank,team
1629599,Amir Coffey,Amir,1610612746,LAC,27.0,70,46,24,0.657,1460.5966666666666,166,352,0.472,70,184,0.38,61,71,0.859,29,119,148,76,33,41,14,20,102,59,463,-92,886.6,1,0,867.0,128,52,282,92,194,232,240,215,186,195,153,210,228,95,287,268,274,269,299,207,267,335,368,248,233,451,257,190,38,254,LAC
1630538,Bones Hyland,Bones,1610612746,LAC,23.0,37,20,17,0.541,540.21,97,251,0.386,44,135,0.326,18,23,0.783,5,50,55,93,44,26,4,20,51,34,256,-65,507.5,1,0,508.0,368,297,199,275,354,308,280,472,242,241,334,366,374,252,466,379,396,234,264,287,410,335,231,325,310,412,335,190,38,327,LAC
1630527,Brandon Boston,Brandon,1610612746,LAC,22.0,32,17,15,0.531,345.1716666666667,65,161,0.404,14,52,0.269,23,33,0.697,19,33,52,13,24,11,8,13,40,22,167,-111,281.9,0,0,284.0,385,331,168,285,399,359,341,437,340,334,423,338,337,392,345,413,401,444,339,377,331,263,194,367,362,471,391,257,38,389,LAC
1628464,Daniel Theis,Daniel,1610612746,LAC,32.0,60,38,22,0.633,1014.84,156,293,0.532,26,71,0.366,38,50,0.76,85,159,244,61,42,21,51,27,127,58,376,62,934.3,1,0,851.0,215,124,262,117,262,243,266,100,296,305,207,277,282,288,85,207,176,298,272,312,58,382,424,251,258,137,247,190,38,257,LAC
1627826,Ivica Zubac,Ivica,1610612746,LAC,27.0,68,42,26,0.618,1794.4483333333333,337,519,0.649,0,0,0.0,120,166,0.723,196,430,626,93,79,22,83,40,180,137,794,184,1920.7,23,0,1723.0,148,88,332,142,142,115,170,23,498,541,498,116,107,357,11,29,19,234,154,306,19,453,526,114,141,67,106,25,38,119,LAC
201935,James Harden,James,1610612746,LAC,34.0,72,46,26,0.639,2469.668333333333,352,822,0.428,186,488,0.381,302,344,0.878,34,335,369,614,185,77,57,42,127,238,1192,291,2772.8,23,3,2629.0,108,52,332,107,34,107,86,383,29,30,150,23,30,69,262,52,85,5,25,38,53,467,424,47,66,38,32,25,8,33,LAC
1641757,Jordan Miller,Jordan,1610612746,LAC,24.0,8,5,3,0.625,28.191666666666663,5,9,0.556,1,2,0.5,2,2,1.0,3,2,5,0,1,0,0,2,2,1,13,-13,18.0,0,0,19.0,510,466,39,128,539,521,535,79,467,511,9,487,493,1,487,538,527,553,529,539,520,82,29,519,524,301,543,257,38,540,LAC
1630563,Joshua Primo,Joshua,1610612746,LAC,21.0,2,2,0,1.0,10.266666666666667,1,3,0.333,0,1,0.0,0,0,0.0,1,0,1,0,4,0,1,1,0,0,2,-1,2.2,0,0,5.0,555,511,1,1,557,550,558,521,498,524,498,531,538,531,520,557,555,553,477,539,478,49,1,547,557,260,564,257,38,561,LAC
202695,Kawhi Leonard,Kawhi,1610612746,LAC,33.0,68,44,24,0.647,2330.04,610,1162,0.525,140,336,0.417,253,286,0.885,84,332,416,244,119,111,59,30,97,287,1613,392,2869.2,4,1,2753.0,148,72,282,103,53,22,32,109,70,86,48,38,48,62,90,54,60,92,79,6,48,408,351,31,21,21,27,120,16,25,LAC
1641738,Kobe Brown,Kobe,1610612746,LAC,24.0,44,27,17,0.614,393.9983333333333,37,90,0.411,14,48,0.292,1,2,0.5,20,42,62,25,9,12,6,6,49,3,89,-92,245.9,0,0,226.0,326,231,199,155,389,405,403,424,340,342,396,509,493,494,337,396,383,391,427,367,370,184,223,485,414,451,406,257,38,412,LAC
203486,Mason Plumlee,Mason,1610612746,LAC,34.0,46,29,17,0.63,673.9266666666666,87,153,0.569,0,6,0.0,70,99,0.707,60,174,234,55,36,14,17,14,68,85,244,11,664.3,2,0,595.0,315,213,199,121,324,320,352,67,498,467,498,195,181,378,153,193,186,311,287,354,240,272,272,192,317,212,301,157,38,303,LAC
1631217,Moussa Diabaté,Moussa,1610612746,LAC,22.0,11,7,4,0.636,64.23833333333333,10,19,0.526,0,0,0.0,9,14,0.643,15,9,24,4,2,5,1,3,4,10,29,-2,79.8,0,0,69.0,485,440,45,108,505,487,505,107,498,541,498,420,416,447,380,492,457,507,502,444,478,121,51,434,487,263,479,257,38,484,LAC
1626181,Norman Powell,Norman,1610612746,LAC,31.0,76,48,28,0.632,1990.378333333333,373,768,0.486,167,384,0.435,143,172,0.831,16,179,195,82,66,43,22,37,137,150,1056,212,1542.0,0,0,1630.0,61,36,361,119,107,94,99,181,45,65,28,96,102,149,374,187,225,257,183,183,193,439,442,101,86,61,159,257,38,131,LAC
200782,P.J. Tucker,P.J.,1610612746,LAC,39.0,31,13,18,0.419,486.3133333333333,18,50,0.36,13,35,0.371,3,3,1.0,28,57,85,16,8,16,7,2,54,11,52,-24,239.0,0,0,212.0,392,377,215,371,363,447,443,502,346,368,188,470,487,1,292,358,354,430,435,341,343,82,237,426,445,337,411,257,38,413,LAC
202331,Paul George,Paul,1610612746,LAC,34.0,74,48,26,0.649,2501.766666666667,582,1236,0.471,243,588,0.413,264,291,0.907,37,351,388,262,153,113,37,55,202,234,1671,461,2826.6,3,0,2864.0,87,36,332,100,31,25,24,220,5,11,60,33,46,46,241,48,74,81,48,4,117,513,548,48,20,9,30,135,38,23,LAC
201566,Russell Westbrook,Russell,1610612746,LAC,35.0,68,45,23,0.662,1528.8166666666666,301,663,0.454,42,154,0.273,110,160,0.688,93,250,343,306,144,74,23,43,121,122,754,104,1771.6,8,1,1639.0,148,66,272,88,183,140,126,275,246,222,418,126,111,401,77,99,92,59,54,50,188,473,411,131,154,112,118,73,16,128,LAC
1629611,Terance Mann,Terance,1610612746,LAC,27.0,75,47,28,0.627,1872.8916666666669,254,493,0.515,71,204,0.348,79,95,0.832,87,167,254,119,48,43,15,29,145,79,658,52,1267.3,2,0,1218.0,76,45,361,126,129,164,179,118,184,176,268,171,191,148,82,198,163,184,247,183,258,401,465,205,168,142,194,157,38,190,LAC
1629875,Xavier Moon,Xavier,1610612746,LAC,29.0,14,7,7,0.5,119.25,15,46,0.326,2,17,0.118,1,2,0.5,8,10,18,21,5,3,3,0,8,3,33,-37,99.1,0,0,86.0,475,440,93,300,468,464,449,527,440,412,490,509,493,494,436,488,475,407,462,471,428,1,83,485,480,371,464,257,38,470,LAC
