player_id,player,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,def_rating,dreb,dreb_pct,pct_dreb,stl,pct_stl,blk,pct_blk,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,def_ws,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,def_rating_rank,dreb_rank,dreb_pct_rank,pct_dreb_rank,stl_rank,pct_stl_rank,blk_rank,pct_blk_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,def_ws_rank,team
1629599,Amir Coffey,Amir,1610612746,LAC,27.0,70,46,24,0.657,1460.5966666666666,118.0,119,0.08,0.125,41,0.186,14,0.09,537,427,515,1660,2.41,128,52,282,92,194,502,268,485,471,207,299,267,422,392,383,419,400,288,LAC
1630538,Bones Hyland,Bones,1610612746,LAC,23.0,37,20,17,0.541,540.21,111.5,50,0.088,0.138,26,0.31,4,0.077,210,163,199,564,1.91,368,297,199,275,354,237,379,445,428,287,53,410,447,229,229,243,224,321,LAC
1630527,Brandon Boston,Brandon,1610612746,LAC,22.0,32,17,15,0.531,345.1716666666667,118.0,33,0.093,0.149,11,0.208,8,0.19,133,127,124,436,0.57,385,331,168,285,399,501,413,426,388,377,223,331,230,177,193,193,192,459,LAC
1628464,Daniel Theis,Daniel,1610612746,LAC,32.0,60,38,22,0.633,1014.84,113.2,159,0.15,0.238,21,0.127,51,0.392,317,326,338,1100,3.08,215,124,262,117,262,312,207,169,143,312,473,58,74,296,336,335,324,244,LAC
1627826,Ivica Zubac,Ivica,1610612746,LAC,27.0,68,42,26,0.618,1794.4483333333333,112.4,430,0.235,0.336,22,0.077,83,0.474,558,481,506,1692,5.71,148,88,332,142,142,279,29,32,39,306,531,19,49,401,413,415,402,115,LAC
201935,James Harden,James,1610612746,LAC,34.0,72,46,26,0.639,2469.668333333333,115.2,335,0.134,0.201,77,0.191,57,0.221,757,675,706,2506,5.88,108,52,332,107,34,418,52,216,221,38,278,53,198,520,528,531,527,106,LAC
1641757,Jordan Miller,Jordan,1610612746,LAC,24.0,8,5,3,0.625,28.191666666666663,119.7,2,0.057,0.118,0,0.0,0,0.0,16,17,14,42,0.03,510,466,39,128,539,534,538,534,491,539,539,520,520,48,70,50,44,546,LAC
1630563,Joshua Primo,Joshua,1610612746,LAC,21.0,2,2,0,1.0,10.266666666666667,104.5,0,0.0,0.0,0,0.0,1,0.5,8,7,2,18,0.06,555,511,1,1,557,62,557,557,557,539,539,478,38,26,29,14,19,539,LAC
202695,Kawhi Leonard,Kawhi,1610612746,LAC,33.0,68,44,24,0.647,2330.04,111.1,332,0.138,0.205,111,0.27,59,0.243,678,647,631,2274,8.32,148,72,282,103,53,219,54,203,216,6,90,48,178,475,518,494,495,30,LAC
1641738,Kobe Brown,Kobe,1610612746,LAC,24.0,44,27,17,0.614,393.9983333333333,116.2,42,0.105,0.174,12,0.2,6,0.14,155,140,136,462,0.86,326,231,199,155,389,458,396,362,297,367,243,370,325,196,209,204,199,419,LAC
203486,Mason Plumlee,Mason,1610612746,LAC,34.0,46,29,17,0.63,673.9266666666666,115.5,174,0.244,0.377,14,0.131,17,0.266,220,223,253,770,1.61,315,213,199,121,324,431,193,21,16,354,468,240,145,240,267,280,263,347,LAC
1631217,Moussa Diabaté,Moussa,1610612746,LAC,22.0,11,7,4,0.636,64.23833333333333,121.1,9,0.129,0.25,5,0.5,1,0.25,37,25,14,60,0.05,485,440,45,108,505,546,492,241,133,444,3,478,162,94,83,50,65,542,LAC
1626181,Norman Powell,Norman,1610612746,LAC,31.0,76,48,28,0.632,1990.378333333333,113.0,179,0.085,0.13,43,0.136,22,0.096,660,592,616,2054,6.23,61,36,361,119,107,300,187,454,458,183,453,193,413,458,480,484,465,93,LAC
200782,P.J. Tucker,P.J.,1610612746,LAC,39.0,31,13,18,0.419,486.3133333333333,113.7,57,0.116,0.171,16,0.2,7,0.135,175,127,208,510,1.4,392,377,215,371,363,333,358,294,308,341,243,343,335,208,193,252,213,366,LAC
202331,Paul George,Paul,1610612746,LAC,34.0,74,48,26,0.649,2501.766666666667,112.1,351,0.138,0.202,113,0.269,37,0.14,749,682,686,2440,8.21,87,36,332,100,31,261,48,209,219,4,94,117,324,518,531,521,518,34,LAC
201566,Russell Westbrook,Russell,1610612746,LAC,35.0,68,45,23,0.662,1528.8166666666666,112.8,250,0.154,0.232,74,0.282,23,0.151,506,483,545,1652,4.95,148,66,272,88,183,296,99,158,153,50,75,188,303,383,415,433,397,145,LAC
1629611,Terance Mann,Terance,1610612746,LAC,27.0,75,47,28,0.627,1872.8916666666669,114.8,167,0.088,0.128,43,0.155,15,0.088,646,523,549,1926,4.71,76,45,361,126,129,394,198,448,462,183,406,258,426,451,442,438,439,156,LAC
1629875,Xavier Moon,Xavier,1610612746,LAC,29.0,14,7,7,0.5,119.25,107.4,10,0.079,0.122,3,0.15,3,0.188,39,47,41,152,0.59,475,440,93,300,468,95,488,487,477,471,418,428,239,96,122,108,122,457,LAC
