season_id,team_id,team,team_name,play_type,type_grouping,percentile,gp,poss_pct,ppp,fg_pct,ft_poss_pct,tov_poss_pct,sf_poss_pct,plusone_poss_pct,score_poss_pct,efg_pct,poss,pts,fgm,fga,fgmx,season,season_start,season_end
22015,1610612742,DAL,Dallas Mavericks,Spotup,Offensive,0.793,82,0.221,1.012,0.393,0.041,0.046,0.033,0.006,0.396,0.518,1925,1948,696,1769,1073,2015-16,2015,2016
22015,1610612762,UTA,Utah Jazz,Spotup,Offensive,0.586,82,0.231,0.97,0.388,0.046,0.064,0.04,0.009,0.385,0.504,1983,1923,692,1782,1090,2015-16,2015,2016
22015,1610612759,SAS,San Antonio Spurs,Spotup,Offensive,0.931,82,0.214,1.045,0.428,0.044,0.061,0.04,0.009,0.421,0.539,1826,1908,707,1651,944,2015-16,2015,2016
22015,1610612766,CHA,Charlotte Hornets,Spotup,Offensive,0.69,82,0.218,0.985,0.376,0.049,0.051,0.044,0.005,0.384,0.502,1903,1875,646,1720,1074,2015-16,2015,2016
22015,1610612755,PHI,Philadelphia 76ers,Spotup,Offensive,0.241,82,0.221,0.937,0.366,0.07,0.066,0.062,0.012,0.372,0.48,1980,1855,634,1733,1099,2015-16,2015,2016
22015,1610612739,CLE,Cleveland Cavaliers,Spotup,Offensive,0.966,82,0.202,1.054,0.394,0.04,0.044,0.035,0.009,0.394,0.539,1756,1851,640,1623,983,2015-16,2015,2016
22015,1610612741,CHI,Chicago Bulls,Spotup,Offensive,0.897,82,0.198,1.025,0.404,0.05,0.044,0.047,0.011,0.409,0.513,1782,1827,660,1633,973,2015-16,2015,2016
22015,1610612737,ATL,Atlanta Hawks,Spotup,Offensive,0.655,82,0.21,0.978,0.393,0.045,0.068,0.038,0.009,0.386,0.514,1856,1816,653,1662,1009,2015-16,2015,2016
22015,1610612753,ORL,Orlando Magic,Spotup,Offensive,0.517,82,0.209,0.959,0.384,0.04,0.048,0.036,0.01,0.382,0.49,1869,1793,662,1723,1061,2015-16,2015,2016
22015,1610612745,HOU,Houston Rockets,Spotup,Offensive,0.552,82,0.203,0.961,0.37,0.042,0.053,0.038,0.005,0.371,0.493,1852,1780,624,1686,1062,2015-16,2015,2016
22015,1610612761,TOR,Toronto Raptors,Spotup,Offensive,0.724,82,0.203,1.007,0.401,0.041,0.07,0.038,0.006,0.39,0.532,1750,1762,627,1563,936,2015-16,2015,2016
22015,1610612738,BOS,Boston Celtics,Spotup,Offensive,0.207,82,0.199,0.937,0.366,0.062,0.051,0.059,0.012,0.377,0.468,1845,1728,607,1659,1052,2015-16,2015,2016
22015,1610612758,SAC,Sacramento Kings,Spotup,Offensive,0.31,82,0.196,0.945,0.383,0.057,0.077,0.049,0.01,0.379,0.492,1820,1719,610,1593,983,2015-16,2015,2016
22015,1610612765,DET,Detroit Pistons,Spotup,Offensive,0.759,82,0.187,1.011,0.391,0.049,0.064,0.044,0.009,0.388,0.524,1689,1707,592,1514,922,2015-16,2015,2016
22015,1610612757,POR,Portland Trail Blazers,Spotup,Offensive,0.828,82,0.185,1.021,0.395,0.043,0.062,0.038,0.008,0.39,0.532,1663,1698,593,1502,909,2015-16,2015,2016
22015,1610612748,MIA,Miami Heat,Spotup,Offensive,0.483,82,0.205,0.957,0.387,0.053,0.057,0.051,0.009,0.389,0.491,1762,1686,612,1582,970,2015-16,2015,2016
22015,1610612764,WAS,Washington Wizards,Spotup,Offensive,0.621,82,0.193,0.976,0.383,0.048,0.063,0.045,0.01,0.381,0.504,1725,1683,595,1552,957,2015-16,2015,2016
22015,1610612744,GSW,Golden State Warriors,Spotup,Offensive,1.0,82,0.166,1.097,0.421,0.047,0.048,0.043,0.008,0.422,0.561,1511,1657,580,1379,799,2015-16,2015,2016
22015,1610612752,NYK,New York Knicks,Spotup,Offensive,0.448,82,0.196,0.957,0.376,0.038,0.049,0.033,0.008,0.375,0.487,1705,1631,591,1572,981,2015-16,2015,2016
22015,1610612756,PHX,Phoenix Suns,Spotup,Offensive,0.379,82,0.183,0.953,0.378,0.049,0.063,0.041,0.005,0.378,0.495,1679,1600,566,1499,933,2015-16,2015,2016
22015,1610612743,DEN,Denver Nuggets,Spotup,Offensive,0.069,82,0.194,0.904,0.358,0.047,0.057,0.043,0.007,0.361,0.465,1749,1581,566,1580,1014,2015-16,2015,2016
22015,1610612740,NOP,New Orleans Pelicans,Spotup,Offensive,0.103,82,0.189,0.932,0.381,0.058,0.057,0.051,0.013,0.384,0.478,1679,1565,574,1505,931,2015-16,2015,2016
22015,1610612751,BKN,Brooklyn Nets,Spotup,Offensive,0.276,82,0.187,0.939,0.379,0.047,0.061,0.04,0.009,0.376,0.485,1652,1552,563,1487,924,2015-16,2015,2016
22015,1610612746,LAC,LA Clippers,Spotup,Offensive,0.862,82,0.17,1.023,0.393,0.038,0.057,0.036,0.007,0.389,0.527,1482,1516,530,1350,820,2015-16,2015,2016
22015,1610612760,OKC,Oklahoma City Thunder,Spotup,Offensive,0.414,82,0.166,0.956,0.372,0.029,0.052,0.026,0.005,0.366,0.493,1537,1469,528,1420,892,2015-16,2015,2016
22015,1610612749,MIL,Milwaukee Bucks,Spotup,Offensive,0.0,82,0.181,0.897,0.375,0.049,0.062,0.046,0.01,0.375,0.456,1579,1416,533,1420,887,2015-16,2015,2016
22015,1610612763,MEM,Memphis Grizzlies,Spotup,Offensive,0.034,82,0.179,0.898,0.361,0.039,0.047,0.035,0.01,0.359,0.459,1568,1408,523,1447,924,2015-16,2015,2016
22015,1610612750,MIN,Minnesota Timberwolves,Spotup,Offensive,0.138,82,0.165,0.933,0.396,0.039,0.07,0.034,0.007,0.383,0.488,1453,1355,517,1304,787,2015-16,2015,2016
22015,1610612754,IND,Indiana Pacers,Spotup,Offensive,0.345,82,0.152,0.95,0.372,0.041,0.045,0.038,0.003,0.378,0.482,1358,1290,463,1246,783,2015-16,2015,2016
22015,1610612747,LAL,Los Angeles Lakers,Spotup,Offensive,0.172,82,0.146,0.933,0.363,0.044,0.036,0.042,0.008,0.371,0.466,1293,1206,435,1199,764,2015-16,2015,2016
