TEAM_ID,TEAM_NAME,GP,W,L,W_PCT,MIN,OPP_FGM,OPP_FGA,OPP_FG_PCT,OPP_FG3M,OPP_FG3A,OPP_FG3_PCT,OPP_FTM,OPP_FTA,OPP_FT_PCT,OPP_OREB,OPP_DREB,OPP_REB,OPP_AST,OPP_TOV,OPP_STL,OPP_BLK,OPP_BLKA,OPP_PF,OPP_PFD,OPP_PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,OPP_FGM_RANK,OPP_FGA_RANK,OPP_FG_PCT_RANK,OPP_FG3M_RANK,OPP_FG3A_RANK,OPP_FG3_PCT_RANK,OPP_FTM_RANK,OPP_FTA_RANK,OPP_FT_PCT_RANK,OPP_OREB_RANK,OPP_DREB_RANK,OPP_REB_RANK,OPP_AST_RANK,OPP_TOV_RANK,OPP_STL_RANK,OPP_BLK_RANK,OPP_BLKA_RANK,OPP_PF_RANK,OPP_PFD_RANK,OPP_PTS_RANK,PLUS_MINUS_RANK
1610612737,Atlanta Hawks,10,4,6,0.4,50.0,37.5,90.7,0.414,13.3,35.2,0.378,15.9,21.6,0.733,12.2,35.2,47.3,23.6,14.5,7.2,5.7,7.8,21.5,20.8,104.2,1.0,7,8,11,10,12,5,14,3,15,15,12,2,3,8,11,9,10,13,7,5,12,1,5,14,6,8
1610612738,Boston Celtics,6,2,4,0.333,49.1,37.2,87.6,0.424,9.9,32.2,0.307,16.8,21.4,0.781,8.5,39.2,47.7,22.8,14.9,8.0,8.7,6.5,20.1,22.1,101.0,6.7,11,11,1,11,14,4,6,5,9,13,2,5,2,13,1,15,12,11,6,10,15,3,2,9,3,11
1610612766,Charlotte Hornets,7,3,4,0.429,52.5,41.4,88.9,0.466,9.1,22.3,0.406,16.6,22.5,0.736,10.3,41.3,51.6,20.9,13.3,4.5,7.8,3.6,23.6,19.1,108.4,9.7,9,9,1,8,7,14,10,13,6,3,14,4,4,9,8,16,15,6,12,1,14,15,13,16,11,12
1610612739,Cleveland Cavaliers,21,16,5,0.762,52.5,38.7,87.1,0.444,11.5,32.5,0.353,16.4,22.5,0.729,9.5,32.1,41.6,22.5,14.2,6.9,4.9,4.6,23.0,21.5,105.2,-9.4,2,1,10,1,6,8,4,8,13,14,7,3,5,5,5,2,2,10,9,4,5,9,11,11,7,2
1610612742,Dallas Mavericks,5,1,4,0.2,52.1,42.7,89.8,0.476,11.1,30.4,0.364,24.9,31.9,0.782,14.8,36.4,51.2,23.2,14.1,8.2,5.0,2.6,24.3,26.0,121.5,19.7,13,13,1,13,8,15,12,14,11,11,10,16,16,14,15,12,14,12,10,11,6,16,15,1,16,15
1610612765,Detroit Pistons,4,0,4,0.0,55.2,44.3,96.0,0.461,16.4,39.7,0.413,14.1,19.3,0.731,11.5,35.6,47.1,25.3,9.8,6.6,2.9,3.7,23.3,21.8,119.0,9.8,15,15,1,15,1,16,16,12,16,16,15,1,1,7,10,10,9,15,16,3,1,14,12,10,15,13
1610612744,Golden State Warriors,24,15,9,0.625,49.1,37.9,88.5,0.429,9.3,27.5,0.339,20.0,27.5,0.728,12.7,34.0,46.7,20.0,15.1,8.7,5.3,5.6,22.5,22.4,105.2,-4.5,1,2,15,2,13,7,9,6,7,8,6,12,13,4,12,7,7,5,4,14,9,7,10,8,8,4
1610612745,Houston Rockets,5,1,4,0.2,48.1,40.9,84.6,0.483,11.6,28.9,0.403,16.8,25.3,0.667,9.8,33.9,43.7,28.9,14.2,9.2,5.4,4.2,22.2,25.7,110.2,18.8,13,13,1,13,16,13,3,15,14,10,13,6,11,1,7,6,4,16,8,15,11,11,8,2,13,14
1610612754,Indiana Pacers,7,3,4,0.429,53.2,35.9,91.3,0.393,7.9,28.0,0.282,22.5,29.4,0.763,16.3,32.9,49.2,17.9,15.3,8.4,5.1,6.2,24.1,24.7,102.2,-1.6,9,9,1,8,2,1,15,1,3,9,1,15,15,10,16,4,13,2,2,12,8,5,14,3,5,6
1610612746,LA Clippers,6,2,4,0.333,50.1,36.9,90.1,0.409,10.4,31.0,0.337,17.4,24.0,0.725,14.6,38.4,53.0,22.3,13.7,5.9,3.7,4.9,24.9,21.4,101.6,-1.0,11,11,1,11,11,3,13,2,10,12,5,8,8,3,14,14,16,8,11,2,3,8,16,12,4,7
