game_id,game_date,away_team,home_team,game_no,pf,opp_pf
21500003,2015-10-27,NOP,GSW,1,111,95.0
21500030,2015-10-30,GSW,HOU,2,112,92.0
21500035,2015-10-31,GSW,NOP,3,134,120.0
21500051,2015-11-02,MEM,GSW,4,119,69.0
21500069,2015-11-04,LAC,GSW,5,112,108.0
21500083,2015-11-06,DEN,GSW,6,119,104.0
21500092,2015-11-07,GSW,SAC,7,103,94.0
21500104,2015-11-09,DET,GSW,8,109,95.0
21500120,2015-11-11,GSW,MEM,9,100,84.0
21500125,2015-11-12,GSW,MIN,10,129,116.0
21500144,2015-11-14,BKN,GSW,11,107,99.0
21500164,2015-11-17,TOR,GSW,12,115,110.0
21500177,2015-11-19,GSW,LAC,13,124,117.0
21500187,2015-11-20,CHI,GSW,14,106,94.0
21500200,2015-11-22,GSW,DEN,15,118,105.0
21500214,2015-11-24,LAL,GSW,16,111,77.0
21500236,2015-11-27,GSW,PHX,17,135,116.0
21500245,2015-11-28,SAC,GSW,18,120,101.0
21500259,2015-11-30,GSW,UTA,19,106,103.0
21500268,2015-12-02,GSW,CHA,20,116,99.0
21500290,2015-12-05,GSW,TOR,21,112,109.0
21500300,2015-12-06,GSW,BKN,22,114,98.0
21500314,2015-12-08,GSW,IND,23,131,123.0
21500336,2015-12-11,GSW,BOS,24,124,119.0
21500351,2015-12-12,GSW,MIL,25,95,108.0
21500381,2015-12-16,PHX,GSW,26,128,103.0
21500397,2015-12-18,MIL,GSW,27,121,112.0
21500434,2015-12-23,UTA,GSW,28,103,85.0
21500438,2015-12-25,CLE,GSW,29,89,83.0
21500468,2015-12-28,SAC,GSW,30,122,103.0
21500480,2015-12-30,GSW,DAL,31,91,114.0
21500485,2015-12-31,GSW,HOU,32,114,110.0
21500504,2016-01-02,DEN,GSW,33,111,108.0
21500520,2016-01-04,CHA,GSW,34,111,101.0
21500524,2016-01-05,GSW,LAL,35,109,88.0
21500548,2016-01-08,GSW,POR,36,128,108.0
21500556,2016-01-09,GSW,SAC,37,128,116.0
21500568,2016-01-11,MIA,GSW,38,111,103.0
21500583,2016-01-13,GSW,DEN,39,110,112.0
21500592,2016-01-14,LAL,GSW,40,116,98.0
21500605,2016-01-16,GSW,DET,41,95,113.0
21500622,2016-01-18,GSW,CLE,42,132,98.0
21500634,2016-01-20,GSW,CHI,43,125,94.0
21500652,2016-01-22,IND,GSW,44,122,110.0
21500675,2016-01-25,SAS,GSW,45,120,90.0
21500691,2016-01-27,DAL,GSW,46,127,107.0
21500707,2016-01-30,GSW,PHI,47,108,105.0
21500718,2016-01-31,GSW,NYK,48,116,95.0
21500739,2016-02-03,GSW,WAS,49,134,121.0
21500769,2016-02-06,OKC,GSW,50,116,108.0
21500788,2016-02-09,HOU,GSW,51,123,110.0
21500799,2016-02-10,GSW,PHX,52,112,104.0
21500815,2016-02-19,GSW,POR,53,105,137.0
21500822,2016-02-20,GSW,LAC,54,115,112.0
21500836,2016-02-22,GSW,ATL,55,102,92.0
21500848,2016-02-24,GSW,MIA,56,118,112.0
21500855,2016-02-25,GSW,ORL,57,130,114.0
21500874,2016-02-27,GSW,OKC,58,121,118.0
21500895,2016-03-01,ATL,GSW,59,109,105.0
21500911,2016-03-03,OKC,GSW,60,121,106.0
21500931,2016-03-06,GSW,LAL,61,95,112.0
21500943,2016-03-07,ORL,GSW,62,119,113.0
21500958,2016-03-09,UTA,GSW,63,115,94.0
21500971,2016-03-11,POR,GSW,64,128,112.0
21500981,2016-03-12,PHX,GSW,65,123,116.0
21500996,2016-03-14,NOP,GSW,66,125,107.0
21501011,2016-03-16,NYK,GSW,67,121,85.0
21501026,2016-03-18,GSW,DAL,68,130,112.0
21501036,2016-03-19,GSW,SAS,69,79,87.0
21501050,2016-03-21,GSW,MIN,70,109,104.0
21501066,2016-03-23,LAC,GSW,71,114,98.0
21501080,2016-03-25,DAL,GSW,72,128,120.0
21501094,2016-03-27,PHI,GSW,73,117,105.0
21501112,2016-03-29,WAS,GSW,74,102,94.0
21501119,2016-03-30,GSW,UTA,75,103,96.0
21501136,2016-04-01,BOS,GSW,76,106,109.0
21501152,2016-04-03,POR,GSW,77,136,111.0
21501163,2016-04-05,MIN,GSW,78,117,124.0
21501177,2016-04-07,SAS,GSW,79,112,101.0
21501190,2016-04-09,GSW,MEM,80,100,99.0
21501201,2016-04-10,GSW,SAS,81,92,86.0
21501227,2016-04-13,MEM,GSW,82,125,104.0
