season,team_id,team,team_name,game_id,game_date,matchup,wl,min,efg_pct,fta_rate,tm_tov_pct,oreb_pct,opp_efg_pct,opp_fta_rate,opp_tov_pct,opp_oreb_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,efg_pct_rank,fta_rate_rank,tm_tov_pct_rank,oreb_pct_rank,opp_efg_pct_rank,opp_fta_rate_rank,opp_tov_pct_rank,opp_oreb_pct_rank,available_flag,season_start,season_end,is_home,home,away
2020-21,1610612739,CLE,Cleveland Cavaliers,22000311,2021-01-31,CLE @ MIN,L,48.0,0.512,0.274,0.188,0.333,0.538,0.165,0.1,0.151,0,0,0,0,113,1413,749,1954,282,1102,337,1808,93,1,2020,2021,False,MIN,CLE
2020-21,1610612755,PHI,Philadelphia 76ers,22000307,2021-01-31,PHI @ IND,W,48.0,0.533,0.337,0.121,0.353,0.548,0.262,0.178,0.289,0,0,0,0,113,1127,328,733,191,1231,1298,307,1412,1,2020,2021,False,IND,PHI
2020-21,1610612750,MIN,Minnesota Timberwolves,22000311,2021-01-31,MIN vs. CLE,W,48.0,0.538,0.165,0.1,0.151,0.512,0.274,0.188,0.333,0,0,0,0,113,1054,1821,336,2066,743,1406,202,1832,1,2020,2021,True,MIN,CLE
2020-21,1610612743,DEN,Denver Nuggets,22000306,2021-01-31,DEN vs. UTA,W,48.0,0.644,0.218,0.081,0.195,0.56,0.52,0.155,0.267,0,0,0,0,113,125,1330,134,1825,1359,2146,670,1128,1,2020,2021,True,DEN,UTA
2020-21,1610612751,BKN,Brooklyn Nets,22000310,2021-01-31,BKN @ WAS,L,48.0,0.676,0.375,0.149,0.225,0.574,0.296,0.062,0.276,0,0,0,0,113,51,178,1352,1520,1525,1564,2128,1257,1,2020,2021,False,WAS,BKN
2020-21,1610612753,ORL,Orlando Magic,22000309,2021-01-31,ORL @ TOR,L,48.0,0.482,0.341,0.113,0.196,0.522,0.244,0.112,0.28,0,0,0,0,113,1728,293,590,1803,869,1128,1576,1304,1,2020,2021,False,TOR,ORL
2020-21,1610612754,IND,Indiana Pacers,22000307,2021-01-31,IND vs. PHI,L,48.0,0.548,0.262,0.178,0.289,0.533,0.337,0.121,0.353,0,0,0,0,113,930,859,1847,734,1030,1830,1412,1965,1,2020,2021,True,IND,PHI
2020-21,1610612746,LAC,LA Clippers,22000308,2021-01-31,LAC @ NYK,W,48.0,0.648,0.346,0.074,0.289,0.541,0.329,0.087,0.271,0,0,0,0,113,114,271,92,729,1146,1798,1983,1173,1,2020,2021,False,NYK,LAC
2020-21,1610612764,WAS,Washington Wizards,22000310,2021-01-31,WAS vs. BKN,W,48.0,0.574,0.296,0.062,0.276,0.676,0.375,0.149,0.225,0,0,0,0,113,632,592,33,900,2110,1980,808,633,1,2020,2021,True,WAS,BKN
2020-21,1610612761,TOR,Toronto Raptors,22000309,2021-01-31,TOR vs. ORL,W,48.0,0.522,0.244,0.112,0.28,0.482,0.341,0.113,0.196,0,0,0,0,113,1291,1029,570,841,432,1865,1550,350,1,2020,2021,True,TOR,ORL
2020-21,1610612762,UTA,Utah Jazz,22000306,2021-01-31,UTA @ DEN,L,48.0,0.56,0.52,0.155,0.267,0.644,0.218,0.081,0.195,0,0,0,0,113,801,15,1479,1020,2035,820,2022,332,1,2020,2021,False,DEN,UTA
2020-21,1610612752,NYK,New York Knicks,22000308,2021-01-31,NYK vs. LAC,L,48.0,0.541,0.329,0.087,0.271,0.648,0.346,0.074,0.289,0,0,0,0,113,1010,355,176,972,2047,1889,2065,1428,1,2020,2021,True,NYK,LAC
2020-21,1610612745,HOU,Houston Rockets,22000300,2021-01-30,HOU @ NOP,W,48.0,0.598,0.217,0.151,0.188,0.516,0.319,0.139,0.255,0,0,0,0,113,402,1346,1385,1876,780,1737,1009,959,1,2020,2021,False,NOP,HOU
2020-21,1610612747,LAL,Los Angeles Lakers,22000302,2021-01-30,LAL @ BOS,W,48.0,0.494,0.226,0.151,0.286,0.524,0.171,0.16,0.289,0,0,0,0,113,1610,1252,1380,768,902,380,580,1412,1,2020,2021,False,BOS,LAL
2020-21,1610612740,NOP,New Orleans Pelicans,22000300,2021-01-30,NOP vs. HOU,L,48.0,0.516,0.319,0.139,0.255,0.598,0.217,0.151,0.188,0,0,0,0,113,1376,423,1147,1195,1757,807,767,275,1,2020,2021,True,NOP,HOU
2020-21,1610612758,SAC,Sacramento Kings,22000301,2021-01-30,SAC @ MIA,L,48.0,0.582,0.129,0.181,0.319,0.539,0.338,0.172,0.31,0,0,0,0,113,546,2024,1874,417,1113,1847,383,1651,1,2020,2021,False,MIA,SAC
2020-21,1610612742,DAL,Dallas Mavericks,22000303,2021-01-30,DAL vs. PHX,L,48.0,0.584,0.169,0.163,0.209,0.519,0.383,0.134,0.267,0,0,0,0,113,523,1792,1631,1697,835,1999,1121,1128,1,2020,2021,True,DAL,PHX
2020-21,1610612744,GSW,Golden State Warriors,22000305,2021-01-30,GSW vs. DET,W,48.0,0.624,0.112,0.141,0.233,0.435,0.416,0.162,0.212,0,0,0,0,113,223,2084,1179,1440,101,2070,548,480,1,2020,2021,True,GSW,DET
2020-21,1610612757,POR,Portland Trail Blazers,22000298,2021-01-30,POR @ CHI,W,48.0,0.608,0.216,0.084,0.244,0.629,0.176,0.158,0.286,0,0,0,0,113,331,1363,156,1308,1968,422,615,1360,1,2020,2021,False,CHI,POR
2020-21,1610612763,MEM,Memphis Grizzlies,22000304,2021-01-30,MEM @ SAS,W,48.0,0.654,0.165,0.15,0.302,0.548,0.313,0.14,0.239,0,0,0,0,113,96,1821,1360,584,1236,1700,990,791,1,2020,2021,False,SAS,MEM
2020-21,1610612748,MIA,Miami Heat,22000301,2021-01-30,MIA vs. SAC,W,48.0,0.539,0.338,0.172,0.31,0.582,0.129,0.181,0.319,0,0,0,0,113,1048,311,1775,504,1614,137,286,1739,1,2020,2021,True,MIA,SAC
2020-21,1610612765,DET,Detroit Pistons,22000305,2021-01-30,DET @ GSW,L,48.0,0.435,0.416,0.162,0.212,0.624,0.112,0.141,0.233,0,0,0,0,113,2060,91,1602,1672,1937,75,968,712,1,2020,2021,False,GSW,DET
2020-21,1610612759,SAS,San Antonio Spurs,22000304,2021-01-30,SAS vs. MEM,L,48.0,0.548,0.313,0.14,0.239,0.654,0.165,0.15,0.302,0,0,0,0,113,919,455,1158,1352,2064,337,782,1566,1,2020,2021,True,SAS,MEM
2020-21,1610612741,CHI,Chicago Bulls,22000298,2021-01-30,CHI vs. POR,L,48.0,0.629,0.176,0.158,0.286,0.608,0.216,0.084,0.244,0,0,0,0,113,190,1735,1541,768,1827,794,2002,849,1,2020,2021,True,CHI,POR
2020-21,1610612756,PHX,Phoenix Suns,22000303,2021-01-30,PHX @ DAL,W,48.0,0.519,0.383,0.134,0.267,0.584,0.169,0.163,0.209,0,0,0,0,113,1326,157,1028,1020,1635,364,520,455,1,2020,2021,False,DAL,PHX
2020-21,1610612749,MIL,Milwaukee Bucks,22000299,2021-01-30,MIL @ CHA,L,48.0,0.598,0.293,0.162,0.222,0.592,0.217,0.09,0.224,0,0,0,0,113,409,616,1602,1550,1704,807,1952,620,1,2020,2021,False,CHA,MIL
