team_id,team_name,team,gp,g,fga_frequency,fgm,fga,fg_pct,efg_pct,fg2a_frequency,fg2m,fg2a,fg2_pct,fg3a_frequency,fg3m,fg3a,fg3_pct
1610612738,Boston Celtics,BOS,82,82,0.368,902,2411,0.374,0.528,0.062,161,409,0.394,0.306,741,2002,0.37
1610612744,Golden State Warriors,GSW,82,82,0.353,1021,2410,0.424,0.579,0.083,272,567,0.48,0.27,749,1843,0.406
1610612745,Houston Rockets,HOU,82,82,0.349,869,2352,0.369,0.545,0.017,42,115,0.365,0.332,827,2237,0.37
1610612742,Dallas Mavericks,DAL,81,81,0.368,880,2350,0.374,0.513,0.087,230,557,0.413,0.281,650,1793,0.363
1610612753,Orlando Magic,ORL,82,82,0.349,858,2336,0.367,0.487,0.103,298,693,0.43,0.245,560,1643,0.341
1610612755,Philadelphia 76ers,PHI,82,82,0.348,831,2280,0.364,0.514,0.055,149,363,0.41,0.293,682,1917,0.356
1610612748,Miami Heat,MIA,82,82,0.339,850,2248,0.378,0.528,0.066,177,439,0.403,0.272,673,1809,0.372
1610612739,Cleveland Cavaliers,CLE,82,82,0.339,887,2244,0.395,0.574,0.034,83,227,0.366,0.305,804,2017,0.399
1610612759,San Antonio Spurs,SAS,81,81,0.344,938,2219,0.423,0.558,0.117,339,753,0.45,0.227,599,1466,0.409
1610612752,New York Knicks,NYK,82,82,0.318,855,2188,0.391,0.521,0.091,286,625,0.458,0.227,569,1563,0.364
1610612754,Indiana Pacers,IND,81,81,0.339,869,2180,0.399,0.527,0.115,311,743,0.419,0.223,558,1437,0.388
1610612751,Brooklyn Nets,BKN,81,81,0.337,790,2173,0.364,0.52,0.036,110,235,0.468,0.301,680,1938,0.351
1610612763,Memphis Grizzlies,MEM,82,82,0.337,824,2172,0.379,0.511,0.094,254,607,0.418,0.243,570,1565,0.364
1610612737,Atlanta Hawks,ATL,82,82,0.332,801,2150,0.373,0.51,0.075,210,488,0.43,0.256,591,1662,0.356
1610612766,Charlotte Hornets,CHA,82,82,0.326,799,2138,0.374,0.514,0.075,199,490,0.406,0.252,600,1648,0.364
1610612740,New Orleans Pelicans,NOP,82,82,0.313,795,2124,0.374,0.512,0.076,210,516,0.407,0.237,585,1608,0.364
1610612764,Washington Wizards,WAS,82,82,0.312,859,2103,0.408,0.552,0.08,256,543,0.471,0.231,603,1560,0.387
1610612743,Denver Nuggets,DEN,81,81,0.309,824,2069,0.398,0.564,0.046,138,308,0.448,0.263,686,1761,0.39
1610612749,Milwaukee Bucks,MIL,82,82,0.32,780,2027,0.385,0.545,0.055,132,346,0.382,0.266,648,1681,0.385
1610612741,Chicago Bulls,CHI,82,82,0.298,760,2012,0.378,0.5,0.093,267,628,0.425,0.205,493,1384,0.356
1610612757,Portland Trail Blazers,POR,82,82,0.296,783,1963,0.399,0.557,0.056,164,373,0.44,0.24,619,1590,0.389
1610612758,Sacramento Kings,SAC,82,82,0.31,788,1959,0.402,0.556,0.068,186,429,0.434,0.242,602,1530,0.393
1610612760,Oklahoma City Thunder,OKC,82,82,0.289,680,1937,0.351,0.484,0.059,166,399,0.416,0.229,514,1538,0.334
1610612746,LA Clippers,LAC,82,82,0.295,768,1935,0.397,0.547,0.067,189,442,0.428,0.228,579,1493,0.388
1610612761,Toronto Raptors,TOR,81,81,0.298,729,1917,0.38,0.523,0.064,181,411,0.44,0.234,548,1506,0.364
1610612765,Detroit Pistons,DET,82,82,0.271,690,1879,0.367,0.5,0.061,190,420,0.452,0.21,500,1459,0.343
1610612762,Utah Jazz,UTA,82,82,0.299,722,1853,0.39,0.547,0.051,137,315,0.435,0.248,585,1538,0.38
1610612750,Minnesota Timberwolves,MIN,82,82,0.281,711,1830,0.389,0.524,0.073,216,478,0.452,0.208,495,1352,0.366
1610612756,Phoenix Suns,PHX,80,80,0.263,618,1749,0.353,0.479,0.066,177,441,0.401,0.197,441,1308,0.337
1610612747,Los Angeles Lakers,LAL,82,82,0.258,656,1732,0.379,0.517,0.061,177,407,0.435,0.197,479,1325,0.362
