close_def_person_id,player,team_id,team,player_position,age,gp,g,freq,fg2m,fg2a,fg2_pct,ns_fg2_pct,plusminus
1628389,Bam Adebayo,1610612748,MIA,C-F,25.0,75,75,0.718,414,774,0.535,0.559,-0.024
1628997,Caleb Martin,1610612748,MIA,F,27.0,71,71,0.624,347,579,0.599,0.54,0.059
1629622,Max Strus,1610612748,MIA,G-F,27.0,80,79,0.556,294,506,0.581,0.543,0.038
1629639,Tyler Herro,1610612748,MIA,G,23.0,67,67,0.61,290,504,0.575,0.542,0.034
202710,Jimmy Butler III,1610612748,MIA,F,33.0,64,62,0.571,230,396,0.581,0.546,0.035
201567,Kevin Love,1610612748,MIA,F-C,34.0,62,61,0.703,204,365,0.559,0.559,0.0
1629216,Gabe Vincent,1610612748,MIA,G,27.0,68,66,0.519,189,350,0.54,0.524,0.016
200768,Kyle Lowry,1610612748,MIA,G,37.0,55,54,0.584,199,345,0.577,0.545,0.032
203506,Victor Oladipo,1610612748,MIA,G,31.0,42,42,0.56,146,260,0.562,0.535,0.027
1629312,Haywood Highsmith,1610612748,MIA,F,26.0,50,48,0.624,119,251,0.474,0.54,-0.066
1631115,Orlando Robinson,1610612748,MIA,C,22.0,30,30,0.789,85,150,0.567,0.57,-0.004
1629130,Duncan Robinson,1610612748,MIA,F,29.0,41,38,0.575,75,126,0.595,0.537,0.058
203469,Cody Zeller,1610612748,MIA,F-C,30.0,15,15,0.796,60,90,0.667,0.583,0.084
1631107,Nikola Jović,1610612748,MIA,F,20.0,12,12,0.726,43,69,0.623,0.57,0.053
1631288,Jamal Cain,1610612748,MIA,F,24.0,17,13,0.505,34,51,0.667,0.547,0.12
1630209,Omer Yurtseven,1610612748,MIA,C,25.0,7,7,0.75,15,27,0.556,0.57,-0.015
2617,Udonis Haslem,1610612748,MIA,F,43.0,7,7,0.727,11,24,0.458,0.558,-0.099
