season,team_id,game_id,game_date,away_team,home_team,opponent,opponent_id,game_no,pf,opp_pf,wl,differential
2021-22,1610612754,22100003,2021-10-20,IND,CHA,CHA,1610612766,1,122,123,L,-1
2021-22,1610612754,22100019,2021-10-22,IND,WAS,WAS,1610612764,2,134,135,L,-1
2021-22,1610612754,22100028,2021-10-23,MIA,IND,MIA,1610612748,3,102,91,W,11
2021-22,1610612754,22100042,2021-10-25,MIL,IND,MIL,1610612749,4,109,119,L,-10
2021-22,1610612754,22100058,2021-10-27,IND,TOR,TOR,1610612761,5,100,118,L,-18
2021-22,1610612754,22100072,2021-10-29,IND,BKN,BKN,1610612751,6,98,105,L,-7
2021-22,1610612754,22100081,2021-10-30,TOR,IND,TOR,1610612761,7,94,97,L,-3
2021-22,1610612754,22100095,2021-11-01,SAS,IND,SAS,1610612759,8,131,118,W,13
2021-22,1610612754,22100109,2021-11-03,NYK,IND,NYK,1610612752,9,111,98,W,13
2021-22,1610612754,22100131,2021-11-05,IND,POR,POR,1610612757,10,106,110,L,-4
2021-22,1610612754,22100143,2021-11-07,IND,SAC,SAC,1610612758,11,94,91,W,3
2021-22,1610612754,22100167,2021-11-10,IND,DEN,DEN,1610612743,12,98,101,L,-3
2021-22,1610612754,22100172,2021-11-11,IND,UTA,UTA,1610612762,13,111,100,W,11
2021-22,1610612754,22100186,2021-11-13,PHI,IND,PHI,1610612755,14,118,113,W,5
2021-22,1610612754,22100203,2021-11-15,IND,NYK,NYK,1610612752,15,84,92,L,-8
2021-22,1610612754,22100214,2021-11-17,IND,DET,DET,1610612765,16,89,97,L,-8
2021-22,1610612754,22100230,2021-11-19,IND,CHA,CHA,1610612766,17,118,121,L,-3
2021-22,1610612754,22100240,2021-11-20,NOP,IND,NOP,1610612740,18,111,94,W,17
2021-22,1610612754,22100257,2021-11-22,IND,CHI,CHI,1610612741,19,109,77,W,32
2021-22,1610612754,22100268,2021-11-24,LAL,IND,LAL,1610612747,20,116,124,L,-8
2021-22,1610612754,22100284,2021-11-26,TOR,IND,TOR,1610612761,21,114,97,W,17
2021-22,1610612754,22100301,2021-11-28,MIL,IND,MIL,1610612749,22,100,118,L,-18
2021-22,1610612754,22100309,2021-11-29,IND,MIN,MIN,1610612750,23,98,100,L,-2
2021-22,1610612754,22100319,2021-12-01,ATL,IND,ATL,1610612737,24,111,114,L,-3
2021-22,1610612754,22100333,2021-12-03,MIA,IND,MIA,1610612748,25,104,113,L,-9
2021-22,1610612754,22100355,2021-12-06,WAS,IND,WAS,1610612764,26,116,110,W,6
2021-22,1610612754,22100369,2021-12-08,NYK,IND,NYK,1610612752,27,122,102,W,20
2021-22,1610612754,22100383,2021-12-10,DAL,IND,DAL,1610612742,28,106,93,W,13
2021-22,1610612754,22100405,2021-12-13,GSW,IND,GSW,1610612744,29,100,102,L,-2
2021-22,1610612754,22100421,2021-12-15,IND,MIL,MIL,1610612749,30,99,114,L,-15
2021-22,1610612754,22100428,2021-12-16,DET,IND,DET,1610612765,31,122,113,W,9
2021-22,1610612754,22100465,2021-12-21,IND,MIA,MIA,1610612748,32,96,125,L,-29
2021-22,1610612754,22100476,2021-12-23,HOU,IND,HOU,1610612745,33,118,106,W,12
2021-22,1610612754,22100499,2021-12-26,IND,CHI,CHI,1610612741,34,105,113,L,-8
2021-22,1610612754,22100517,2021-12-29,CHA,IND,CHA,1610612766,35,108,116,L,-8
2021-22,1610612754,22100530,2021-12-31,CHI,IND,CHI,1610612741,36,106,108,L,-2
2021-22,1610612754,22100547,2022-01-02,IND,CLE,CLE,1610612739,37,104,108,L,-4
2021-22,1610612754,22100564,2022-01-04,IND,NYK,NYK,1610612752,38,94,104,L,-10
2021-22,1610612754,22100571,2022-01-05,BKN,IND,BKN,1610612751,39,121,129,L,-8
2021-22,1610612754,22100594,2022-01-08,UTA,IND,UTA,1610612762,40,125,113,W,12
2021-22,1610612754,22100609,2022-01-10,IND,BOS,BOS,1610612738,41,98,101,L,-3
2021-22,1610612754,22100618,2022-01-12,BOS,IND,BOS,1610612738,42,100,119,L,-19
2021-22,1610612754,22100634,2022-01-14,PHX,IND,PHX,1610612756,43,94,112,L,-18
2021-22,1610612754,22100659,2022-01-17,IND,LAC,LAC,1610612746,44,133,139,L,-6
2021-22,1610612754,22100680,2022-01-19,IND,LAL,LAL,1610612747,45,111,104,W,7
2021-22,1610612754,22100683,2022-01-20,IND,GSW,GSW,1610612744,46,121,117,W,4
2021-22,1610612754,22100697,2022-01-22,IND,PHX,PHX,1610612756,47,103,113,L,-10
2021-22,1610612754,22100712,2022-01-24,IND,NOP,NOP,1610612740,48,113,117,L,-4
2021-22,1610612754,22100723,2022-01-26,CHA,IND,CHA,1610612766,49,126,158,L,-32
2021-22,1610612754,22100741,2022-01-28,IND,OKC,OKC,1610612760,50,113,110,W,3
2021-22,1610612754,22100746,2022-01-29,IND,DAL,DAL,1610612742,51,105,132,L,-27
2021-22,1610612754,22100760,2022-01-31,LAC,IND,LAC,1610612746,52,122,116,W,6
2021-22,1610612754,22100773,2022-02-02,ORL,IND,ORL,1610612753,53,118,119,L,-1
2021-22,1610612754,22100789,2022-02-04,CHI,IND,CHI,1610612741,54,115,122,L,-7
2021-22,1610612754,22100805,2022-02-06,IND,CLE,CLE,1610612739,55,85,98,L,-13
2021-22,1610612754,22100816,2022-02-08,IND,ATL,ATL,1610612737,56,112,133,L,-21
