player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,usg_pct,pct_fgm,pct_fga,pct_fg3m,pct_fg3a,pct_ftm,pct_fta,pct_oreb,pct_dreb,pct_reb,pct_ast,pct_tov,pct_stl,pct_blk,pct_blka,pct_pf,pct_pfd,pct_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,usg_pct_rank,pct_fgm_rank,pct_fga_rank,pct_fg3m_rank,pct_fg3a_rank,pct_ftm_rank,pct_fta_rank,pct_oreb_rank,pct_dreb_rank,pct_reb_rank,pct_ast_rank,pct_tov_rank,pct_stl_rank,pct_blk_rank,pct_blka_rank,pct_pf_rank,pct_pfd_rank,pct_pts_rank,team
1629958,Ahmad Caver,Ahmad,1610612754,IND,25.0,1,0,1,0.0,1.0,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,589,580,23,580,605,1,1,1,514,562,543,547,557,583,586,569,1,554,520,1,1,564,2,IND
1627741,Buddy Hield,Buddy,1610612754,IND,29.0,81,26,55,0.321,2499.0,0.214,0.208,0.235,0.384,0.374,0.128,0.112,0.112,0.172,0.156,0.176,0.208,0.193,0.097,0.218,0.178,0.098,0.217,6,232,598,487,17,125,185,99,17,17,364,414,382,328,362,236,436,270,407,391,211,482,146,IND
1630537,Chris Duarte,Chris,1610612754,IND,25.0,55,21,34,0.382,1541.0,0.207,0.206,0.219,0.266,0.238,0.187,0.177,0.122,0.169,0.158,0.148,0.188,0.241,0.057,0.218,0.146,0.185,0.209,247,280,484,439,173,146,192,148,122,177,218,253,355,343,355,292,384,151,483,388,100,248,167,IND
1630610,DeJon Jarreau,DeJon,1610612754,IND,24.0,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,589,580,23,580,604,598,578,597,514,562,543,547,557,583,586,569,1,554,520,1,1,564,582,IND
1630613,Duane Washington Jr.,Duane,1610612754,IND,22.0,48,12,36,0.25,968.0,0.214,0.207,0.238,0.333,0.305,0.122,0.122,0.018,0.123,0.096,0.163,0.187,0.188,0.028,0.315,0.159,0.158,0.206,303,408,508,532,283,121,190,90,45,77,380,390,556,511,552,262,382,289,511,527,145,321,175,IND
1628221,Gabe York,Gabe,1610612754,IND,28.0,2,0,2,0.0,21.0,0.179,0.1,0.189,0.333,0.462,0.25,0.313,0.0,0.222,0.2,0.4,0.143,0.286,0.5,0.0,0.333,0.3,0.145,566,580,48,580,552,261,540,250,45,6,113,69,557,185,239,31,244,75,35,1,546,74,420,IND
1629048,Goga Bitadze,Goga,1610612754,IND,22.0,50,17,33,0.34,729.0,0.191,0.208,0.188,0.114,0.145,0.224,0.258,0.444,0.215,0.28,0.136,0.211,0.184,0.494,0.329,0.324,0.277,0.2,289,338,473,462,328,212,184,256,399,381,148,110,72,198,117,330,440,310,40,533,543,95,201,IND
1630543,Isaiah Jackson,Isaiah,1610612754,IND,20.0,36,9,27,0.25,541.0,0.214,0.239,0.205,0.034,0.043,0.311,0.342,0.455,0.237,0.294,0.034,0.22,0.278,0.642,0.188,0.391,0.34,0.226,373,437,379,532,368,127,90,192,486,521,66,51,65,163,99,563,462,85,14,308,578,37,116,IND
1630188,Jalen Smith,Jalen,1610612754,IND,22.0,51,29,22,0.569,924.0,0.193,0.219,0.2,0.171,0.182,0.241,0.239,0.387,0.318,0.338,0.047,0.153,0.121,0.398,0.124,0.238,0.286,0.217,279,204,284,230,294,203,141,210,295,312,130,138,102,52,61,554,274,491,75,173,407,83,143,IND
1626147,Justin Anderson,Justin,1610612754,IND,28.0,16,3,13,0.188,316.0,0.149,0.129,0.164,0.15,0.227,0.149,0.151,0.063,0.226,0.184,0.173,0.091,0.138,0.214,0.192,0.172,0.132,0.134,460,500,193,561,423,403,471,367,342,200,310,327,513,183,268,240,89,457,209,325,191,403,450,IND
1626208,Keifer Sykes,Keifer,1610612754,IND,28.0,32,6,26,0.188,566.0,0.174,0.153,0.191,0.188,0.22,0.072,0.06,0.074,0.107,0.099,0.213,0.204,0.15,0.069,0.179,0.23,0.076,0.143,391,472,362,561,362,278,393,244,254,211,478,504,484,539,550,187,427,419,458,288,386,517,424,IND
202362,Lance Stephenson,Lance,1610612754,IND,31.0,46,11,35,0.239,814.0,0.219,0.21,0.216,0.139,0.165,0.208,0.202,0.065,0.221,0.18,0.394,0.3,0.218,0.056,0.214,0.262,0.189,0.202,324,415,495,547,314,112,177,154,356,347,170,204,509,188,279,36,556,192,486,376,461,236,187,IND
1627763,Malcolm Brogdon,Malcolm,1610612754,IND,29.0,36,14,22,0.389,1206.0,0.241,0.237,0.245,0.206,0.211,0.345,0.312,0.121,0.174,0.161,0.348,0.221,0.195,0.09,0.31,0.149,0.268,0.25,373,385,284,434,231,75,95,79,223,237,41,70,357,311,342,63,465,265,422,525,108,104,64,IND
1626167,Myles Turner,Myles,1610612754,IND,26.0,42,15,27,0.357,1235.0,0.173,0.194,0.176,0.205,0.198,0.199,0.213,0.267,0.272,0.271,0.072,0.156,0.156,0.698,0.128,0.238,0.206,0.196,339,366,379,451,223,283,232,303,225,275,187,179,177,107,127,531,286,406,7,183,404,197,213,IND
