SEASON_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,PLAY_TYPE,TYPE_GROUPING,PERCENTILE,GP,POSS_PCT,PPP,FG_PCT,FT_POSS_PCT,TOV_POSS_PCT,SF_POSS_PCT,PLUSONE_POSS_PCT,SCORE_POSS_PCT,EFG_PCT,POSS,PTS,FGM,FGA,FGMX
42022,1610612751,BKN,Brooklyn Nets,Cut,Defensive,0.667,4,0.046,1.211,0.6,0.158,0.105,0.158,0.053,0.579,0.6,4.8,5.8,2.3,3.8,1.5
42022,1610612739,CLE,Cleveland Cavaliers,Cut,Defensive,0.867,5,0.052,1.179,0.61,0.179,0.071,0.179,0.071,0.571,0.61,5.6,6.6,2.8,4.6,1.8
42022,1610612746,LAC,LA Clippers,Cut,Defensive,0.533,5,0.078,1.256,0.62,0.233,0.047,0.209,0.023,0.674,0.62,8.6,10.8,4.0,6.4,2.4
42022,1610612763,MEM,Memphis Grizzlies,Cut,Defensive,0.133,6,0.056,1.447,0.72,0.158,0.053,0.158,0.053,0.711,0.72,6.3,9.2,3.8,5.3,1.5
42022,1610612749,MIL,Milwaukee Bucks,Cut,Defensive,0.6,5,0.081,1.222,0.66,0.133,0.133,0.111,0.044,0.6,0.66,9.0,11.0,4.6,7.0,2.4
42022,1610612737,ATL,Atlanta Hawks,Cut,Defensive,0.067,6,0.058,1.5,0.79,0.105,0.079,0.105,0.079,0.737,0.79,6.3,9.5,4.5,5.7,1.2
42022,1610612750,MIN,Minnesota Timberwolves,Cut,Defensive,0.733,5,0.097,1.189,0.58,0.113,0.019,0.113,0.038,0.585,0.58,10.6,12.6,5.6,9.6,4.0
42022,1610612755,PHI,Philadelphia 76ers,Cut,Defensive,0.0,11,0.054,1.517,0.75,0.2,0.033,0.2,0.1,0.75,0.75,5.5,8.3,3.5,4.7,1.2
42022,1610612738,BOS,Boston Celtics,Cut,Defensive,0.8,20,0.038,1.183,0.62,0.073,0.049,0.085,0.024,0.598,0.62,4.1,4.8,2.3,3.6,1.4
42022,1610612744,GSW,Golden State Warriors,Cut,Defensive,0.933,13,0.068,1.167,0.58,0.186,0.069,0.167,0.02,0.598,0.58,7.8,9.2,3.5,6.0,2.5
42022,1610612752,NYK,New York Knicks,Cut,Defensive,0.467,11,0.089,1.275,0.73,0.088,0.127,0.088,0.02,0.637,0.73,9.3,11.8,5.5,7.5,2.0
42022,1610612758,SAC,Sacramento Kings,Cut,Defensive,0.2,7,0.123,1.386,0.71,0.158,0.04,0.158,0.02,0.703,0.71,14.4,20.0,8.4,11.9,3.4
42022,1610612756,PHX,Phoenix Suns,Cut,Defensive,0.4,11,0.089,1.303,0.65,0.22,0.037,0.22,0.028,0.67,0.65,9.9,12.9,5.0,7.6,2.6
42022,1610612743,DEN,Denver Nuggets,Cut,Defensive,1.0,20,0.075,1.126,0.58,0.113,0.044,0.113,0.019,0.591,0.58,8.0,8.9,4.0,6.8,2.9
42022,1610612747,LAL,Los Angeles Lakers,Cut,Defensive,0.267,16,0.073,1.368,0.71,0.165,0.06,0.165,0.068,0.692,0.71,8.3,11.4,5.0,7.0,2.0
42022,1610612748,MIA,Miami Heat,Cut,Defensive,0.333,23,0.073,1.317,0.69,0.161,0.044,0.156,0.017,0.689,0.69,7.8,10.3,4.4,6.3,2.0
