close_def_person_id,player,team_id,team,pos,age,gp,g,freq,fg3m,fg3a,fg3_pct,ns_fg3_pct,plusminus
203078,Bradley Beal,1610612764,WAS,G,24.0,77,77,0.467,141,405,0.348,0.366,-0.018
203490,Otto Porter Jr.,1610612764,WAS,F,24.0,80,80,0.357,121,301,0.402,0.358,0.044
202322,John Wall,1610612764,WAS,G,26.0,78,75,0.394,95,291,0.326,0.358,-0.032
202693,Markieff Morris,1610612764,WAS,F,27.0,76,76,0.281,102,256,0.398,0.359,0.039
202711,Bojan Bogdanović,1610612764,WAS,G,28.0,80,74,0.354,81,242,0.335,0.358,-0.023
1626162,Kelly Oubre Jr.,1610612764,WAS,F,21.0,76,68,0.409,75,213,0.352,0.358,-0.006
201943,Brandon Jennings,1610612764,WAS,G,27.0,81,70,0.387,63,184,0.342,0.363,-0.021
101162,Marcin Gortat,1610612764,WAS,C,33.0,82,61,0.138,58,162,0.358,0.362,-0.004
201160,Jason Smith,1610612764,WAS,F-C,31.0,73,52,0.266,46,139,0.331,0.348,-0.017
203107,Tomas Satoransky,1610612764,WAS,G-F,25.0,54,38,0.329,30,81,0.37,0.347,0.023
201977,Marcus Thornton,1610612764,WAS,G-F,30.0,33,30,0.486,26,72,0.361,0.356,0.005
203504,Trey Burke,1610612764,WAS,G,24.0,53,34,0.364,28,71,0.394,0.35,0.044
101133,Ian Mahinmi,1610612764,WAS,C,30.0,31,23,0.197,22,55,0.4,0.36,0.04
1627815,Sheldon Mac,1610612764,WAS,G-F,24.0,22,16,0.416,15,42,0.357,0.35,0.008
1626191,Chris McCullough,1610612764,WAS,F,22.0,12,7,0.324,1,11,0.091,0.367,-0.276
1627849,Daniel Ochefu,1610612764,WAS,F,23.0,10,3,0.188,3,6,0.5,0.368,0.132
