player_id,player,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,blk,blka,pf,pfd,nba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,blk_rank,blka_rank,pf_rank,pfd_rank,nba_fantasy_pts_rank,team
1629014,Anfernee Simons,Anfernee,1610612757,POR,23.0,57,25,32,0.439,1681.013333333333,139,63,84,230,536,431,475,1644,6,37,110,96,1493.7,229,243,460,389,149,87,214,137,192,450,437,496,461,383,500,409,182,145,POR
203463,Ben McLemore,Ben,1610612757,POR,29.0,64,20,44,0.313,1284.885,136,68,109,82,501,381,444,1256,10,21,103,87,956.1,176,295,566,491,213,91,193,95,358,423,404,475,396,321,385,392,207,247,POR
1630314,Brandon Williams,Brandon,1610612757,POR,22.0,24,2,22,0.083,639.705,46,35,30,120,273,215,216,634,10,22,52,74,582.8,423,512,284,575,347,300,313,301,306,290,282,290,260,321,389,239,238,330,POR
1629604,CJ Elleby,CJ,1610612757,POR,22.0,58,17,41,0.293,1174.4016666666666,76,53,60,154,455,342,364,1164,19,12,116,73,847.9,221,338,550,502,239,229,247,195,270,402,387,414,378,208,271,426,244,272,POR
1630787,Cameron McGriff,Cameron,1610612757,POR,24.0,3,0,3,0.0,45.96666666666667,0,7,2,6,13,16,6,36,1,0,7,2,39.5,547,580,72,580,527,544,457,495,511,63,81,49,69,478,1,92,529,524,POR
203469,Cody Zeller,Cody,1610612757,POR,29.0,27,13,14,0.481,354.535,14,32,12,100,128,90,79,344,6,14,56,42,346.0,414,400,200,337,411,426,327,395,332,192,187,175,196,383,301,253,332,390,POR
203081,Damian Lillard,Damian,1610612757,POR,31.0,29,12,17,0.414,1056.19,80,50,55,184,360,232,292,1098,11,22,37,151,1158.0,409,408,226,411,259,217,257,214,232,339,299,364,363,308,389,205,112,207,POR
1628372,Dennis Smith Jr.,Dennis,1610612757,POR,24.0,37,15,22,0.405,638.535,28,20,30,126,203,154,131,546,12,20,52,51,629.6,367,366,284,421,348,359,392,301,300,248,240,230,248,291,372,239,305,321,POR
1629712,Didi Louzada,Didi,1610612757,POR,22.0,9,0,9,0.0,129.36666666666667,15,2,6,2,58,56,47,142,2,3,13,2,69.9,501,580,151,580,481,418,510,447,539,144,151,147,131,457,138,127,529,496,POR
1629234,Drew Eubanks,Drew,1610612757,POR,25.0,71,19,52,0.268,1244.6083333333331,53,128,23,412,476,417,371,1286,40,26,122,147,1263.9,88,311,595,518,222,284,65,331,92,408,427,419,398,86,428,444,115,186,POR
1630190,Elijah Hughes,Elijah,1610612757,POR,24.0,36,15,21,0.417,434.465,25,9,21,34,200,146,160,470,8,3,39,20,277.6,373,366,266,408,390,374,440,342,427,245,234,251,228,351,138,211,405,412,POR
202339,Eric Bledsoe,Eric,1610612757,POR,32.0,54,27,27,0.5,1360.6166666666666,89,27,63,242,484,426,361,1394,19,19,85,146,1237.9,259,223,379,306,204,189,354,186,179,414,434,411,412,208,357,335,116,189,POR
1630535,Greg Brown III,Greg,1610612757,POR,20.0,48,14,34,0.292,639.8266666666667,41,42,32,120,280,192,228,600,24,18,90,55,553.5,303,385,484,503,346,320,278,292,306,295,269,303,256,158,338,352,289,337,POR
1629600,Jarron Cumberland,Jarron,1610612757,POR,24.0,3,0,3,0.0,12.316666666666666,2,0,2,2,6,2,0,6,0,0,2,0,7.1,547,580,72,580,572,522,536,495,539,39,21,1,19,520,1,47,564,574,POR
204060,Joe Ingles,Joe,1610612757,POR,34.0,45,28,17,0.622,1122.135,39,19,37,72,389,285,278,1092,5,8,82,28,757.2,329,214,226,152,248,327,393,271,366,361,343,351,361,406,226,330,373,297,POR
1628404,Josh Hart,Josh,1610612757,POR,27.0,54,20,34,0.37,1790.99,114,71,209,390,649,427,473,1678,13,39,150,174,1716.6,259,295,484,446,132,133,184,17,103,505,435,494,470,280,514,499,80,115,POR
1626159,Justise Winslow,Justise,1610612757,POR,26.0,48,24,24,0.5,774.6633333333333,53,57,37,180,271,232,230,750,25,23,67,52,773.4,303,250,329,306,320,284,237,271,238,288,299,309,284,151,399,283,296,293,POR
203994,Jusuf Nurkić,Jusuf,1610612757,POR,27.0,56,25,31,0.446,1578.485,97,173,31,594,508,339,446,1450,34,46,189,245,1965.3,234,243,447,373,166,174,27,298,41,431,381,477,418,105,540,572,36,84,POR
1629833,Keljin Blevins,Keljin,1610612757,POR,26.0,31,4,27,0.129,349.3533333333333,15,14,14,22,142,148,106,372,1,6,29,5,202.5,397,487,379,569,412,418,412,382,459,208,236,206,201,478,197,184,489,436,POR
1630553,Keon Johnson,Keon,1610612757,POR,20.0,37,8,29,0.216,696.2466666666667,34,35,31,120,259,257,231,726,12,23,69,46,552.2,367,446,417,555,338,338,313,298,306,274,317,311,280,291,399,295,317,338,POR
1627739,Kris Dunn,Kris,1610612757,POR,28.0,14,1,13,0.071,336.345,21,6,14,78,179,114,125,396,3,11,38,21,329.3,468,544,193,579,419,391,465,382,363,232,208,227,208,432,261,208,397,397,POR
1629642,Nassir Little,Nassir,1610612757,POR,22.0,42,19,23,0.452,1088.368333333333,94,45,82,168,373,260,304,1086,36,14,82,84,917.2,339,311,308,368,252,176,271,144,255,348,320,379,359,96,301,330,212,257,POR
1629617,Reggie Perry,Reggie,1610612757,POR,22.0,10,0,10,0.0,187.26666666666668,23,16,12,64,75,79,66,190,6,3,33,12,200.4,495,580,162,580,456,385,404,395,385,159,180,172,151,383,138,194,441,437,POR
1630570,Trendon Watford,Trendon,1610612757,POR,21.0,48,16,32,0.333,869.3466666666667,56,61,78,260,353,236,289,848,28,20,116,77,839.3,303,351,460,467,305,277,222,152,167,337,303,362,299,137,372,426,233,273,POR
