close_def_person_id,player,team_id,team,pos,age,gp,g,freq,fg3m,fg3a,fg3_pct,ns_fg3_pct,plusminus
1627763,Malcolm Brogdon,1610612749,MIL,G,24.0,6,6,0.385,1.67,4.17,0.4,0.381,0.019
203521,Matthew Dellavedova,1610612749,MIL,G,26.0,6,6,0.575,1.0,3.83,0.261,0.38,-0.119
203114,Khris Middleton,1610612749,MIL,G-F,25.0,6,6,0.465,0.83,3.33,0.25,0.352,-0.102
203507,Giannis Antetokounmpo,1610612749,MIL,F-G,22.0,6,6,0.269,1.67,3.0,0.556,0.356,0.2
203503,Tony Snell,1610612749,MIL,G-F,25.0,6,6,0.353,0.67,3.0,0.222,0.308,-0.085
1627748,Thon Maker,1610612749,MIL,F-C,20.0,6,6,0.187,0.5,2.33,0.214,0.375,-0.161
202328,Greg Monroe,1610612749,MIL,C,27.0,6,6,0.204,1.0,1.67,0.6,0.372,0.228
201563,Michael Beasley,1610612749,MIL,F,28.0,4,3,0.316,0.75,1.5,0.5,0.361,0.139
1891,Jason Terry,1610612749,MIL,G,39.0,5,4,0.429,0.4,1.2,0.333,0.339,-0.005
203141,Mirza Teletovic,1610612749,MIL,F,31.0,3,2,0.333,0.67,1.0,0.667,0.331,0.335
203089,John Henson,1610612749,MIL,C-F,26.0,1,1,0.2,0.0,1.0,0.0,0.404,-0.404
