season,team_id,team,team_name,game_id,game_date,matchup,wl,min,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,tov,stl,blk,blka,pf,pfd,pts,plus_minus,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,fgm_rank,fga_rank,fg_pct_rank,fg3m_rank,fg3a_rank,fg3_pct_rank,ftm_rank,fta_rank,ft_pct_rank,oreb_rank,dreb_rank,reb_rank,ast_rank,tov_rank,stl_rank,blk_rank,blka_rank,pf_rank,pfd_rank,pts_rank,plus_minus_rank,available_flag,season_start,season_end
2023-24,1610612750,MIN,Minnesota Timberwolves,42300315,2024-05-30T00:00:00,MIN vs. DAL,L,48.0,28.5,66.8,0.427,7.5,24.0,0.313,12.8,15.8,0.81,9.8,21.0,30.8,12.8,10.5,6.0,3.8,3.8,12.8,15.0,77.3,-15.8,1,83,83,83,7,81,29,122,102,90,108,56,68,67,31,119,88,149,104,34,65,82,44,56,95,145,1,2023,2024
2023-24,1610612742,DAL,Dallas Mavericks,42300315,2024-05-30T00:00:00,DAL @ MIN,W,48.0,34.5,63.0,0.548,11.3,25.5,0.441,12.8,17.3,0.739,6.8,27.0,33.8,14.3,9.8,5.3,3.8,3.8,15.0,12.8,93.0,15.8,1,1,1,1,7,15,79,10,21,68,29,56,53,109,89,24,45,123,91,53,65,82,94,104,8,18,1,2023,2024
2023-24,1610612750,MIN,Minnesota Timberwolves,42300314,2024-05-28T00:00:00,MIN @ DAL,W,48.0,29.3,55.5,0.527,8.3,18.0,0.458,12.0,18.8,0.64,4.5,25.5,30.0,17.3,11.3,6.8,3.0,3.0,17.3,16.5,78.8,3.8,1,1,1,1,7,68,157,22,87,157,19,70,36,152,140,45,98,73,132,18,85,59,136,30,83,62,1,2023,2024
2023-24,1610612742,DAL,Dallas Mavericks,42300314,2024-05-28T00:00:00,DAL vs. MIN,L,48.0,25.5,60.8,0.42,10.5,30.0,0.35,13.5,15.8,0.857,7.5,21.0,28.5,17.3,10.5,4.5,3.0,3.0,16.5,17.3,75.0,-3.8,1,83,83,83,7,135,112,130,31,18,80,45,68,39,68,119,118,73,104,73,85,59,124,23,110,100,1,2023,2024
2023-24,1610612738,BOS,Boston Celtics,42300304,2024-05-27T00:00:00,BOS @ IND,W,48.0,30.0,66.8,0.449,10.5,33.0,0.318,8.3,10.5,0.786,9.0,24.0,33.0,16.5,9.8,7.5,4.5,3.0,13.5,14.3,78.8,2.3,1,1,1,1,7,59,29,96,31,8,106,128,127,85,39,77,55,90,91,10,39,59,63,72,83,70,1,2023,2024
2023-24,1610612754,IND,Indiana Pacers,42300304,2024-05-27T00:00:00,IND vs. BOS,L,48.0,30.0,65.3,0.46,7.5,21.8,0.345,9.0,12.0,0.75,9.8,25.5,35.3,18.0,10.5,3.8,3.0,4.5,14.3,13.5,76.5,-2.3,1,83,83,83,7,59,48,90,102,120,83,116,118,101,31,45,30,58,104,96,85,101,81,86,100,90,1,2023,2024
2023-24,1610612742,DAL,Dallas Mavericks,42300313,2024-05-26T00:00:00,DAL vs. MIN,W,48.0,28.5,51.0,0.559,10.5,21.0,0.5,19.5,23.3,0.839,5.3,18.8,24.0,14.3,10.5,5.3,3.8,1.5,14.3,18.0,87.0,6.8,1,1,1,1,7,81,164,6,31,131,6,6,10,53,124,143,147,123,104,53,65,13,81,15,31,47,1,2023,2024
2023-24,1610612750,MIN,Minnesota Timberwolves,42300313,2024-05-26T00:00:00,MIN @ DAL,L,48.0,32.3,63.8,0.506,6.8,22.5,0.3,9.0,12.8,0.706,7.5,17.3,24.8,19.5,7.5,3.0,1.5,3.8,18.0,14.3,80.3,-6.8,1,83,83,83,7,34,73,37,119,110,117,116,110,123,68,157,141,34,41,131,132,82,144,72,70,116,1,2023,2024
2023-24,1610612738,BOS,Boston Celtics,42300303,2024-05-25T00:00:00,BOS @ IND,W,48.0,29.3,62.3,0.47,12.0,34.5,0.348,15.0,19.5,0.769,5.3,21.8,27.0,18.0,6.0,5.3,9.0,0.8,13.5,15.8,85.5,2.3,1,1,1,1,7,68,91,72,13,4,81,31,28,93,124,111,128,58,11,53,2,4,63,42,41,70,1,2023,2024
2023-24,1610612754,IND,Indiana Pacers,42300303,2024-05-25T00:00:00,IND vs. BOS,L,48.0,34.5,68.3,0.505,3.8,16.5,0.227,10.5,10.5,1.0,6.8,25.5,32.3,24.0,8.3,3.0,0.8,9.0,15.8,13.5,83.3,-2.3,1,83,83,83,7,15,13,38,160,161,157,100,127,1,89,45,69,8,56,131,154,162,112,86,51,90,1,2023,2024
2023-24,1610612742,DAL,Dallas Mavericks,42300312,2024-05-24T00:00:00,DAL @ MIN,W,48.0,30.8,63.0,0.488,9.0,23.3,0.387,11.3,16.5,0.682,8.3,24.8,33.0,18.0,7.5,5.3,5.3,5.3,12.8,14.3,81.8,0.8,1,1,1,1,7,52,79,52,66,100,49,83,57,135,50,58,55,58,41,53,22,128,44,72,59,80,1,2023,2024
2023-24,1610612750,MIN,Minnesota Timberwolves,42300312,2024-05-24T00:00:00,MIN vs. DAL,L,48.0,26.3,63.8,0.412,9.0,23.3,0.387,19.5,24.0,0.813,9.0,21.0,30.0,19.5,6.8,5.3,5.3,5.3,14.3,12.8,81.0,-0.8,1,83,83,83,7,123,73,138,66,100,49,6,6,66,39,119,98,34,19,53,22,128,81,104,65,83,1,2023,2024
2023-24,1610612738,BOS,Boston Celtics,42300302,2024-05-23T00:00:00,BOS vs. IND,W,48.0,35.3,66.0,0.534,11.3,27.8,0.405,12.8,15.0,0.85,9.8,20.3,30.0,21.0,9.0,6.8,1.5,1.5,12.0,17.3,94.5,12.0,1,1,1,1,7,9,41,21,21,33,41,56,78,43,31,129,98,21,72,18,132,13,32,23,3,27,1,2023,2024
2023-24,1610612754,IND,Indiana Pacers,42300302,2024-05-23T00:00:00,IND @ BOS,L,48.0,33.0,63.0,0.524,8.3,21.8,0.379,8.3,12.0,0.688,9.0,18.8,27.8,17.3,12.0,3.8,1.5,1.5,17.3,12.0,82.5,-12.0,1,83,83,83,7,25,79,26,87,120,58,128,118,128,39,143,125,73,146,96,132,13,136,122,56,138,1,2023,2024
2023-24,1610612750,MIN,Minnesota Timberwolves,42300311,2024-05-22T00:00:00,MIN vs. DAL,L,48.0,28.5,66.8,0.427,13.5,36.8,0.367,8.3,13.5,0.611,7.5,22.5,30.0,17.3,7.5,6.0,2.3,6.0,12.8,11.3,78.8,-2.3,1,83,83,83,7,81,29,122,5,1,70,128,100,160,68,102,98,73,41,34,109,145,44,134,83,90,1,2023,2024
2023-24,1610612742,DAL,Dallas Mavericks,42300311,2024-05-22T00:00:00,DAL @ MIN,W,48.0,32.3,65.3,0.494,4.5,18.8,0.24,12.0,12.8,0.941,8.3,27.8,36.0,15.8,9.8,3.8,6.0,2.3,11.3,12.8,81.0,2.3,1,1,1,1,7,34,48,42,158,155,150,70,110,8,50,16,23,103,91,96,11,34,18,104,65,70,1,2023,2024
2023-24,1610612754,IND,Indiana Pacers,42300301,2024-05-21T00:00:00,IND @ BOS,L,53.0,36.0,67.2,0.535,8.8,23.8,0.371,6.1,6.8,0.9,6.8,23.1,29.9,25.8,14.9,5.4,2.7,3.4,15.6,10.2,86.9,-3.4,1,83,83,83,1,6,27,20,85,99,67,154,158,16,88,99,111,3,162,52,107,81,110,156,36,99,1,2023,2024
2023-24,1610612738,BOS,Boston Celtics,42300301,2024-05-21T00:00:00,BOS vs. IND,W,53.0,31.9,67.2,0.475,10.2,30.6,0.333,16.3,20.4,0.8,8.8,20.4,29.2,20.4,10.2,7.5,3.4,2.7,10.2,15.6,90.3,3.4,1,1,1,1,1,42,27,66,46,17,90,25,22,72,49,128,116,26,102,16,84,57,9,54,18,66,1,2023,2024
2023-24,1610612743,DEN,Denver Nuggets,42300237,2024-05-19T00:00:00,DEN vs. MIN,L,48.0,25.5,62.3,0.41,6.0,24.8,0.242,10.5,12.0,0.875,8.3,24.8,33.0,13.5,7.5,2.3,5.3,4.5,17.3,15.8,67.5,-6.0,1,83,83,83,7,135,91,140,135,78,149,100,118,26,50,58,55,135,41,151,22,101,136,42,147,113,1,2023,2024
2023-24,1610612752,NYK,New York Knicks,42300217,2024-05-19T00:00:00,NYK vs. IND,L,48.0,27.0,63.8,0.424,9.8,26.3,0.371,18.0,20.3,0.889,6.8,14.3,21.0,16.5,7.5,3.8,1.5,6.8,12.8,16.5,81.8,-15.8,1,83,83,83,7,110,73,127,48,55,67,15,23,21,89,164,161,90,41,96,132,155,44,30,59,145,1,2023,2024
2023-24,1610612750,MIN,Minnesota Timberwolves,42300237,2024-05-19T00:00:00,MIN @ DEN,W,48.0,23.3,59.3,0.392,7.5,25.5,0.294,19.5,22.5,0.867,8.3,27.0,35.3,13.5,6.8,6.8,4.5,5.3,15.8,17.3,73.5,6.0,1,1,1,1,7,153,132,148,102,68,123,6,14,34,50,24,30,135,19,18,39,128,112,23,115,50,1,2023,2024
2023-24,1610612754,IND,Indiana Pacers,42300217,2024-05-19T00:00:00,IND @ NYK,W,48.0,39.8,59.3,0.671,9.8,18.0,0.542,8.3,12.0,0.688,5.3,19.5,24.8,24.8,10.5,5.3,6.8,1.5,16.5,12.8,97.5,15.8,1,1,1,1,7,1,132,1,48,157,2,128,118,128,124,140,141,4,104,53,7,13,124,104,1,18,1,2023,2024
2023-24,1610612760,OKC,Oklahoma City Thunder,42300226,2024-05-18T00:00:00,OKC @ DAL,L,48.0,33.0,69.0,0.478,11.3,30.8,0.366,9.8,12.8,0.765,5.3,18.0,23.3,18.8,7.5,7.5,3.8,3.0,15.0,17.3,87.0,-0.8,1,83,83,83,7,25,8,59,21,15,71,109,110,98,124,152,153,49,41,10,65,59,94,23,31,83,1,2023,2024
2023-24,1610612742,DAL,Dallas Mavericks,42300226,2024-05-18T00:00:00,DAL vs. OKC,W,48.0,31.5,61.5,0.512,12.0,25.5,0.471,12.8,18.0,0.708,10.5,24.8,35.3,18.8,13.5,3.8,3.0,3.8,17.3,15.0,87.8,0.8,1,1,1,1,7,43,98,34,13,68,15,56,44,121,22,58,30,49,154,96,85,82,136,56,27,80,1,2023,2024
2023-24,1610612752,NYK,New York Knicks,42300216,2024-05-17T00:00:00,NYK @ IND,L,48.0,27.0,61.5,0.439,9.8,25.5,0.382,13.5,19.5,0.692,9.8,16.5,26.3,15.0,6.8,4.5,3.8,6.0,11.3,15.8,77.3,-9.8,1,83,83,83,7,110,98,110,48,68,54,45,28,125,31,160,134,116,19,73,65,145,18,42,95,129,1,2023,2024
2023-24,1610612754,IND,Indiana Pacers,42300216,2024-05-17T00:00:00,IND vs. NYK,W,48.0,36.8,68.3,0.538,6.8,19.5,0.346,6.8,9.8,0.692,10.5,24.8,35.3,26.3,6.8,2.3,6.0,3.8,15.8,11.3,87.0,9.8,1,1,1,1,7,4,13,16,119,147,82,144,138,125,22,58,30,2,19,151,11,82,112,134,31,33,1,2023,2024
2023-24,1610612750,MIN,Minnesota Timberwolves,42300236,2024-05-16T00:00:00,MIN vs. DEN,W,48.0,30.0,64.5,0.465,11.3,30.0,0.375,15.0,18.0,0.833,8.3,38.3,46.5,19.5,4.5,6.8,3.0,3.8,10.5,12.8,86.3,33.8,1,1,1,1,7,59,60,79,21,18,62,31,44,54,50,1,1,34,2,18,85,82,10,104,37,1,1,2023,2024
2023-24,1610612743,DEN,Denver Nuggets,42300236,2024-05-16T00:00:00,DEN @ MIN,L,48.0,19.5,64.5,0.302,5.3,27.0,0.194,8.3,10.5,0.786,7.5,24.8,32.3,13.5,9.0,1.5,3.8,3.0,12.8,10.5,52.5,-33.8,1,83,83,83,7,164,60,164,150,45,160,128,127,85,68,58,69,135,72,158,65,59,44,148,164,164,1,2023,2024
2023-24,1610612739,CLE,Cleveland Cavaliers,42300205,2024-05-15T00:00:00,CLE @ BOS,L,48.0,28.5,59.3,0.481,9.8,23.3,0.419,6.8,9.0,0.75,4.5,16.5,21.0,18.8,7.5,3.8,1.5,4.5,12.0,11.3,73.5,-11.3,1,83,83,83,7,81,132,58,48,100,36,144,150,101,140,160,161,49,41,96,132,101,32,134,115,135,1,2023,2024
2023-24,1610612760,OKC,Oklahoma City Thunder,42300225,2024-05-15T00:00:00,OKC vs. DAL,L,48.0,27.8,65.3,0.425,7.5,30.0,0.25,6.0,7.5,0.8,6.0,18.8,24.8,15.0,5.3,6.0,1.5,3.8,11.3,12.8,69.0,-9.0,1,83,83,83,7,101,48,126,102,18,147,155,154,72,105,143,141,116,7,34,132,82,18,104,141,125,1,2023,2024
2023-24,1610612742,DAL,Dallas Mavericks,42300225,2024-05-15T00:00:00,DAL @ OKC,W,48.0,30.0,57.0,0.526,10.5,26.3,0.4,7.5,9.8,0.769,6.8,27.8,34.5,20.3,10.5,3.8,3.8,1.5,12.8,11.3,78.0,9.0,1,1,1,1,7,59,150,23,31,55,43,138,138,93,89,16,39,27,104,96,65,13,44,134,90,37,1,2023,2024
2023-24,1610612738,BOS,Boston Celtics,42300205,2024-05-15T00:00:00,BOS vs. CLE,W,48.0,31.5,60.0,0.525,14.3,32.3,0.442,7.5,9.0,0.833,8.3,24.0,32.3,24.0,10.5,4.5,4.5,1.5,11.3,12.0,84.8,11.3,1,1,1,1,7,43,119,24,4,9,28,138,150,54,50,77,69,8,104,73,39,13,18,122,46,28,1,2023,2024
2023-24,1610612754,IND,Indiana Pacers,42300215,2024-05-14T00:00:00,IND @ NYK,L,48.0,23.3,54.0,0.431,9.0,20.3,0.444,12.8,16.5,0.773,3.8,18.0,21.8,18.0,13.5,3.8,4.5,3.8,14.3,16.5,68.3,-22.5,1,83,83,83,7,153,160,116,66,139,26,56,57,92,148,152,157,58,154,96,39,82,81,30,146,157,1,2023,2024
2023-24,1610612750,MIN,Minnesota Timberwolves,42300235,2024-05-14T00:00:00,MIN @ DEN,L,48.0,28.5,58.5,0.487,6.0,19.5,0.308,9.8,14.3,0.684,6.0,18.8,24.8,22.5,10.5,5.3,5.3,3.8,15.0,12.8,72.8,-11.3,1,83,83,83,7,81,137,53,135,147,111,109,88,131,105,143,141,12,104,53,22,82,94,104,119,135,1,2023,2024
2023-24,1610612752,NYK,New York Knicks,42300215,2024-05-14T00:00:00,NYK vs. IND,W,48.0,35.3,75.8,0.465,9.0,26.3,0.343,11.3,14.3,0.789,15.0,24.8,39.8,19.5,6.8,5.3,3.8,4.5,16.5,14.3,90.8,22.5,1,1,1,1,7,9,2,78,66,55,85,83,88,80,2,58,6,34,19,53,65,101,124,72,13,7,1,2023,2024
2023-24,1610612743,DEN,Denver Nuggets,42300235,2024-05-14T00:00:00,DEN vs. MIN,W,48.0,33.0,60.0,0.55,6.8,14.3,0.474,11.3,13.5,0.833,6.0,22.5,28.5,22.5,9.0,4.5,3.8,5.3,12.8,15.0,84.0,11.3,1,1,1,1,7,25,119,9,119,163,13,83,100,54,105,102,118,12,72,73,65,128,44,56,48,28,1,2023,2024
2023-24,1610612739,CLE,Cleveland Cavaliers,42300204,2024-05-13T00:00:00,CLE vs. BOS,L,48.0,30.8,70.5,0.436,11.3,36.0,0.313,3.8,5.3,0.714,6.0,18.0,24.0,19.5,6.0,6.0,2.3,3.0,12.8,9.0,76.5,-5.3,1,83,83,83,7,52,5,113,21,3,108,162,162,117,105,152,147,34,11,34,109,59,44,161,100,106,1,2023,2024
2023-24,1610612738,BOS,Boston Celtics,42300204,2024-05-13T00:00:00,BOS @ CLE,W,48.0,28.5,58.5,0.487,9.0,24.0,0.375,15.8,18.0,0.875,7.5,28.5,36.0,11.3,11.3,4.5,3.0,2.3,9.0,12.8,81.8,5.3,1,1,1,1,7,81,137,53,66,90,62,26,44,26,68,10,23,160,132,73,85,34,2,104,59,53,1,2023,2024
2023-24,1610612742,DAL,Dallas Mavericks,42300224,2024-05-13T00:00:00,DAL vs. OKC,L,48.0,27.0,66.0,0.409,9.0,26.3,0.343,9.0,17.3,0.522,9.0,26.3,35.3,19.5,10.5,3.0,9.8,6.8,13.5,15.0,72.0,-3.0,1,83,83,83,7,110,41,141,66,55,85,116,53,163,39,36,30,34,104,131,1,155,63,56,124,96,1,2023,2024
2023-24,1610612760,OKC,Oklahoma City Thunder,42300224,2024-05-13T00:00:00,OKC @ DAL,W,48.0,26.3,69.0,0.38,5.3,20.3,0.259,17.3,18.0,0.958,9.0,24.8,33.8,13.5,6.0,6.0,6.8,9.8,15.0,13.5,75.0,3.0,1,1,1,1,7,123,8,153,150,139,138,17,44,5,39,58,45,135,11,34,7,164,94,86,110,67,1,2023,2024
2023-24,1610612752,NYK,New York Knicks,42300214,2024-05-12T00:00:00,NYK @ IND,L,48.0,22.5,66.8,0.337,5.3,27.8,0.189,16.5,23.3,0.71,12.0,20.3,32.3,13.5,10.5,6.0,1.5,5.3,9.0,18.8,66.8,-24.0,1,83,83,83,7,157,29,162,150,33,161,19,10,120,10,129,69,135,104,34,132,128,2,8,150,159,1,2023,2024
2023-24,1610612743,DEN,Denver Nuggets,42300234,2024-05-12T00:00:00,DEN @ MIN,W,48.0,33.8,59.3,0.57,9.8,21.8,0.448,9.0,11.3,0.8,3.8,19.5,23.3,21.8,9.0,5.3,4.5,2.3,15.0,15.8,86.3,6.0,1,1,1,1,7,23,132,4,48,120,25,116,126,72,148,140,153,17,72,53,39,34,94,42,37,50,1,2023,2024
2023-24,1610612750,MIN,Minnesota Timberwolves,42300234,2024-05-12T00:00:00,MIN vs. DEN,L,48.0,29.3,61.5,0.476,8.3,21.0,0.393,13.5,20.3,0.667,9.0,22.5,31.5,15.8,8.3,3.8,2.3,4.5,15.8,15.0,80.3,-6.0,1,83,83,83,7,68,98,60,87,131,46,45,23,138,39,102,79,103,56,96,109,101,112,56,70,113,1,2023,2024
2023-24,1610612754,IND,Indiana Pacers,42300214,2024-05-12T00:00:00,IND vs. NYK,W,48.0,37.5,66.0,0.568,10.5,23.3,0.452,5.3,6.0,0.875,6.8,32.3,39.0,23.3,10.5,6.8,5.3,1.5,18.8,9.0,90.8,24.0,1,1,1,1,7,2,41,5,31,100,22,158,161,26,89,4,7,11,104,18,22,13,151,161,13,5,1,2023,2024
2023-24,1610612738,BOS,Boston Celtics,42300203,2024-05-11T00:00:00,BOS @ CLE,W,48.0,30.8,60.0,0.513,9.8,25.5,0.382,8.3,10.5,0.786,6.8,26.3,33.0,16.5,9.0,2.3,3.0,1.5,10.5,10.5,79.5,9.8,1,1,1,1,7,52,119,33,48,68,54,128,127,85,89,36,55,90,72,151,85,13,10,148,74,33,1,2023,2024
2023-24,1610612739,CLE,Cleveland Cavaliers,42300203,2024-05-11T00:00:00,CLE vs. BOS,L,48.0,27.0,63.0,0.429,9.0,27.0,0.333,6.8,7.5,0.9,5.3,21.0,26.3,12.8,6.0,3.0,1.5,3.0,10.5,10.5,69.8,-9.8,1,83,83,83,7,110,79,118,66,45,90,144,154,16,124,119,134,149,11,131,132,59,10,148,137,129,1,2023,2024
2023-24,1610612760,OKC,Oklahoma City Thunder,42300223,2024-05-11T00:00:00,OKC @ DAL,L,48.0,28.5,60.8,0.469,7.5,22.5,0.333,11.3,14.3,0.789,4.5,26.3,30.8,17.3,10.5,5.3,8.3,1.5,16.5,12.0,75.8,-3.0,1,83,83,83,7,81,112,73,102,110,90,83,88,80,140,36,88,73,104,53,4,13,124,122,104,96,1,2023,2024
2023-24,1610612742,DAL,Dallas Mavericks,42300223,2024-05-11T00:00:00,DAL vs. OKC,W,48.0,29.3,68.3,0.429,8.3,24.8,0.333,12.0,18.8,0.64,11.3,24.8,36.0,15.8,10.5,5.3,1.5,8.3,12.0,16.5,78.8,3.0,1,1,1,1,7,68,13,118,87,78,90,70,36,152,14,58,23,103,104,53,132,160,32,30,83,67,1,2023,2024
2023-24,1610612752,NYK,New York Knicks,42300213,2024-05-10T00:00:00,NYK @ IND,L,48.0,28.5,60.0,0.475,10.5,20.3,0.519,12.0,16.5,0.727,7.5,23.3,30.8,14.3,9.8,4.5,4.5,4.5,13.5,15.0,79.5,-3.8,1,83,83,83,7,81,119,64,31,139,4,70,57,113,68,89,88,123,91,73,39,101,63,56,74,100,1,2023,2024
2023-24,1610612743,DEN,Denver Nuggets,42300233,2024-05-10T00:00:00,DEN @ MIN,W,48.0,32.3,60.0,0.538,10.5,21.8,0.483,12.8,15.0,0.85,6.0,24.0,30.0,19.5,8.3,6.8,3.0,2.3,18.8,15.0,87.8,20.3,1,1,1,1,7,34,119,17,31,120,10,56,78,43,105,77,98,34,56,18,85,34,151,56,27,9,1,2023,2024
2023-24,1610612750,MIN,Minnesota Timberwolves,42300233,2024-05-10T00:00:00,MIN vs. DEN,L,48.0,23.3,53.3,0.437,7.5,24.8,0.303,13.5,18.8,0.72,3.8,20.3,24.0,17.3,12.0,3.8,2.3,3.0,15.0,18.8,67.5,-20.3,1,83,83,83,7,153,162,112,102,78,115,45,36,116,148,129,147,73,146,96,109,59,94,8,147,156,1,2023,2024
2023-24,1610612754,IND,Indiana Pacers,42300213,2024-05-10T00:00:00,IND vs. NYK,W,48.0,31.5,66.8,0.472,9.0,24.0,0.375,11.3,13.5,0.833,9.8,21.8,31.5,16.5,7.5,4.5,4.5,4.5,15.0,13.5,83.3,3.8,1,1,1,1,7,43,29,68,66,90,62,83,100,54,31,111,79,90,41,73,39,101,94,86,51,62,1,2023,2024
2023-24,1610612742,DAL,Dallas Mavericks,42300222,2024-05-09T00:00:00,DAL @ OKC,W,48.0,31.5,67.5,0.467,13.5,27.8,0.486,12.8,18.0,0.708,9.0,24.0,33.0,22.5,7.5,6.0,4.5,4.5,15.8,13.5,89.3,6.8,1,1,1,1,7,43,20,75,5,33,8,56,44,121,39,77,55,12,41,34,39,101,112,86,22,47,1,2023,2024
2023-24,1610612760,OKC,Oklahoma City Thunder,42300222,2024-05-09T00:00:00,OKC vs. DAL,L,48.0,31.5,66.8,0.472,7.5,22.5,0.333,12.0,12.8,0.941,6.0,24.8,30.8,18.8,7.5,3.8,4.5,4.5,13.5,15.8,82.5,-6.8,1,83,83,83,7,43,29,68,102,110,90,70,110,8,105,58,88,49,41,96,39,101,63,42,56,116,1,2023,2024
2023-24,1610612738,BOS,Boston Celtics,42300202,2024-05-09T00:00:00,BOS vs. CLE,L,48.0,24.8,60.0,0.413,6.0,26.3,0.229,15.0,18.0,0.833,4.5,18.8,23.3,16.5,5.3,3.8,2.3,2.3,11.3,15.0,70.5,-18.0,1,83,83,83,7,141,119,137,135,55,156,31,44,54,140,143,153,90,7,96,109,34,18,56,132,152,1,2023,2024
2023-24,1610612739,CLE,Cleveland Cavaliers,42300202,2024-05-09T00:00:00,CLE @ BOS,W,48.0,35.3,64.5,0.547,9.8,21.0,0.464,8.3,12.0,0.688,5.3,27.8,33.0,18.0,9.0,3.0,2.3,2.3,15.0,11.3,88.5,18.0,1,1,1,1,7,9,60,12,48,131,17,128,118,128,124,16,55,58,72,131,109,34,94,134,24,13,1,2023,2024
