PLAYER_ID,PLAYER_NAME,PLAYER_LAST_TEAM_ID,PLAYER_LAST_TEAM_ABBREVIATION,AGE,GP,G,FGA_FREQUENCY,FGM,FGA,FG_PCT,EFG_PCT,FG2A_FREQUENCY,FG2M,FG2A,FG2_PCT,FG3A_FREQUENCY,FG3M,FG3A,FG3_PCT
203507,Giannis Antetokounmpo,1610612749,MIL,22.0,6,6,0.66,7.67,11.33,0.676,0.676,0.66,7.67,11.33,0.676,0.0,0.0,0.0,
2544,LeBron James,1610612739,CLE,32.0,18,18,0.516,7.83,10.56,0.742,0.742,0.516,7.83,10.56,0.742,0.0,0.0,0.0,
201933,Blake Griffin,1610612746,LAC,28.0,3,3,0.638,6.33,10.0,0.633,0.633,0.638,6.33,10.0,0.633,0.0,0.0,0.0,
201599,DeAndre Jordan,1610612746,LAC,28.0,7,7,0.983,6.14,8.29,0.741,0.741,0.983,6.14,8.29,0.741,0.0,0.0,0.0,
200794,Paul Millsap,1610612737,ATL,32.0,6,6,0.538,5.67,8.17,0.694,0.694,0.538,5.67,8.17,0.694,0.0,0.0,0.0,
202681,Kyrie Irving,1610612739,CLE,25.0,18,18,0.413,4.89,8.06,0.607,0.607,0.413,4.89,8.06,0.607,0.0,0.0,0.0,
200765,Rajon Rondo,1610612741,CHI,31.0,2,2,0.64,4.5,8.0,0.563,0.563,0.64,4.5,8.0,0.563,0.0,0.0,0.0,
202322,John Wall,1610612764,WAS,26.0,13,13,0.392,5.15,7.85,0.657,0.657,0.392,5.15,7.85,0.657,0.0,0.0,0.0,
201566,Russell Westbrook,1610612760,OKC,28.0,5,5,0.257,3.8,7.6,0.5,0.5,0.257,3.8,7.6,0.5,0.0,0.0,0.0,
2216,Zach Randolph,1610612763,MEM,35.0,6,6,0.592,4.5,7.5,0.6,0.6,0.592,4.5,7.5,0.6,0.0,0.0,0.0,
203081,Damian Lillard,1610612757,POR,26.0,4,4,0.367,5.5,7.25,0.759,0.759,0.367,5.5,7.25,0.759,0.0,0.0,0.0,
201152,Thaddeus Young,1610612754,IND,29.0,4,4,0.829,4.75,7.25,0.655,0.655,0.829,4.75,7.25,0.655,0.0,0.0,0.0,
202710,Jimmy Butler III,1610612741,CHI,27.0,6,6,0.422,4.17,7.17,0.581,0.581,0.422,4.17,7.17,0.581,0.0,0.0,0.0,
202328,Greg Monroe,1610612749,MIL,27.0,6,6,0.857,4.17,7.0,0.595,0.595,0.857,4.17,7.0,0.595,0.0,0.0,0.0,
200746,LaMarcus Aldridge,1610612759,SAS,31.0,16,16,0.443,4.06,6.5,0.625,0.625,0.443,4.06,6.5,0.625,0.0,0.0,0.0,
201942,DeMar DeRozan,1610612761,TOR,27.0,10,10,0.405,4.1,6.4,0.641,0.641,0.405,4.1,6.4,0.641,0.0,0.0,0.0,
202685,Jonas Valančiūnas,1610612761,TOR,25.0,10,10,0.831,3.9,6.4,0.609,0.609,0.831,3.9,6.4,0.609,0.0,0.0,0.0,
203497,Rudy Gobert,1610612762,UTA,25.0,9,8,0.949,4.33,6.22,0.696,0.696,0.949,4.33,6.22,0.696,0.0,0.0,0.0,
201935,James Harden,1610612745,HOU,27.0,11,11,0.345,4.45,6.18,0.721,0.721,0.345,4.45,6.18,0.721,0.0,0.0,0.0,
