team_id,team_name,team,gp,g,fga_frequency,fgm,fga,fg_pct,efg_pct,fg2a_frequency,fg2m,fg2a,fg2_pct,fg3a_frequency,fg3m,fg3a,fg3_pct
1610612746,LA Clippers,LAC,7,7,0.449,22.86,38.0,0.602,0.602,0.449,22.86,38.0,0.602,0.0,0.0,0.0,
1610612750,Minnesota Timberwolves,MIN,15,15,0.438,21.73,37.4,0.581,0.581,0.438,21.73,37.4,0.581,0.0,0.0,0.0,
1610612745,Houston Rockets,HOU,7,7,0.446,19.29,36.71,0.525,0.525,0.446,19.29,36.71,0.525,0.0,0.0,0.0,
1610612743,Denver Nuggets,DEN,14,14,0.423,20.21,36.57,0.553,0.553,0.423,20.21,36.57,0.553,0.0,0.0,0.0,
1610612739,Cleveland Cavaliers,CLE,9,9,0.416,21.78,36.56,0.596,0.596,0.416,21.78,36.56,0.596,0.0,0.0,0.0,
1610612752,New York Knicks,NYK,18,18,0.423,20.56,36.56,0.562,0.562,0.423,20.56,36.56,0.562,0.0,0.0,0.0,
1610612760,Oklahoma City Thunder,OKC,17,17,0.384,20.82,35.53,0.586,0.586,0.384,20.82,35.53,0.586,0.0,0.0,0.0,
1610612763,Memphis Grizzlies,MEM,4,4,0.406,18.0,35.25,0.511,0.511,0.406,18.0,35.25,0.511,0.0,0.0,0.0,
1610612765,Detroit Pistons,DET,6,6,0.407,19.17,33.67,0.569,0.569,0.407,19.17,33.67,0.569,0.0,0.0,0.0,
1610612744,Golden State Warriors,GSW,12,12,0.391,18.42,33.42,0.551,0.551,0.391,18.42,33.42,0.551,0.0,0.0,0.0,
1610612749,Milwaukee Bucks,MIL,5,5,0.38,19.8,33.4,0.593,0.593,0.38,19.8,33.4,0.593,0.0,0.0,0.0,
1610612753,Orlando Magic,ORL,5,5,0.396,18.2,33.4,0.545,0.545,0.396,18.2,33.4,0.545,0.0,0.0,0.0,
1610612754,Indiana Pacers,IND,17,17,0.382,19.76,32.53,0.608,0.608,0.382,19.76,32.53,0.608,0.0,0.0,0.0,
1610612738,Boston Celtics,BOS,11,11,0.371,18.09,30.82,0.587,0.587,0.371,18.09,30.82,0.587,0.0,0.0,0.0,
1610612748,Miami Heat,MIA,4,4,0.316,16.75,25.75,0.65,0.65,0.316,16.75,25.75,0.65,0.0,0.0,0.0,
1610612747,Los Angeles Lakers,LAL,5,5,0.322,15.2,25.4,0.598,0.598,0.322,15.2,25.4,0.598,0.0,0.0,0.0,
