player_id,player,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,usg_pct,pct_fgm,pct_fga,pct_fg3m,pct_fg3a,pct_ftm,pct_fta,pct_oreb,pct_dreb,pct_reb,pct_ast,pct_tov,pct_stl,pct_blk,pct_blka,pct_pf,pct_pfd,pct_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,usg_pct_rank,pct_fgm_rank,pct_fga_rank,pct_fg3m_rank,pct_fg3a_rank,pct_ftm_rank,pct_fta_rank,pct_oreb_rank,pct_dreb_rank,pct_reb_rank,pct_ast_rank,pct_tov_rank,pct_stl_rank,pct_blk_rank,pct_blka_rank,pct_pf_rank,pct_pfd_rank,pct_pts_rank,team
202692,Alec Burks,Alec,1610612752,NYK,29.0,5,1,4,0.2,128.0,0.227,0.247,0.248,0.333,0.308,0.219,0.247,0.156,0.215,0.2,0.241,0.138,0.077,0.0,0.0,0.186,0.19,0.248,120,137,95,163,108,51,55,45,17,31,72,64,96,96,99,61,121,168,156,1,116,99,49,NYK
201565,Derrick Rose,Derrick,1610612752,NYK,32.0,5,1,4,0.2,175.0,0.231,0.31,0.252,0.229,0.147,0.17,0.145,0.082,0.12,0.11,0.362,0.167,0.091,0.091,0.4,0.07,0.164,0.28,120,137,95,163,80,46,25,42,73,149,96,113,154,187,191,31,138,162,129,217,40,115,33,NYK
203901,Elfrid Payton,Elfrid,1610612752,NYK,27.0,2,1,1,0.5,13.0,0.207,0.0,0.2,0.0,0.0,0.5,0.667,0.0,0.0,0.0,0.333,0.0,0.5,0.0,1.0,0.333,0.5,0.056,209,137,8,96,200,67,212,97,158,192,11,5,185,219,223,35,1,6,156,238,200,7,214,NYK
1628373,Frank Ntilikina,Frank,1610612752,NYK,22.0,3,0,3,0.0,4.0,0.143,0.0,0.2,0.0,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193,201,64,201,229,146,212,97,158,20,178,183,185,219,223,195,1,180,156,1,1,202,219,NYK
1630193,Immanuel Quickley,Immanuel,1610612752,NYK,22.0,5,1,4,0.2,77.0,0.225,0.189,0.256,0.308,0.275,0.116,0.13,0.0,0.13,0.097,0.208,0.25,0.231,0.0,0.438,0.258,0.209,0.179,120,137,95,163,139,53,103,41,33,51,125,122,185,175,198,76,187,72,156,229,174,82,116,NYK
203944,Julius Randle,Julius,1610612752,NYK,26.0,5,1,4,0.2,180.0,0.311,0.224,0.29,0.256,0.275,0.348,0.338,0.239,0.362,0.33,0.29,0.479,0.15,0.0,0.261,0.228,0.338,0.251,120,137,95,163,78,20,72,22,56,51,31,38,74,14,37,48,232,130,156,175,159,31,45,NYK
1628995,Kevin Knox II,Kevin,1610612752,NYK,21.0,1,0,1,0.0,4.0,0.111,0.0,0.0,0.0,0.0,0.333,0.286,0.0,0.333,0.333,1.0,0.0,0.0,1.0,0.0,0.0,0.2,0.182,228,201,8,201,230,192,212,230,158,192,34,50,185,22,32,1,1,180,1,1,1,84,113,NYK
203457,Nerlens Noel,Nerlens,1610612752,NYK,27.0,5,1,4,0.2,92.0,0.093,0.083,0.064,0.0,0.0,0.283,0.296,0.476,0.159,0.238,0.033,0.143,0.333,0.75,0.182,0.349,0.316,0.128,120,137,95,163,132,216,201,227,158,192,50,48,32,149,78,189,122,26,12,142,209,43,169,NYK
1630167,Obi Toppin,Obi,1610612752,NYK,23.0,5,1,4,0.2,65.0,0.201,0.235,0.202,0.3,0.265,0.185,0.182,0.333,0.196,0.224,0.074,0.214,0.0,0.167,0.091,0.261,0.121,0.23,120,137,95,163,148,76,66,94,38,59,90,93,49,113,89,163,168,180,93,90,175,148,62,NYK
1629628,RJ Barrett,RJ,1610612752,NYK,21.0,5,1,4,0.2,162.0,0.204,0.224,0.228,0.19,0.257,0.226,0.231,0.105,0.288,0.242,0.231,0.053,0.211,0.222,0.118,0.175,0.203,0.22,120,137,95,163,88,72,71,64,100,66,69,71,129,45,75,68,64,89,77,99,102,83,71,NYK
203493,Reggie Bullock Jr.,Reggie,1610612752,NYK,30.0,5,1,4,0.2,162.0,0.124,0.133,0.136,0.256,0.279,0.078,0.077,0.128,0.103,0.11,0.095,0.095,0.167,0.111,0.125,0.164,0.071,0.139,120,137,95,163,87,178,161,170,55,46,151,154,114,191,192,145,88,118,118,104,90,180,156,NYK
201959,Taj Gibson,Taj,1610612752,NYK,36.0,5,1,4,0.2,138.0,0.07,0.114,0.076,0.0,0.0,0.029,0.023,0.41,0.186,0.248,0.068,0.094,0.471,0.556,0.043,0.245,0.163,0.089,120,137,95,163,101,229,179,224,158,192,171,179,39,124,72,170,87,15,18,76,170,116,204,NYK
