season_id,team_id,team,team_name,play_type,type_grouping,percentile,gp,poss_pct,ppp,fg_pct,ft_poss_pct,tov_poss_pct,sf_poss_pct,plusone_poss_pct,score_poss_pct,efg_pct,poss,pts,fgm,fga,fgmx
22022,1610612761,TOR,Toronto Raptors,Handoff,Defensive,0.931,82,0.033,0.855,0.398,0.071,0.149,0.068,0.017,0.372,0.468,296,253,94,236,142
22022,1610612748,MIA,Miami Heat,Handoff,Defensive,0.379,82,0.035,1.0,0.448,0.134,0.137,0.121,0.023,0.443,0.546,307,307,103,230,127
22022,1610612753,ORL,Orlando Magic,Handoff,Defensive,1.0,82,0.046,0.823,0.376,0.058,0.138,0.058,0.022,0.344,0.45,413,340,128,340,212
22022,1610612751,BKN,Brooklyn Nets,Handoff,Defensive,0.759,82,0.042,0.924,0.401,0.083,0.091,0.068,0.018,0.398,0.48,384,355,130,324,194
22022,1610612760,OKC,Oklahoma City Thunder,Handoff,Defensive,0.724,82,0.042,0.928,0.428,0.08,0.148,0.075,0.028,0.395,0.508,400,371,137,320,183
22022,1610612743,DEN,Denver Nuggets,Handoff,Defensive,0.448,82,0.043,0.984,0.447,0.06,0.12,0.06,0.026,0.41,0.536,383,377,144,322,178
22022,1610612755,PHI,Philadelphia 76ers,Handoff,Defensive,0.893,82,0.049,0.867,0.382,0.083,0.106,0.083,0.009,0.384,0.452,435,377,136,356,220
22022,1610612740,NOP,New Orleans Pelicans,Handoff,Defensive,0.483,82,0.042,0.982,0.433,0.078,0.109,0.07,0.021,0.413,0.526,385,378,139,321,182
22022,1610612739,CLE,Cleveland Cavaliers,Handoff,Defensive,0.793,82,0.048,0.896,0.403,0.094,0.141,0.085,0.012,0.395,0.474,425,381,133,330,197
22022,1610612764,WAS,Washington Wizards,Handoff,Defensive,0.966,82,0.05,0.84,0.373,0.053,0.101,0.048,0.013,0.356,0.445,455,382,146,391,245
22022,1610612752,NYK,New York Knicks,Handoff,Defensive,0.517,82,0.044,0.97,0.43,0.092,0.124,0.08,0.015,0.42,0.512,402,390,138,321,183
22022,1610612754,IND,Indiana Pacers,Handoff,Defensive,0.276,82,0.042,1.003,0.443,0.095,0.118,0.087,0.026,0.43,0.525,391,392,141,318,177
22022,1610612744,GSW,Golden State Warriors,Handoff,Defensive,0.621,82,0.044,0.962,0.407,0.084,0.082,0.077,0.017,0.411,0.489,416,400,144,354,210
22022,1610612738,BOS,Boston Celtics,Handoff,Defensive,0.893,82,0.051,0.867,0.372,0.069,0.08,0.06,0.015,0.374,0.438,465,403,150,403,253
22022,1610612742,DAL,Dallas Mavericks,Handoff,Defensive,0.241,82,0.046,1.005,0.474,0.095,0.117,0.085,0.022,0.451,0.532,412,414,158,333,175
22022,1610612757,POR,Portland Trail Blazers,Handoff,Defensive,0.31,82,0.046,1.002,0.44,0.107,0.107,0.092,0.005,0.45,0.517,413,414,144,327,183
22022,1610612766,CHA,Charlotte Hornets,Handoff,Defensive,0.69,82,0.048,0.937,0.422,0.103,0.115,0.099,0.027,0.413,0.479,445,417,152,360,208
22022,1610612741,CHI,Chicago Bulls,Handoff,Defensive,0.552,82,0.048,0.966,0.427,0.113,0.136,0.11,0.028,0.409,0.515,435,420,144,337,193
22022,1610612737,ATL,Atlanta Hawks,Handoff,Defensive,0.586,82,0.048,0.964,0.427,0.083,0.114,0.078,0.022,0.408,0.512,446,430,157,368,211
22022,1610612765,DET,Detroit Pistons,Handoff,Defensive,0.0,82,0.045,1.038,0.449,0.123,0.084,0.106,0.026,0.457,0.522,416,432,153,341,188
22022,1610612763,MEM,Memphis Grizzlies,Handoff,Defensive,0.655,82,0.049,0.956,0.409,0.077,0.109,0.077,0.024,0.394,0.503,457,437,156,381,225
22022,1610612745,HOU,Houston Rockets,Handoff,Defensive,0.034,82,0.047,1.033,0.439,0.095,0.107,0.091,0.023,0.43,0.542,430,444,155,353,198
22022,1610612762,UTA,Utah Jazz,Handoff,Defensive,0.172,82,0.049,1.011,0.409,0.101,0.077,0.099,0.018,0.426,0.5,455,460,156,381,225
22022,1610612758,SAC,Sacramento Kings,Handoff,Defensive,0.414,82,0.052,0.996,0.459,0.082,0.13,0.075,0.025,0.423,0.541,477,475,178,388,210
22022,1610612747,LAL,Los Angeles Lakers,Handoff,Defensive,0.828,82,0.058,0.886,0.385,0.072,0.083,0.065,0.015,0.386,0.453,542,480,179,465,286
22022,1610612756,PHX,Phoenix Suns,Handoff,Defensive,0.103,82,0.052,1.025,0.438,0.093,0.068,0.087,0.032,0.443,0.509,472,484,180,411,231
22022,1610612746,LAC,LA Clippers,Handoff,Defensive,0.069,82,0.055,1.026,0.46,0.111,0.103,0.103,0.02,0.455,0.545,494,507,183,398,215
22022,1610612759,SAS,San Antonio Spurs,Handoff,Defensive,0.207,82,0.054,1.008,0.436,0.093,0.099,0.091,0.014,0.437,0.519,504,508,180,413,233
22022,1610612750,MIN,Minnesota Timberwolves,Handoff,Defensive,0.138,82,0.054,1.012,0.448,0.089,0.113,0.081,0.02,0.432,0.542,505,511,185,413,228
22022,1610612749,MIL,Milwaukee Bucks,Handoff,Defensive,0.345,82,0.061,1.002,0.432,0.064,0.08,0.06,0.007,0.43,0.519,565,566,211,488,277
