season_id,team_id,team,team_name,play_type,type_grouping,percentile,gp,poss_pct,ppp,fg_pct,ft_poss_pct,tov_poss_pct,sf_poss_pct,plusone_poss_pct,score_poss_pct,efg_pct,poss,pts,fgm,fga,fgmx
22022,1610612749,MIL,Milwaukee Bucks,Spotup,Defensive,0.966,82,0.172,0.983,0.378,0.031,0.047,0.029,0.007,0.374,0.502,1601,1573,562,1488,926
22022,1610612738,BOS,Boston Celtics,Spotup,Defensive,0.69,82,0.208,1.025,0.401,0.049,0.055,0.048,0.013,0.399,0.526,1893,1941,690,1719,1029
22022,1610612762,UTA,Utah Jazz,Spotup,Defensive,0.724,82,0.205,1.025,0.389,0.048,0.049,0.045,0.013,0.39,0.523,1912,1959,680,1750,1070
22022,1610612756,PHX,Phoenix Suns,Spotup,Defensive,0.345,82,0.208,1.044,0.397,0.059,0.048,0.054,0.014,0.402,0.53,1883,1966,677,1707,1030
22022,1610612750,MIN,Minnesota Timberwolves,Spotup,Defensive,1.0,82,0.217,0.981,0.376,0.063,0.07,0.057,0.013,0.379,0.504,2036,1997,674,1791,1117
22022,1610612755,PHI,Philadelphia 76ers,Spotup,Defensive,0.931,82,0.231,0.988,0.382,0.058,0.07,0.054,0.015,0.38,0.51,2062,2038,699,1828,1129
22022,1610612747,LAL,Los Angeles Lakers,Spotup,Defensive,0.828,82,0.215,1.013,0.384,0.047,0.046,0.045,0.014,0.386,0.516,2018,2045,713,1859,1146
22022,1610612751,BKN,Brooklyn Nets,Spotup,Defensive,0.414,82,0.217,1.042,0.397,0.05,0.053,0.047,0.012,0.397,0.535,1988,2071,718,1807,1089
22022,1610612737,ATL,Atlanta Hawks,Spotup,Defensive,0.862,82,0.22,1.011,0.393,0.049,0.069,0.048,0.009,0.389,0.524,2054,2077,719,1830,1111
22022,1610612739,CLE,Cleveland Cavaliers,Spotup,Defensive,0.207,82,0.225,1.06,0.416,0.055,0.067,0.053,0.012,0.411,0.549,1990,2109,736,1769,1033
22022,1610612759,SAS,San Antonio Spurs,Spotup,Defensive,0.0,82,0.195,1.157,0.44,0.061,0.054,0.058,0.009,0.442,0.596,1824,2111,717,1630,913
22022,1610612765,DET,Detroit Pistons,Spotup,Defensive,0.517,82,0.225,1.036,0.399,0.054,0.045,0.047,0.014,0.403,0.525,2064,2139,753,1888,1135
22022,1610612764,WAS,Washington Wizards,Spotup,Defensive,0.138,82,0.221,1.072,0.411,0.047,0.053,0.047,0.008,0.408,0.551,2004,2149,747,1818,1071
22022,1610612746,LAC,LA Clippers,Spotup,Defensive,0.483,82,0.229,1.039,0.403,0.046,0.058,0.043,0.006,0.402,0.536,2069,2150,752,1865,1113
22022,1610612745,HOU,Houston Rockets,Spotup,Defensive,0.655,82,0.234,1.031,0.383,0.047,0.054,0.044,0.009,0.385,0.527,2128,2193,741,1934,1193
22022,1610612740,NOP,New Orleans Pelicans,Spotup,Defensive,0.793,82,0.241,1.016,0.392,0.048,0.06,0.045,0.012,0.388,0.525,2190,2225,776,1980,1204
22022,1610612766,CHA,Charlotte Hornets,Spotup,Defensive,0.241,82,0.234,1.056,0.405,0.049,0.062,0.044,0.012,0.401,0.544,2187,2310,797,1970,1173
22022,1610612743,DEN,Denver Nuggets,Spotup,Defensive,0.759,82,0.255,1.017,0.401,0.048,0.067,0.045,0.012,0.394,0.528,2293,2332,825,2058,1233
22022,1610612744,GSW,Golden State Warriors,Spotup,Defensive,0.31,82,0.236,1.051,0.401,0.053,0.055,0.049,0.01,0.402,0.537,2226,2340,805,2008,1203
22022,1610612752,NYK,New York Knicks,Spotup,Defensive,0.448,82,0.25,1.039,0.394,0.049,0.05,0.048,0.011,0.395,0.531,2259,2348,812,2059,1247
22022,1610612757,POR,Portland Trail Blazers,Spotup,Defensive,0.034,82,0.239,1.096,0.418,0.06,0.06,0.054,0.011,0.419,0.564,2167,2374,807,1930,1123
22022,1610612763,MEM,Memphis Grizzlies,Spotup,Defensive,0.897,82,0.254,1.002,0.377,0.053,0.057,0.049,0.01,0.381,0.512,2381,2386,807,2140,1333
22022,1610612753,ORL,Orlando Magic,Spotup,Defensive,0.621,82,0.259,1.034,0.399,0.046,0.066,0.043,0.01,0.394,0.537,2350,2431,843,2111,1268
22022,1610612742,DAL,Dallas Mavericks,Spotup,Defensive,0.172,82,0.258,1.061,0.416,0.062,0.065,0.06,0.013,0.413,0.546,2313,2453,851,2046,1195
22022,1610612754,IND,Indiana Pacers,Spotup,Defensive,0.103,82,0.243,1.081,0.415,0.06,0.054,0.056,0.015,0.415,0.554,2285,2471,853,2057,1204
22022,1610612741,CHI,Chicago Bulls,Spotup,Defensive,0.276,82,0.261,1.055,0.4,0.047,0.056,0.044,0.011,0.398,0.54,2362,2493,859,2145,1286
22022,1610612761,TOR,Toronto Raptors,Spotup,Defensive,0.379,82,0.274,1.043,0.411,0.054,0.076,0.05,0.013,0.402,0.546,2426,2531,881,2143,1262
22022,1610612758,SAC,Sacramento Kings,Spotup,Defensive,0.069,82,0.256,1.082,0.415,0.06,0.057,0.056,0.015,0.416,0.554,2353,2545,877,2111,1234
22022,1610612760,OKC,Oklahoma City Thunder,Spotup,Defensive,0.552,82,0.263,1.036,0.399,0.058,0.068,0.055,0.014,0.394,0.535,2488,2577,881,2210,1329
22022,1610612748,MIA,Miami Heat,Spotup,Defensive,0.586,82,0.289,1.036,0.404,0.042,0.071,0.041,0.007,0.395,0.544,2534,2624,915,2264,1349
