player_id,player,team_id,team,age,gp,g,fga_frequency,fgm,fga,fg_pct,efg_pct,fg2a_frequency,fg2m,fg2a,fg2_pct,fg3a_frequency,fg3m,fg3a,fg3_pct
202330,Gordon Hayward,1610612762,UTA,27.0,73,73,0.28,127,312,0.407,0.00563,0.057,30,64,0.469,0.223,97,248,0.391
203918,Rodney Hood,1610612762,UTA,24.0,59,57,0.341,87,221,0.394,0.00577,0.029,6,19,0.316,0.312,81,202,0.401
2207,Joe Johnson,1610612762,UTA,36.0,78,73,0.344,88,211,0.417,0.00621,0.013,2,8,0.25,0.331,86,203,0.424
204060,Joe Ingles,1610612762,UTA,29.0,82,76,0.474,95,206,0.461,0.006840000000000001,0.014,3,6,0.5,0.46,92,200,0.46
1626168,Trey Lyles,1610612762,UTA,21.0,71,62,0.473,68,200,0.34,0.00493,0.028,7,12,0.583,0.444,61,188,0.324
202324,Derrick Favors,1610612762,UTA,25.0,50,44,0.399,66,154,0.429,0.00438,0.373,63,144,0.438,0.026,3,10,0.3
201588,George Hill,1610612762,UTA,31.0,49,45,0.241,57,142,0.401,0.00592,0.01,3,6,0.5,0.231,54,136,0.397
203957,Danté Exum,1610612762,UTA,21.0,66,57,0.401,45,134,0.336,0.00493,0.015,3,5,0.6,0.386,42,129,0.326
2564,Boris Diaw,1610612762,UTA,35.0,73,53,0.317,26,101,0.257,0.0035099999999999997,0.085,7,27,0.259,0.232,19,74,0.257
202714,Shelvin Mack,1610612762,UTA,27.0,55,39,0.191,24,69,0.348,0.005,0.011,3,4,0.75,0.18,21,65,0.323
202692,Alec Burks,1610612762,UTA,25.0,42,30,0.242,21,55,0.382,0.005639999999999999,0.013,1,3,0.333,0.229,20,52,0.385
203526,Raul Neto,1610612762,UTA,25.0,40,18,0.346,9,28,0.321,0.00464,0.037,1,3,0.333,0.309,8,25,0.32
203497,Rudy Gobert,1610612762,UTA,25.0,81,9,0.016,5,9,0.556,0.005560000000000001,0.014,5,8,0.625,0.002,0,1,0.0
203481,Jeff Withey,1610612762,UTA,27.0,51,7,0.08,3,7,0.429,0.0042899999999999995,0.068,3,6,0.5,0.011,0,1,0.0
1627762,Joel Bolomboy,1610612762,UTA,23.0,12,4,0.267,1,4,0.25,0.00375,0.0,0,0,,0.267,1,4,0.25
