season,team_id,game_id,game_date,away_team,home_team,opponent_id,game_no,pf,opp_pf,wl
2017-18,1610612748,21700005,2017-10-18,MIA,ORL,1610612753,1,109,116,L
2017-18,1610612748,21700029,2017-10-21,IND,MIA,1610612754,2,112,108,W
2017-18,1610612748,21700042,2017-10-23,ATL,MIA,1610612737,3,104,93,W
2017-18,1610612748,21700059,2017-10-25,SAS,MIA,1610612759,4,100,117,L
2017-18,1610612748,21700078,2017-10-28,BOS,MIA,1610612738,5,90,96,L
2017-18,1610612748,21700093,2017-10-30,MIN,MIA,1610612750,6,122,125,L
2017-18,1610612748,21700110,2017-11-01,CHI,MIA,1610612741,7,97,91,W
2017-18,1610612748,21700127,2017-11-03,MIA,DEN,1610612743,8,94,95,L
2017-18,1610612748,21700137,2017-11-05,MIA,LAC,1610612746,9,104,101,W
2017-18,1610612748,21700148,2017-11-06,MIA,GSW,1610612744,10,80,97,L
2017-18,1610612748,21700162,2017-11-08,MIA,PHX,1610612756,11,126,115,W
2017-18,1610612748,21700175,2017-11-10,MIA,UTA,1610612762,12,84,74,W
2017-18,1610612748,21700189,2017-11-12,MIA,DET,1610612765,13,103,112,L
2017-18,1610612748,21700205,2017-11-15,WAS,MIA,1610612764,14,93,102,L
2017-18,1610612748,21700218,2017-11-17,MIA,WAS,1610612764,15,91,88,W
2017-18,1610612748,21700235,2017-11-19,IND,MIA,1610612754,16,95,120,L
2017-18,1610612748,21700257,2017-11-22,BOS,MIA,1610612738,17,104,98,W
2017-18,1610612748,21700272,2017-11-24,MIA,MIN,1610612750,18,109,97,W
2017-18,1610612748,21700287,2017-11-26,MIA,CHI,1610612741,19,100,93,W
2017-18,1610612748,21700298,2017-11-28,MIA,CLE,1610612739,20,97,108,L
2017-18,1610612748,21700306,2017-11-29,MIA,NYK,1610612752,21,86,115,L
2017-18,1610612748,21700321,2017-12-01,CHA,MIA,1610612766,22,105,100,W
2017-18,1610612748,21700335,2017-12-03,GSW,MIA,1610612744,23,95,123,L
2017-18,1610612748,21700361,2017-12-06,MIA,SAS,1610612759,24,105,117,L
2017-18,1610612748,21700376,2017-12-09,MIA,BKN,1610612751,25,101,89,W
2017-18,1610612748,21700393,2017-12-11,MIA,MEM,1610612763,26,107,82,W
2017-18,1610612748,21700408,2017-12-13,POR,MIA,1610612757,27,95,102,L
2017-18,1610612748,21700418,2017-12-15,MIA,CHA,1610612766,28,104,98,W
2017-18,1610612748,21700432,2017-12-16,LAC,MIA,1610612746,29,90,85,W
2017-18,1610612748,21700443,2017-12-18,MIA,ATL,1610612737,30,104,110,L
2017-18,1610612748,21700456,2017-12-20,MIA,BOS,1610612738,31,90,89,W
2017-18,1610612748,21700474,2017-12-22,DAL,MIA,1610612742,32,113,101,W
2017-18,1610612748,21700486,2017-12-23,NOP,MIA,1610612740,33,94,109,L
2017-18,1610612748,21700500,2017-12-26,ORL,MIA,1610612753,34,107,89,W
2017-18,1610612748,21700523,2017-12-29,BKN,MIA,1610612751,35,87,111,L
2017-18,1610612748,21700531,2017-12-30,MIA,ORL,1610612753,36,117,111,W
2017-18,1610612748,21700558,2018-01-03,DET,MIA,1610612765,37,111,104,W
2017-18,1610612748,21700568,2018-01-05,NYK,MIA,1610612752,38,107,103,W
2017-18,1610612748,21700586,2018-01-07,UTA,MIA,1610612762,39,103,102,W
2017-18,1610612748,21700599,2018-01-09,MIA,TOR,1610612761,40,90,89,W
2017-18,1610612748,21700604,2018-01-10,MIA,IND,1610612754,41,114,106,W
2017-18,1610612748,21700634,2018-01-14,MIL,MIA,1610612749,42,97,79,W
2017-18,1610612748,21700644,2018-01-15,MIA,CHI,1610612741,43,111,119,L
2017-18,1610612748,21700659,2018-01-17,MIA,MIL,1610612749,44,106,101,W
2017-18,1610612748,21700668,2018-01-19,MIA,BKN,1610612751,45,95,101,L
2017-18,1610612748,21700676,2018-01-20,MIA,CHA,1610612766,46,106,105,W
2017-18,1610612748,21700689,2018-01-22,MIA,HOU,1610612745,47,90,99,L
2017-18,1610612748,21700710,2018-01-25,SAC,MIA,1610612758,48,88,89,L
2017-18,1610612748,21700727,2018-01-27,CHA,MIA,1610612766,49,95,91,W
2017-18,1610612748,21700742,2018-01-29,MIA,DAL,1610612742,50,95,88,W
2017-18,1610612748,21700757,2018-01-31,MIA,CLE,1610612739,51,89,91,L
2017-18,1610612748,21700770,2018-02-02,MIA,PHI,1610612755,52,97,103,L
2017-18,1610612748,21700776,2018-02-03,MIA,DET,1610612765,53,107,111,L
2017-18,1610612748,21700792,2018-02-05,ORL,MIA,1610612753,54,109,111,L
2017-18,1610612748,21700806,2018-02-07,HOU,MIA,1610612745,55,101,109,L
2017-18,1610612748,21700821,2018-02-09,MIL,MIA,1610612749,56,91,85,W
2017-18,1610612748,21700847,2018-02-13,MIA,TOR,1610612761,57,112,115,L
2017-18,1610612748,21700855,2018-02-14,MIA,PHI,1610612755,58,102,104,L
2017-18,1610612748,21700879,2018-02-23,MIA,NOP,1610612740,59,123,124,L
2017-18,1610612748,21700885,2018-02-24,MEM,MIA,1610612763,60,115,89,W
2017-18,1610612748,21700909,2018-02-27,PHI,MIA,1610612755,61,102,101,W
2017-18,1610612748,21700922,2018-03-01,LAL,MIA,1610612747,62,113,131,L
2017-18,1610612748,21700938,2018-03-03,DET,MIA,1610612765,63,105,96,W
2017-18,1610612748,21700952,2018-03-05,PHX,MIA,1610612756,64,125,103,W
