season,team_id,game_id,game_date,away_team,home_team,opponent,opponent_id,pf,opp_pf,wl,differential,round,game_no_in_series
2017-18,1610612754,41700131,2018-04-15,IND,CLE,CLE,1610612739,98,80,W,18,rnd1,1
2017-18,1610612754,41700132,2018-04-18,IND,CLE,CLE,1610612739,97,100,L,-3,rnd1,2
2017-18,1610612754,41700133,2018-04-20,CLE,IND,CLE,1610612739,92,90,W,2,rnd1,3
2017-18,1610612754,41700134,2018-04-22,CLE,IND,CLE,1610612739,100,104,L,-4,rnd1,4
2017-18,1610612754,41700135,2018-04-25,IND,CLE,CLE,1610612739,95,98,L,-3,rnd1,5
2017-18,1610612754,41700136,2018-04-27,CLE,IND,CLE,1610612739,121,87,W,34,rnd1,6
2017-18,1610612754,41700137,2018-04-29,IND,CLE,CLE,1610612739,101,105,L,-4,rnd1,7
