season_id,player_id,player,team_id,team,team_name,play_type,type_grouping,percentile,gp,poss_pct,ppp,fg_pct,ft_poss_pct,tov_poss_pct,sf_poss_pct,plusone_poss_pct,score_poss_pct,efg_pct,poss,pts,fgm,fga,fgmx,season,season_start,season_end
22017,203078,Bradley Beal,1610612764,WAS,Washington Wizards,Misc,Offensive,0.805,82,0.049,0.7,0.36,0.3,0.422,0.056,0.0,0.389,0.004,90,63,9,25,16,2017-18,2017,2018
22017,202693,Markieff Morris,1610612764,WAS,Washington Wizards,Misc,Offensive,0.468,73,0.082,0.479,0.333,0.183,0.606,0.0,0.0,0.239,0.004,71,34,5,15,10,2017-18,2017,2018
22017,203490,Otto Porter Jr.,1610612764,WAS,Washington Wizards,Misc,Offensive,0.79,77,0.041,0.69,0.429,0.19,0.476,0.0,0.0,0.333,0.005,42,29,6,14,8,2017-18,2017,2018
22017,202322,John Wall,1610612764,WAS,Washington Wizards,Misc,Offensive,0.516,41,0.056,0.519,0.389,0.173,0.481,0.0,0.0,0.288,0.0038900000000000002,52,27,7,18,11,2017-18,2017,2018
22017,1626162,Kelly Oubre Jr.,1610612764,WAS,Washington Wizards,Misc,Offensive,0.508,81,0.046,0.511,0.273,0.222,0.533,0.044,0.0,0.289,0.0027300000000000002,45,23,3,11,8,2017-18,2017,2018
22017,101162,Marcin Gortat,1610612764,WAS,Washington Wizards,Misc,Offensive,0.164,82,0.106,0.295,0.429,0.205,0.705,0.038,0.0,0.205,0.0042899999999999995,78,23,3,7,4,2017-18,2017,2018
22017,203107,Tomas Satoransky,1610612764,WAS,Washington Wizards,Misc,Offensive,0.435,73,0.082,0.452,0.222,0.262,0.524,0.024,0.0,0.286,0.00222,42,19,2,9,7,2017-18,2017,2018
22017,201975,Jodie Meeks,1610612764,WAS,Washington Wizards,Misc,Offensive,0.925,77,0.025,0.833,0.4,0.25,0.333,0.167,0.0,0.417,0.004,12,10,2,5,3,2017-18,2017,2018
22017,204025,Tim Frazier,1610612764,WAS,Washington Wizards,Misc,Offensive,0.317,59,0.107,0.385,0.286,0.115,0.615,0.038,0.0,0.192,0.0042899999999999995,26,10,2,7,5,2017-18,2017,2018
22017,101133,Ian Mahinmi,1610612764,WAS,Washington Wizards,Misc,Offensive,0.03,77,0.161,0.154,0.25,0.077,0.862,0.015,0.0,0.092,0.0025,65,10,1,4,3,2017-18,2017,2018
22017,203118,Mike Scott,1610612764,WAS,Washington Wizards,Misc,Offensive,0.142,76,0.046,0.276,0.444,0.0,0.69,0.0,0.0,0.138,0.00444,29,8,4,9,5,2017-18,2017,2018
