season,player_id,player_name,nickname,team_id,team,team_name,game_id,game_date,matchup,wl,min,e_off_rating,off_rating,sp_work_off_rating,e_def_rating,def_rating,sp_work_def_rating,e_net_rating,net_rating,sp_work_net_rating,ast_pct,ast_to,ast_ratio,oreb_pct,dreb_pct,reb_pct,tm_tov_pct,e_tov_pct,efg_pct,ts_pct,usg_pct,e_usg_pct,e_pace,pace,pace_per40,sp_work_pace,pie,poss,fgm,fga,fgm_pg,fga_pg,fg_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,e_off_rating_rank,off_rating_rank,sp_work_off_rating_rank,e_def_rating_rank,def_rating_rank,sp_work_def_rating_rank,e_net_rating_rank,net_rating_rank,sp_work_net_rating_rank,ast_pct_rank,ast_to_rank,ast_ratio_rank,oreb_pct_rank,dreb_pct_rank,reb_pct_rank,tm_tov_pct_rank,e_tov_pct_rank,efg_pct_rank,ts_pct_rank,usg_pct_rank,e_usg_pct_rank,e_pace_rank,pace_rank,sp_work_pace_rank,pie_rank,fgm_rank,fga_rank,fgm_pg_rank,fga_pg_rank,fg_pct_rank,available_flag,min_sec,season_start,season_end
2018-19,203086,Meyers Leonard,Meyers,1610612757,POR,Portland Trail Blazers,21801230,2019-04-10T00:00:00,POR vs. SAC,W,42.1,137.8,139.1,139.1,123.4,126.4,126.4,14.4,12.6,12.6,0.077,1.0,15.0,0.114,0.175,0.147,15.0,15.1,0.654,0.684,0.168,0.169,101.0,99.31,82.76,99.31,0.091,87,8,13,8.0,13.0,0.615,1,1,1,1,214,1313,1131,1131,21069,22031,22031,6879,7486,7486,15634,7758,12523,2704,7683,4386,19644,19793,6724,6399,14545,15106,14975,17381,17414,12834,2320,4771,2320,4771,4930,1,42:03,2018,2019
2018-19,1629014,Anfernee Simons,Anfernee,1610612757,POR,Portland Trail Blazers,21801230,2019-04-10T00:00:00,POR vs. SAC,W,48.0,136.4,137.4,137.4,129.7,131.0,131.0,6.8,6.4,6.4,0.225,4.5,25.7,0.073,0.064,0.068,5.7,5.8,0.786,0.783,0.226,0.226,100.36,99.5,82.92,99.5,0.157,99,13,21,13.0,21.0,0.619,1,1,1,1,24,1475,1352,1352,22899,23242,23242,9696,9867,9867,5847,1099,5861,5327,19198,14438,11008,11066,3045,3385,7405,8136,16006,17101,17101,5152,193,732,193,732,4915,1,48:00,2018,2019
2018-19,1628380,Zach Collins,Zach,1610612757,POR,Portland Trail Blazers,21801230,2019-04-10T00:00:00,POR vs. SAC,W,13.4,153.6,163.0,163.0,130.2,124.1,124.1,23.4,38.8,38.8,0.083,0.0,12.5,0.214,0.2,0.207,0.0,0.0,0.917,0.945,0.194,0.193,101.03,100.52,83.77,100.52,0.25,27,5,6,5.0,6.0,0.833,1,1,1,1,20990,340,166,166,23064,21244,21244,4238,1623,1623,15073,13613,14025,465,5604,1403,1,1,1595,1382,11092,11987,14924,15458,15458,967,6938,14888,6938,14888,1274,1,13:22,2018,2019
2018-19,1627774,Jake Layman,Jake,1610612757,POR,Portland Trail Blazers,21801230,2019-04-10T00:00:00,POR vs. SAC,W,48.0,136.4,137.4,137.4,129.7,131.0,131.0,6.8,6.4,6.4,0.043,0.5,8.7,0.0,0.085,0.045,17.4,17.2,0.533,0.552,0.183,0.186,100.36,99.5,82.92,99.5,0.042,99,7,15,7.0,15.0,0.467,1,1,1,1,24,1475,1352,1352,22899,23242,23242,9696,9867,9867,18626,11842,17002,13019,16841,18784,21241,21251,11354,12435,12604,12832,16006,17101,17101,18996,3482,3138,3482,3138,12018,1,48:00,2018,2019
2018-19,1627746,Skal Labissiere,Skal,1610612757,POR,Portland Trail Blazers,21801230,2019-04-10T00:00:00,POR vs. SAC,W,40.6,129.0,125.9,125.9,136.0,138.1,138.1,-7.0,-12.2,-12.2,0.033,0.5,4.5,0.121,0.282,0.208,9.1,9.2,0.765,0.773,0.223,0.226,99.48,99.95,83.29,99.95,0.155,85,12,17,12.0,17.0,0.706,1,1,1,1,403,2843,3740,3740,24087,24421,24421,15613,17592,17592,19227,11842,19106,2390,2294,1372,14010,14456,3377,3619,7681,8103,17438,16415,16415,5330,331,2017,331,2017,2780,1,40:35,2018,2019
2018-19,1629018,Gary Trent Jr.,Gary,1610612757,POR,Portland Trail Blazers,21801230,2019-04-10T00:00:00,POR vs. SAC,W,48.0,136.4,137.4,137.4,129.7,131.0,131.0,6.8,6.4,6.4,0.067,3.0,12.5,0.0,0.043,0.023,4.2,4.1,0.447,0.468,0.183,0.188,100.36,99.5,82.92,99.5,0.048,99,8,19,8.0,19.0,0.421,1,1,1,1,24,1475,1352,1352,22899,23242,23242,9696,9867,9867,16540,2121,14025,13019,21280,22399,9842,9867,15568,16651,12604,12703,16006,17101,17101,18333,2320,1250,2320,1250,14249,1,48:00,2018,2019
2018-19,203468,CJ McCollum,CJ,1610612757,POR,Portland Trail Blazers,21801219,2019-04-09T00:00:00,POR @ LAL,W,29.4,128.7,135.0,135.0,105.4,108.5,108.5,23.3,26.5,26.5,0.125,1.5,16.7,0.0,0.032,0.017,11.1,10.8,0.423,0.409,0.211,0.218,100.99,97.2,81.0,97.2,0.012,60,5,13,5.0,13.0,0.385,1,1,1,1,7822,2905,1655,1655,11580,13234,13234,4253,3496,3496,11543,6505,10938,13019,22073,23059,15990,16065,16516,18633,9014,8988,14994,20393,20393,21583,6938,4771,6938,4771,15813,1,29:23,2018,2019
2018-19,203081,Damian Lillard,Damian,1610612757,POR,Portland Trail Blazers,21801219,2019-04-09T00:00:00,POR @ LAL,W,36.0,108.2,110.8,110.8,105.2,106.8,106.8,3.0,4.1,4.1,0.348,2.67,27.6,0.025,0.073,0.049,10.3,10.3,0.469,0.549,0.244,0.25,100.73,98.8,82.34,98.8,0.142,74,6,16,6.0,16.0,0.375,1,1,1,1,2400,12272,10902,10902,11500,12227,12227,11331,10827,10826,2137,3374,5227,12430,18205,18143,15636,15669,14873,12571,5755,5825,15410,18197,18197,6550,4937,2465,4937,2465,16046,1,35:57,2018,2019
2018-19,202683,Enes Freedom,Enes,1610612757,POR,Portland Trail Blazers,21801219,2019-04-09T00:00:00,POR @ LAL,W,36.7,114.4,118.7,118.7,97.7,100.0,100.0,16.7,18.7,18.7,0.083,0.67,9.5,0.162,0.256,0.211,14.3,14.5,0.654,0.703,0.216,0.212,100.48,97.52,81.27,97.52,0.181,75,8,13,8.0,13.0,0.615,1,1,1,1,1910,8639,6682,6682,7187,7591,7591,6149,5459,5459,15073,11323,16491,1201,3068,1317,18716,19424,6724,5682,8516,9582,15823,19987,19987,3369,2320,4771,2320,4771,4930,1,36:40,2018,2019
2018-19,203090,Maurice Harkless,Maurice,1610612757,POR,Portland Trail Blazers,21801219,2019-04-09T00:00:00,POR @ LAL,W,34.0,116.8,123.2,123.2,103.3,105.9,105.9,13.5,17.3,17.3,0.0,0.0,0.0,0.088,0.139,0.114,0.0,0.0,0.679,0.742,0.207,0.214,100.65,96.75,80.63,96.75,0.199,69,9,14,9.0,14.0,0.643,1,1,1,1,3902,7426,4681,4681,10255,11659,11659,7223,5898,5898,19301,13613,19301,4133,10939,7350,1,1,5648,4607,9469,9389,15528,20946,20946,2405,1509,3907,1509,3907,4288,1,33:59,2018,2019
2018-19,203552,Seth Curry,Seth,1610612757,POR,Portland Trail Blazers,21801219,2019-04-09T00:00:00,POR @ LAL,W,26.9,86.9,89.7,89.7,94.4,94.8,94.8,-7.5,-5.2,-5.2,0.1,1.0,6.7,0.0,0.059,0.029,6.7,6.7,0.731,0.731,0.209,0.216,105.2,103.32,86.1,103.32,0.205,58,7,13,7.0,13.0,0.538,1,1,1,1,10046,22234,21389,21389,5649,5757,5757,15820,14898,14902,13566,7758,18118,13019,19596,21446,11761,11896,4396,4872,9278,9179,8391,10808,10808,2144,3482,4771,3482,4771,7807,1,26:57,2018,2019
2018-19,1628380,Zach Collins,Zach,1610612757,POR,Portland Trail Blazers,21801219,2019-04-09T00:00:00,POR @ LAL,W,12.5,63.2,63.0,63.0,97.3,100.0,100.0,-34.0,-37.0,-37.0,0.0,0.0,0.0,0.059,0.056,0.057,50.0,50.0,0.0,0.0,0.138,0.143,104.91,103.68,86.4,103.68,-0.064,27,0,2,0.0,2.0,0.0,1,1,1,1,21476,25228,25144,25144,6953,7591,7591,23140,23493,23497,19301,13613,19301,6701,19937,16551,25632,25642,22860,23456,18583,18418,8780,10218,10226,24961,22860,22125,22860,22125,22860,1,12:30,2018,2019
2018-19,1627774,Jake Layman,Jake,1610612757,POR,Portland Trail Blazers,21801219,2019-04-09T00:00:00,POR @ LAL,W,8.8,90.5,90.0,90.0,98.0,105.3,105.3,-7.5,-15.3,-15.3,0.0,0.0,0.0,0.0,0.182,0.091,0.0,0.0,0.0,0.0,0.174,0.192,109.28,105.8,88.17,105.8,-0.19,20,0,4,0.0,4.0,0.0,1,1,1,1,22973,21115,21255,21255,7339,11323,11323,15827,18667,18667,19301,13613,19301,13019,7047,10406,1,1,22860,23456,13723,12173,3860,7387,7387,25824,22860,18618,22860,18618,22860,1,8:51,2018,2019
2018-19,203918,Rodney Hood,Rodney,1610612757,POR,Portland Trail Blazers,21801219,2019-04-09T00:00:00,POR @ LAL,W,20.3,70.2,71.4,71.4,93.8,95.5,95.5,-23.7,-24.0,-24.0,0.091,0.0,14.3,0.0,0.077,0.038,0.0,0.0,0.0,0.0,0.128,0.131,103.64,101.84,84.87,101.84,-0.054,42,0,6,0.0,6.0,0.0,1,1,1,1,15953,24836,24611,24611,5433,5979,5979,21101,21136,21136,14378,13613,12703,13019,17604,19997,1,1,22860,23456,19831,19903,10702,13279,13279,24781,22860,14888,22860,14888,22860,1,20:16,2018,2019
2018-19,202323,Evan Turner,Evan,1610612757,POR,Portland Trail Blazers,21801219,2019-04-09T00:00:00,POR @ LAL,W,16.1,60.2,61.8,61.8,86.7,88.6,88.6,-26.5,-26.8,-26.8,0.5,3.0,30.0,0.0,0.13,0.065,10.0,10.1,0.4,0.51,0.179,0.182,105.63,103.18,85.98,103.18,0.2,34,2,5,2.0,5.0,0.4,1,1,1,1,19233,25339,25198,25198,3120,3585,3585,21776,21787,21787,361,2121,4274,13019,11738,15002,14923,15495,17091,14055,13032,13493,7800,11035,11035,2311,15736,16739,15736,16739,14646,1,16:03,2018,2019
2018-19,202329,Al-Farouq Aminu,Al-Farouq,1610612757,POR,Portland Trail Blazers,21801219,2019-04-09T00:00:00,POR @ LAL,W,19.4,113.0,115.4,115.4,104.6,107.9,107.9,8.4,7.5,7.5,0.0,0.0,0.0,0.0,0.238,0.122,0.0,0.0,0.0,0.0,0.087,0.087,97.76,95.24,79.37,95.24,0.025,39,0,4,0.0,4.0,0.0,1,1,1,1,16652,9453,8292,8292,11093,12871,12871,9093,9421,9422,19301,13613,19301,13019,3901,6563,1,1,22860,23456,23458,23633,19934,22509,22509,20642,22860,18618,22860,18618,22860,1,19:24,2018,2019
2018-19,1628380,Zach Collins,Zach,1610612757,POR,Portland Trail Blazers,21801206,2019-04-07T00:00:00,POR vs. DEN,W,18.9,121.3,122.5,122.5,120.1,116.3,116.3,1.2,6.2,6.2,0.071,0.33,9.1,0.167,0.095,0.121,27.3,27.3,0.429,0.429,0.233,0.23,103.99,105.21,87.68,105.21,0.043,40,3,7,3.0,7.0,0.429,1,1,1,1,17049,5343,4976,4976,19740,17720,17720,12076,9937,9937,16122,13041,16611,1011,15643,6629,24418,24455,16134,17921,6765,7612,10163,8119,8119,18834,12305,13029,12305,13029,13456,1,18:56,2018,2019
2018-19,203552,Seth Curry,Seth,1610612757,POR,Portland Trail Blazers,21801206,2019-04-07T00:00:00,POR vs. DEN,W,23.7,114.7,109.8,109.8,116.5,115.4,115.4,-1.8,-5.6,-5.6,0.0,0.0,0.0,0.0,0.074,0.045,18.2,18.2,0.611,0.611,0.196,0.204,101.85,104.52,87.1,104.52,0.074,51,5,9,5.0,9.0,0.556,1,1,1,1,13046,8513,11472,11472,18037,17160,17160,13527,15069,15069,19301,13613,19301,13019,18059,18784,21434,21530,8137,9588,10879,10519,13585,9025,9025,15154,6938,9647,6938,9647,7016,1,23:39,2018,2019
2018-19,1627774,Jake Layman,Jake,1610612757,POR,Portland Trail Blazers,21801206,2019-04-07T00:00:00,POR vs. DEN,W,11.9,105.0,100.0,100.0,114.5,115.4,115.4,-9.5,-15.4,-15.4,0.0,0.0,0.0,0.0,0.154,0.091,0.0,0.0,0.5,0.5,0.074,0.078,103.07,105.17,87.64,105.17,0.042,26,1,2,1.0,2.0,0.5,1,1,1,1,21856,14206,16484,16484,16981,17160,17160,16582,18700,18710,19301,13613,19301,13019,9313,10406,1,1,11694,14624,24153,24106,11603,8176,8175,18973,19280,22125,19280,22125,8362,1,11:52,2018,2019
2018-19,203090,Maurice Harkless,Maurice,1610612757,POR,Portland Trail Blazers,21801206,2019-04-07T00:00:00,POR vs. DEN,W,21.6,105.4,104.3,104.3,102.5,104.3,104.3,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.172,0.093,33.3,33.3,1.0,1.0,0.058,0.058,102.73,102.32,85.27,102.32,0.049,46,2,2,2.0,2.0,1.0,1,1,1,1,14879,13942,14749,14749,9820,10775,10775,11327,12400,12400,19301,13613,19301,13019,7837,10286,24871,24905,467,693,24808,24849,12180,12483,12483,18218,15736,22125,15736,22125,1,1,21:35,2018,2019
2018-19,203918,Rodney Hood,Rodney,1610612757,POR,Portland Trail Blazers,21801206,2019-04-07T00:00:00,POR vs. DEN,W,26.3,114.9,108.5,108.5,98.5,98.2,98.2,16.4,10.2,10.2,0.188,1.0,21.4,0.042,0.059,0.052,21.4,20.9,0.643,0.661,0.159,0.172,102.73,105.9,88.25,105.9,0.089,59,4,7,4.0,7.0,0.571,1,1,1,1,10657,8371,12293,12293,7574,7235,7235,6250,8357,8357,7680,7758,8260,9060,19596,17662,22992,22938,6961,7479,15815,14669,12179,7260,7260,12987,9407,13029,9407,13029,6274,1,26:17,2018,2019
2018-19,202329,Al-Farouq Aminu,Al-Farouq,1610612757,POR,Portland Trail Blazers,21801206,2019-04-07T00:00:00,POR vs. DEN,W,26.7,114.4,110.3,110.3,98.0,98.3,98.3,16.4,12.1,12.1,0.0,0.0,0.0,0.088,0.25,0.167,5.9,5.9,0.654,0.715,0.236,0.244,102.37,104.09,86.75,104.09,0.263,58,8,13,8.0,13.0,0.615,1,1,1,1,10226,8609,11167,11167,7327,7253,7253,6236,7683,7681,19301,13613,19301,4133,3103,2943,11023,11130,6724,5345,6435,6297,12734,9650,9650,757,2320,4771,2320,4771,4930,1,26:45,2018,2019
2018-19,202683,Enes Freedom,Enes,1610612757,POR,Portland Trail Blazers,21801206,2019-04-07T00:00:00,POR vs. DEN,W,27.4,107.6,105.1,105.1,98.0,96.6,96.6,9.7,8.5,8.5,0.056,0.33,5.6,0.194,0.176,0.186,16.7,16.8,0.385,0.396,0.236,0.239,100.4,102.36,85.3,102.36,0.079,59,5,13,5.0,13.0,0.385,1,1,1,1,9611,12598,14350,14350,7309,6477,6477,8589,9007,9007,17513,13041,18716,700,7494,2158,20297,20956,17824,19035,6435,6777,15950,12428,12428,14413,6938,4771,6938,4771,15813,1,27:26,2018,2019
2018-19,202323,Evan Turner,Evan,1610612757,POR,Portland Trail Blazers,21801206,2019-04-07T00:00:00,POR vs. DEN,W,21.3,119.9,117.4,117.4,111.5,106.3,106.3,8.4,11.1,11.1,0.353,3.0,37.5,0.071,0.208,0.158,12.5,12.9,0.25,0.532,0.2,0.194,102.55,106.16,88.47,106.16,0.143,46,1,4,1.0,4.0,0.25,1,1,1,1,15139,5940,7298,7298,15218,11876,11876,9056,7983,7983,2035,2121,2116,5359,5353,3583,17219,18086,20991,13243,10075,11840,12462,6994,6994,6455,19280,18618,19280,18618,20197,1,21:15,2018,2019
2018-19,203081,Damian Lillard,Damian,1610612757,POR,Portland Trail Blazers,21801206,2019-04-07T00:00:00,POR vs. DEN,W,37.6,117.7,114.8,114.8,103.0,101.2,101.2,14.7,13.6,13.6,0.208,5.0,17.9,0.024,0.114,0.071,3.6,3.6,0.605,0.679,0.237,0.243,101.23,103.4,86.17,103.4,0.186,81,9,19,9.0,19.0,0.474,1,1,1,1,1336,6970,8585,8585,10126,9003,9003,6797,7159,7159,6584,667,10647,12523,13629,14026,9609,9626,8382,6604,6350,6431,14553,10676,10681,3057,1509,1250,1509,1250,11858,1,37:36,2018,2019
2018-19,203468,CJ McCollum,CJ,1610612757,POR,Portland Trail Blazers,21801206,2019-04-07T00:00:00,POR vs. DEN,W,24.7,115.6,111.3,111.3,99.4,98.0,98.0,16.2,13.3,13.3,0.333,0.0,30.0,0.061,0.125,0.092,0.0,0.0,0.269,0.324,0.212,0.217,98.63,101.24,84.36,101.24,0.092,53,3,13,3.0,13.0,0.231,1,1,1,1,12141,8039,10580,10580,8030,7127,7127,6340,7272,7272,2211,13613,4274,6578,12057,10337,1,1,20941,21089,8910,9090,18753,14278,14278,12566,12305,4771,12305,4771,21233,1,24:39,2018,2019
2018-19,202329,Al-Farouq Aminu,Al-Farouq,1610612757,POR,Portland Trail Blazers,21801190,2019-04-05T00:00:00,POR @ DEN,L,31.3,106.8,113.1,113.1,109.3,108.1,108.1,-2.5,5.1,5.1,0.13,1.5,16.7,0.1,0.367,0.233,11.1,11.3,0.364,0.47,0.205,0.203,96.52,94.31,78.59,94.31,0.165,61,3,11,3.0,11.0,0.273,1,13078,13078,13078,6122,13091,9529,9529,13989,12989,12989,13800,10414,10414,11379,6505,10938,3290,798,842,15990,16585,18461,16561,9654,10617,21431,23312,23313,4576,12305,6910,12305,6910,19983,1,31:18,2018,2019
2018-19,1627774,Jake Layman,Jake,1610612757,POR,Portland Trail Blazers,21801190,2019-04-05T00:00:00,POR @ DEN,L,19.1,104.3,102.3,102.3,146.8,144.2,144.2,-42.5,-41.9,-41.9,0.167,0.0,16.7,0.0,0.125,0.053,0.0,0.0,0.75,0.75,0.208,0.216,106.18,108.14,90.12,108.14,0.119,43,6,10,6.0,10.0,0.6,1,13078,13078,13078,16923,14641,15873,15873,25134,25014,25014,24124,24022,24022,8601,13613,10938,13019,12057,17411,1,1,3397,4080,9330,9124,7067,4979,4979,9190,4937,8165,4937,8165,5112,1,19:05,2018,2019
2018-19,203086,Meyers Leonard,Meyers,1610612757,POR,Portland Trail Blazers,21801190,2019-04-05T00:00:00,POR @ DEN,L,7.0,63.0,58.8,58.8,150.4,140.0,140.0,-87.5,-81.2,-81.2,0.0,0.0,0.0,0.0,0.125,0.059,0.0,0.0,0.0,0.0,0.0,0.0,102.5,109.92,91.6,109.92,-0.043,17,0,0,0.0,0.0,0.0,1,13078,13078,13078,23597,25237,25291,25291,25335,24615,24615,25732,25651,25651,19301,13613,19301,13019,12057,16128,1,1,22860,23456,25377,25378,12534,3567,3569,24531,22860,25092,22860,25092,22860,1,6:59,2018,2019
2018-19,203090,Maurice Harkless,Maurice,1610612757,POR,Portland Trail Blazers,21801190,2019-04-05T00:00:00,POR @ DEN,L,29.0,108.0,108.5,108.5,111.8,110.0,110.0,-3.8,-1.5,-1.5,0.095,0.67,16.7,0.069,0.103,0.086,25.0,25.0,0.643,0.643,0.145,0.149,97.81,98.37,81.97,98.37,0.043,59,4,7,4.0,7.0,0.571,1,13078,13078,13078,8178,12397,12293,12293,15408,14067,14067,14361,13409,13409,14148,11323,10938,5722,14731,11286,23669,23770,6961,8235,17729,17784,19876,18803,18803,18834,9407,13029,9407,13029,6274,1,29:02,2018,2019
2018-19,1629014,Anfernee Simons,Anfernee,1610612757,POR,Portland Trail Blazers,21801190,2019-04-05T00:00:00,POR @ DEN,L,4.8,63.6,63.6,63.6,152.2,140.0,140.0,-88.5,-76.4,-76.4,0.0,0.0,0.0,0.0,0.0,0.0,33.3,33.3,0.0,0.0,0.231,0.25,101.6,105.62,88.02,105.62,-0.176,11,0,2,0.0,2.0,0.0,1,13078,13078,13078,24463,25193,25113,25113,25395,24615,24615,25741,25578,25578,19301,13613,19301,13019,22618,23475,24871,24905,22860,23456,6882,5748,13955,7620,7620,25792,22860,22125,22860,22125,22860,1,4:46,2018,2019
2018-19,203081,Damian Lillard,Damian,1610612757,POR,Portland Trail Blazers,21801190,2019-04-05T00:00:00,POR @ DEN,L,39.3,116.4,120.8,120.8,115.9,115.8,115.8,0.5,5.0,5.0,0.25,4.0,28.6,0.0,0.108,0.053,7.1,7.2,0.214,0.39,0.215,0.22,95.17,93.44,77.86,93.44,0.056,77,3,14,3.0,14.0,0.214,1,13078,13078,13078,686,7640,5700,5700,17747,17398,17398,12401,10454,10454,4527,1175,4637,13019,14253,17411,12182,12430,21890,19142,8616,8809,22686,23951,23953,17423,12305,3907,12305,3907,21475,1,39:18,2018,2019
2018-19,1628380,Zach Collins,Zach,1610612757,POR,Portland Trail Blazers,21801190,2019-04-05T00:00:00,POR @ DEN,L,15.8,115.9,112.9,112.9,155.1,158.1,158.1,-39.2,-45.2,-45.2,0.083,1.0,14.3,0.067,0.231,0.143,14.3,14.5,0.375,0.41,0.171,0.177,93.91,94.22,78.51,94.22,0.038,31,1,4,1.0,4.0,0.25,1,13078,13078,13078,19401,7897,9621,9621,25514,25652,25652,23801,24310,24313,15073,7758,12703,5836,4195,4533,18716,19440,17935,18527,14094,14073,23586,23382,23382,19373,19280,18618,19280,18618,20197,1,15:48,2018,2019
2018-19,203918,Rodney Hood,Rodney,1610612757,POR,Portland Trail Blazers,21801190,2019-04-05T00:00:00,POR @ DEN,L,34.3,119.7,124.2,124.2,121.6,120.0,120.0,-1.8,4.2,4.2,0.043,1.0,7.1,0.0,0.063,0.032,7.1,7.1,0.708,0.708,0.163,0.168,92.71,91.57,76.31,91.57,0.106,66,8,12,8.0,12.0,0.667,1,13078,13078,13078,3612,6003,4296,4296,20327,19439,19439,13539,10742,10742,18626,7758,17860,13019,19214,21088,12182,12305,4905,5574,15419,15333,24279,24972,24972,10768,2320,5764,2320,5764,3022,1,34:20,2018,2019
