player_id,player,nickname,team_id,team,age,gp,w,l,w_pct,min,def_rating,dreb,dreb_pct,pct_dreb,stl,pct_stl,blk,pct_blk,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,def_ws,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,def_rating_rank,dreb_rank,dreb_pct_rank,pct_dreb_rank,stl_rank,pct_stl_rank,blk_rank,pct_blk_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,def_ws_rank
201143,Al Horford,Al,1610612755,PHI,34.0,67,39,28,0.582,2025.5433333333333,106.8,6.3,0.171,0.235,0.9,0.155,1.1,0.298,12.0,8.4,10.0,36.5,0.128,59,74,354,178,47,197,142,131,151,330,357,111,128,188,77,311,331,197
202692,Alec Burks,Alec,1610612755,PHI,28.0,66,21,45,0.318,1754.2516666666668,109.8,4.8,0.131,0.194,1.3,0.218,0.3,0.099,13.1,9.4,11.2,36.2,0.097,70,235,520,426,103,338,258,252,247,174,187,356,351,322,220,427,313,333
1627732,Ben Simmons,Ben,1610612755,PHI,23.0,57,35,22,0.614,2016.8633333333328,107.3,5.9,0.159,0.221,2.1,0.335,0.6,0.147,12.3,8.9,10.7,35.1,0.124,190,107,270,144,51,224,165,158,182,31,27,243,268,227,134,387,245,219
1627788,Furkan Korkmaz,Furkan,1610612755,PHI,22.0,72,42,30,0.583,1558.9133333333334,106.6,3.5,0.093,0.133,0.9,0.162,0.4,0.091,12.1,8.6,11.1,37.5,0.133,9,51,383,175,141,188,410,404,413,317,334,342,367,210,96,422,380,187
203922,Glenn Robinson III,Glenn,1610612755,PHI,26.0,62,17,45,0.274,1786.4316666666666,114.3,3.8,0.106,0.158,1.1,0.176,0.3,0.092,13.6,10.4,10.5,37.3,0.048,123,295,520,472,93,475,372,352,343,249,294,366,364,371,375,365,374,473
203954,Joel Embiid,Joel,1610612755,PHI,26.0,51,32,19,0.627,1505.815,102.0,10.8,0.279,0.39,1.1,0.188,1.6,0.401,11.9,8.4,9.7,31.7,0.183,249,133,226,117,147,64,14,15,14,254,264,70,83,181,80,262,92,64
1626196,Josh Richardson,Josh,1610612755,PHI,26.0,55,33,22,0.6,1693.185,106.0,2.8,0.075,0.109,1.1,0.194,0.8,0.176,11.0,9.1,9.4,34.9,0.137,220,125,270,153,113,175,456,457,459,240,248,177,228,89,165,211,224,179
203124,Kyle O'Quinn,Kyle,1610612755,PHI,30.0,29,18,11,0.621,312.6333333333333,111.5,9.4,0.265,0.381,0.8,0.132,2.8,0.6,15.8,9.6,8.9,39.4,0.079,363,282,131,129,387,396,25,20,20,381,429,15,17,480,247,146,458,397
1629621,Marial Shayok,Marial,1610612755,PHI,24.0,4,2,2,0.5,27.865,117.2,7.8,0.194,0.273,0.0,0.0,1.3,0.333,24.5,18.1,12.9,33.6,0.019,498,480,23,217,503,505,68,87,93,500,500,95,103,525,524,500,164,505
1629680,Matisse Thybulle,Matisse,1610612755,PHI,23.0,65,40,25,0.615,1287.4316666666666,105.3,1.8,0.049,0.069,2.6,0.366,1.3,0.301,12.9,8.4,10.6,36.7,0.147,85,66,307,140,187,151,515,514,516,15,22,90,125,301,78,374,337,146
203118,Mike Scott,Mike,1610612755,PHI,31.0,68,39,29,0.574,1207.0116666666668,104.6,5.5,0.148,0.212,0.7,0.111,0.1,0.036,11.9,8.7,10.9,36.9,0.154,48,74,365,187,210,119,194,189,199,448,449,451,462,175,117,404,353,119
203658,Norvel Pelle,Norvel,1610612755,PHI,27.0,24,12,12,0.5,231.73833333333332,116.9,8.1,0.22,0.347,0.5,0.086,4.8,0.705,16.0,11.8,12.6,35.4,0.02,385,351,141,217,411,503,56,46,33,476,473,1,3,483,472,494,269,503
203526,Raul Neto,Raul,1610612755,PHI,28.0,54,29,25,0.537,667.6,101.1,2.7,0.072,0.103,1.3,0.211,0.3,0.079,13.9,9.4,9.4,36.8,0.192,232,162,307,210,312,59,469,466,474,165,205,365,396,388,209,209,345,59
1629151,Ryan Broekhoff,Ryan,1610612755,PHI,29.0,17,10,7,0.588,180.11833333333334,113.4,7.6,0.202,0.284,1.0,0.217,0.8,0.19,13.2,9.6,17.6,42.4,0.059,419,372,93,171,421,446,73,71,82,294,188,167,204,328,257,526,511,445
1629003,Shake Milton,Shake,1610612755,PHI,23.0,40,23,17,0.575,805.365,113.8,3.3,0.093,0.129,0.9,0.179,0.3,0.091,11.9,8.8,10.0,37.8,0.053,310,213,202,186,292,465,426,403,427,339,286,373,368,183,119,305,398,467
202699,Tobias Harris,Tobias,1610612755,PHI,27.0,72,43,29,0.597,2469.1783333333333,107.2,6.2,0.172,0.234,0.8,0.132,0.6,0.153,11.4,8.0,10.1,35.5,0.122,9,42,365,160,6,218,145,128,155,403,430,247,258,125,56,320,271,228
1629015,Zhaire Smith,Zhaire,1610612755,PHI,21.0,7,3,4,0.429,32.33166666666666,115.1,2.2,0.08,0.125,3.3,0.5,0.0,0.0,23.4,7.8,6.7,42.3,0.043,474,462,55,319,498,485,499,441,431,6,7,480,480,524,42,33,508,483
