season,team_id,team,team_name,game_id,game_date,matchup,wl,min,efg_pct,fta_rate,tm_tov_pct,oreb_pct,opp_efg_pct,opp_fta_rate,opp_tov_pct,opp_oreb_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,efg_pct_rank,fta_rate_rank,tm_tov_pct_rank,oreb_pct_rank,opp_efg_pct_rank,opp_fta_rate_rank,opp_tov_pct_rank,opp_oreb_pct_rank,available_flag,season_start,season_end,is_home,home,away
2024-25,1610612744,GSW,Golden State Warriors,42400155,2025-04-30,GSW @ HOU,L,48.0,0.49,0.214,0.143,0.469,0.635,0.487,0.131,0.297,0,0,0,0,11,110,113,75,3,146,153,94,73,1,2024,2025,False,HOU,GSW
2024-25,1610612745,HOU,Houston Rockets,42400155,2025-04-30,HOU vs. GSW,W,48.0,0.635,0.487,0.131,0.297,0.49,0.214,0.143,0.469,0,0,0,0,11,11,4,62,84,47,44,77,154,1,2024,2025,True,HOU,GSW
2024-25,1610612747,LAL,Los Angeles Lakers,42400165,2025-04-30,LAL vs. MIN,L,48.0,0.494,0.321,0.158,0.229,0.444,0.371,0.137,0.424,0,0,0,0,11,107,46,107,137,18,130,87,150,1,2024,2025,True,LAL,MIN
2024-25,1610612750,MIN,Minnesota Timberwolves,42400165,2025-04-30,MIN @ LAL,W,48.0,0.444,0.371,0.137,0.424,0.494,0.321,0.158,0.229,0,0,0,0,11,139,27,68,7,49,111,49,20,1,2024,2025,False,LAL,MIN
2024-25,1610612738,BOS,Boston Celtics,42400115,2025-04-29,BOS vs. ORL,W,48.0,0.651,0.316,0.118,0.147,0.42,0.25,0.129,0.333,0,0,0,0,11,8,49,41,152,7,67,96,106,1,2024,2025,True,BOS,ORL
2024-25,1610612753,ORL,Orlando Magic,42400115,2025-04-29,ORL @ BOS,L,48.0,0.42,0.25,0.129,0.333,0.651,0.316,0.118,0.147,0,0,0,0,11,150,87,60,47,149,108,115,5,1,2024,2025,False,BOS,ORL
2024-25,1610612743,DEN,Denver Nuggets,42400175,2025-04-29,DEN vs. LAC,W,48.0,0.657,0.267,0.106,0.268,0.591,0.341,0.105,0.289,0,0,0,0,11,5,75,26,111,129,122,134,63,1,2024,2025,True,DEN,LAC
2024-25,1610612765,DET,Detroit Pistons,42400125,2025-04-29,DET @ NYK,W,48.0,0.471,0.424,0.143,0.364,0.483,0.3,0.155,0.357,0,0,0,0,11,129,12,75,31,40,100,56,121,1,2024,2025,False,NYK,DET
2024-25,1610612752,NYK,New York Knicks,42400125,2025-04-29,NYK vs. DET,L,48.0,0.483,0.3,0.155,0.357,0.471,0.424,0.143,0.364,0,0,0,0,11,117,57,99,36,28,145,77,126,1,2024,2025,True,NYK,DET
2024-25,1610612746,LAC,LA Clippers,42400175,2025-04-29,LAC @ DEN,L,48.0,0.591,0.341,0.105,0.289,0.657,0.267,0.106,0.268,0,0,0,0,11,27,35,22,92,152,82,130,45,1,2024,2025,False,DEN,LAC
