season,team_id,team,team_name,game_id,game_date,matchup,wl,min,pct_fga_2pt,pct_fga_3pt,pct_pts_2pt,pct_pts_2pt_mr,pct_pts_3pt,pct_pts_fb,pct_pts_ft,pct_pts_off_tov,pct_pts_paint,pct_ast_2pm,pct_uast_2pm,pct_ast_3pm,pct_uast_3pm,pct_ast_fgm,pct_uast_fgm,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pct_fga_2pt_rank,pct_fga_3pt_rank,pct_pts_2pt_rank,pct_pts_2pt_mr_rank,pct_pts_3pt_rank,pct_pts_fb_rank,pct_pts_ft_rank,pct_pts_off_tov_rank,pct_pts_paint_rank,pct_ast_2pm_rank,pct_uast_2pm_rank,pct_ast_3pm_rank,pct_uast_3pm_rank,pct_ast_fgm_rank,pct_uast_fgm_rank,available_flag,season_start,season_end,is_home,home,away
2024-25,1610612744,GSW,Golden State Warriors,42400155,2025-04-30,GSW @ HOU,L,48.0,0.573,0.427,0.483,0.017,0.388,0.112,0.129,0.147,0.466,0.5,0.5,0.733,0.267,0.581,0.419,0,0,0,0,11,96,61,88,145,50,85,112,71,42,59,82,104,50,79,76,1,2024,2025,False,HOU,GSW
2024-25,1610612747,LAL,Los Angeles Lakers,42400165,2025-04-30,LAL vs. MIN,L,48.0,0.526,0.474,0.458,0.042,0.344,0.115,0.198,0.115,0.417,0.727,0.273,0.727,0.273,0.727,0.273,0,0,0,0,11,126,31,101,121,71,80,40,113,79,3,154,108,48,10,147,1,2024,2025,True,LAL,MIN
2024-25,1610612750,MIN,Minnesota Timberwolves,42400165,2025-04-30,MIN @ LAL,W,48.0,0.472,0.528,0.563,0.019,0.204,0.117,0.233,0.155,0.544,0.621,0.379,1.0,0.0,0.694,0.306,0,0,0,0,11,143,14,33,139,148,79,23,60,10,19,137,1,139,18,139,1,2024,2025,False,LAL,MIN
2024-25,1610612745,HOU,Houston Rockets,42400155,2025-04-30,HOU vs. GSW,W,48.0,0.615,0.385,0.458,0.046,0.298,0.099,0.244,0.13,0.412,0.433,0.567,0.769,0.231,0.535,0.465,0,0,0,0,11,60,96,102,114,108,95,18,89,84,105,52,94,62,112,44,1,2024,2025,True,HOU,GSW
2024-25,1610612749,MIL,Milwaukee Bucks,42400135,2025-04-29,MIL @ IND,L,53.0,0.556,0.444,0.373,0.051,0.483,0.136,0.144,0.136,0.322,0.318,0.682,0.947,0.053,0.61,0.39,0,0,0,0,1,109,48,139,103,13,57,97,81,134,143,14,19,138,63,94,1,2024,2025,False,IND,MIL
2024-25,1610612738,BOS,Boston Celtics,42400115,2025-04-29,BOS vs. ORL,W,48.0,0.684,0.316,0.5,0.1,0.325,0.092,0.175,0.167,0.4,0.7,0.3,0.692,0.308,0.698,0.302,0,0,0,0,11,10,147,75,41,83,108,56,49,93,5,152,119,36,15,141,1,2024,2025,True,BOS,ORL
2024-25,1610612743,DEN,Denver Nuggets,42400175,2025-04-29,DEN vs. LAC,W,48.0,0.616,0.384,0.473,0.122,0.389,0.145,0.137,0.084,0.351,0.516,0.484,0.765,0.235,0.604,0.396,0,0,0,0,11,58,98,92,19,47,46,99,138,117,55,101,96,60,67,90,1,2024,2025,True,DEN,LAC
2024-25,1610612746,LAC,LA Clippers,42400175,2025-04-29,LAC @ DEN,L,48.0,0.646,0.354,0.557,0.017,0.287,0.183,0.157,0.087,0.539,0.625,0.375,0.818,0.182,0.674,0.326,0,0,0,0,11,34,121,38,144,117,18,82,136,13,15,139,70,81,26,131,1,2024,2025,False,DEN,LAC
2024-25,1610612752,NYK,New York Knicks,42400125,2025-04-29,NYK vs. DET,L,48.0,0.722,0.278,0.583,0.078,0.262,0.126,0.155,0.184,0.505,0.4,0.6,0.778,0.222,0.487,0.513,0,0,0,0,11,3,154,26,71,123,68,83,42,22,123,33,89,65,131,26,1,2024,2025,True,NYK,DET
2024-25,1610612765,DET,Detroit Pistons,42400125,2025-04-29,DET @ NYK,W,48.0,0.659,0.341,0.528,0.075,0.226,0.132,0.245,0.113,0.453,0.571,0.429,0.625,0.375,0.583,0.417,0,0,0,0,11,30,127,52,74,141,63,17,115,55,28,125,139,17,78,79,1,2024,2025,False,NYK,DET
2024-25,1610612753,ORL,Orlando Magic,42400115,2025-04-29,ORL @ BOS,L,48.0,0.568,0.432,0.562,0.157,0.27,0.146,0.169,0.135,0.404,0.48,0.52,0.875,0.125,0.576,0.424,0,0,0,0,11,100,57,34,8,122,44,66,83,88,79,77,43,110,82,75,1,2024,2025,False,BOS,ORL
2024-25,1610612754,IND,Indiana Pacers,42400135,2025-04-29,IND vs. MIL,W,53.0,0.645,0.355,0.521,0.101,0.303,0.151,0.176,0.168,0.42,0.452,0.548,0.833,0.167,0.558,0.442,0,0,0,0,1,37,120,59,40,103,39,54,48,75,93,63,62,90,98,59,1,2024,2025,True,IND,MIL
2024-25,1610612739,CLE,Cleveland Cavaliers,42400104,2025-04-28,CLE @ MIA,W,48.0,0.453,0.547,0.362,0.029,0.478,0.13,0.159,0.203,0.333,0.44,0.56,0.682,0.318,0.553,0.447,0,0,0,0,11,147,10,142,134,15,65,79,25,127,99,57,122,34,102,55,1,2024,2025,False,MIA,CLE
2024-25,1610612745,HOU,Houston Rockets,42400154,2025-04-28,HOU @ GSW,L,48.0,0.701,0.299,0.509,0.057,0.311,0.132,0.179,0.189,0.453,0.407,0.593,0.636,0.364,0.474,0.526,0,0,0,0,11,7,150,69,95,95,63,53,37,55,120,36,135,19,133,24,1,2024,2025,False,GSW,HOU
2024-25,1610612744,GSW,Golden State Warriors,42400154,2025-04-28,GSW vs. HOU,W,48.0,0.465,0.535,0.349,0.092,0.468,0.092,0.183,0.101,0.257,0.579,0.421,0.941,0.059,0.75,0.25,0,0,0,0,11,144,13,145,50,20,106,51,123,151,27,130,20,137,6,150,1,2024,2025,True,GSW,HOU
