season,team,team_id,sos_v1,win_pct
2022-23,ATL,1610612737,-0.13236168947055335,0.5
2022-23,BOS,1610612738,-0.28747769185008937,0.695
2022-23,CLE,1610612739,-0.07867340868530653,0.622
2022-23,NOP,1610612740,-0.03524687685901269,0.512
2022-23,CHI,1610612741,0.07986317668054714,0.488
2022-23,DAL,1610612742,-0.139500297441999,0.463
2022-23,DEN,1610612743,-0.22813801308744816,0.646
2022-23,GSW,1610612744,-0.4576145151695421,0.537
2022-23,HOU,1610612745,0.34979179060083265,0.268
2022-23,LAC,1610612746,-0.026323616894705724,0.537
2022-23,LAL,1610612747,0.205383700178465,0.524
2022-23,MIA,1610612748,-0.11555621653777526,0.537
2022-23,MIL,1610612749,-0.11466389054134457,0.707
2022-23,MIN,1610612750,-0.1638905413444381,0.512
2022-23,BKN,1610612751,0.1174895895300415,0.549
2022-23,NYK,1610612752,0.1060380725758476,0.573
2022-23,ORL,1610612753,0.39009518143961913,0.415
2022-23,IND,1610612754,0.07242712671029136,0.427
2022-23,PHI,1610612755,-0.07465794170136836,0.659
2022-23,PHX,1610612756,-0.2733491969066034,0.549
2022-23,POR,1610612757,0.3313503866745983,0.402
2022-23,SAC,1610612758,0.2648720999405114,0.585
2022-23,SAS,1610612759,-0.1383105294467581,0.268
2022-23,OKC,1610612760,0.41299821534800696,0.488
2022-23,TOR,1610612761,0.001487209994051053,0.5
2022-23,UTA,1610612762,-0.38206424747174317,0.451
2022-23,MEM,1610612763,-0.20419393218322443,0.622
2022-23,WAS,1610612764,0.16032123735871492,0.427
2022-23,DET,1610612765,0.36615110053539546,0.207
2022-23,CHA,1610612766,-0.006246281975014986,0.329
