season,team_id,game_id,game_date,away_team,home_team,opponent_id,game_no,pf,opp_pf,wl
2020-21,1610612749,22000003,2020-12-23,MIL,BOS,1610612738,1,121,122,L
2020-21,1610612749,22000006,2020-12-25,GSW,MIL,1610612744,2,138,99,W
2020-21,1610612749,22000036,2020-12-27,MIL,NYK,1610612752,3,110,130,L
2020-21,1610612749,22000051,2020-12-29,MIL,MIA,1610612748,4,144,97,W
2020-21,1610612749,22000058,2020-12-30,MIL,MIA,1610612748,5,108,119,L
2020-21,1610612749,22000073,2021-01-01,CHI,MIL,1610612741,6,126,96,W
2020-21,1610612749,22000099,2021-01-04,DET,MIL,1610612765,7,125,115,W
2020-21,1610612749,22000113,2021-01-06,DET,MIL,1610612765,8,130,115,W
2020-21,1610612749,22000129,2021-01-08,UTA,MIL,1610612762,9,118,131,L
2020-21,1610612749,22000137,2021-01-09,CLE,MIL,1610612739,10,100,90,W
2020-21,1610612749,22000151,2021-01-11,MIL,ORL,1610612753,11,121,99,W
2020-21,1610612749,22000165,2021-01-13,MIL,DET,1610612765,12,110,101,W
2020-21,1610612749,22000182,2021-01-15,DAL,MIL,1610612742,13,112,109,W
2020-21,1610612749,22000209,2021-01-18,MIL,BKN,1610612751,14,123,125,L
2020-21,1610612749,22000226,2021-01-21,LAL,MIL,1610612747,15,106,113,L
2020-21,1610612749,22000254,2021-01-24,ATL,MIL,1610612737,16,129,115,W
2020-21,1610612749,22000277,2021-01-27,MIL,TOR,1610612761,17,115,108,W
2020-21,1610612749,22000293,2021-01-29,MIL,NOP,1610612740,18,126,131,L
2020-21,1610612749,22000299,2021-01-30,MIL,CHA,1610612766,19,114,126,L
2020-21,1610612749,22000316,2021-02-01,POR,MIL,1610612757,20,134,106,W
2020-21,1610612749,22000329,2021-02-03,IND,MIL,1610612754,21,130,110,W
2020-21,1610612749,22000346,2021-02-05,MIL,CLE,1610612739,22,123,105,W
2020-21,1610612749,22000357,2021-02-06,MIL,CLE,1610612739,23,124,99,W
2020-21,1610612749,22000373,2021-02-08,MIL,DEN,1610612743,24,125,112,W
2020-21,1610612749,22000389,2021-02-10,MIL,PHX,1610612756,25,124,125,L
2020-21,1610612749,22000402,2021-02-12,MIL,UTA,1610612762,26,115,129,L
2020-21,1610612749,22000415,2021-02-14,MIL,OKC,1610612760,27,109,114,L
2020-21,1610612749,22000430,2021-02-16,TOR,MIL,1610612761,28,113,124,L
2020-21,1610612749,22000445,2021-02-18,TOR,MIL,1610612761,29,96,110,L
2020-21,1610612749,22000453,2021-02-19,OKC,MIL,1610612760,30,98,85,W
2020-21,1610612749,22000471,2021-02-21,SAC,MIL,1610612758,31,128,115,W
2020-21,1610612749,22000486,2021-02-23,MIN,MIL,1610612750,32,139,112,W
2020-21,1610612749,22000503,2021-02-25,NOP,MIL,1610612740,33,129,125,W
2020-21,1610612749,22000520,2021-02-28,LAC,MIL,1610612746,34,105,100,W
2020-21,1610612749,22000540,2021-03-02,DEN,MIL,1610612743,35,97,128,L
2020-21,1610612749,22000555,2021-03-04,MIL,MEM,1610612763,36,112,111,W
2020-21,1610612749,22000573,2021-03-11,NYK,MIL,1610612752,37,134,101,W
2020-21,1610612749,22000589,2021-03-13,MIL,WAS,1610612764,38,125,119,W
2020-21,1610612749,22000603,2021-03-15,MIL,WAS,1610612764,39,133,122,W
2020-21,1610612749,22000618,2021-03-17,MIL,PHI,1610612755,40,109,105,W
2020-21,1610612749,22000643,2021-03-20,SAS,MIL,1610612759,41,120,113,W
2020-21,1610612749,22000659,2021-03-22,IND,MIL,1610612754,42,140,113,W
2020-21,1610612749,22000669,2021-03-24,BOS,MIL,1610612738,43,121,119,W
2020-21,1610612749,22000685,2021-03-26,BOS,MIL,1610612738,44,114,122,L
2020-21,1610612749,22000695,2021-03-27,NYK,MIL,1610612752,45,96,102,L
2020-21,1610612749,22000717,2021-03-29,MIL,LAC,1610612746,46,105,129,L
2020-21,1610612749,22000729,2021-03-31,MIL,LAL,1610612747,47,112,97,W
2020-21,1610612749,22000745,2021-04-02,MIL,POR,1610612757,48,127,109,W
2020-21,1610612749,22000754,2021-04-03,MIL,SAC,1610612758,49,129,128,W
2020-21,1610612749,22000774,2021-04-06,MIL,GSW,1610612744,50,121,122,L
2020-21,1610612749,22000786,2021-04-08,MIL,DAL,1610612742,51,101,116,L
2020-21,1610612749,22000796,2021-04-09,CHA,MIL,1610612766,52,119,127,L
2020-21,1610612749,22000808,2021-04-11,MIL,ORL,1610612753,53,124,87,W
2020-21,1610612749,22000834,2021-04-14,MIL,MIN,1610612750,54,130,105,W
2020-21,1610612749,22000840,2021-04-15,MIL,ATL,1610612737,55,120,109,W
2020-21,1610612749,22000859,2021-04-17,MEM,MIL,1610612763,56,115,128,L
2020-21,1610612749,22000873,2021-04-19,PHX,MIL,1610612756,57,127,128,L
2020-21,1610612749,22000894,2021-04-22,PHI,MIL,1610612755,58,124,117,W
2020-21,1610612749,22000905,2021-04-24,PHI,MIL,1610612755,59,132,94,W
2020-21,1610612749,22000913,2021-04-25,MIL,ATL,1610612737,60,104,111,L
2020-21,1610612749,22000928,2021-04-27,MIL,CHA,1610612766,61,114,104,W
2020-21,1610612749,22000945,2021-04-29,MIL,HOU,1610612745,62,136,143,L
2020-21,1610612749,22000954,2021-04-30,MIL,CHI,1610612741,63,108,98,W
2020-21,1610612749,22000967,2021-05-02,BKN,MIL,1610612751,64,117,114,W
2020-21,1610612749,22000985,2021-05-04,BKN,MIL,1610612751,65,124,118,W
2020-21,1610612749,22000235,2021-05-05,WAS,MIL,1610612764,66,135,134,W
2020-21,1610612749,22001006,2021-05-07,HOU,MIL,1610612745,67,141,133,W
2020-21,1610612749,22001029,2021-05-10,MIL,SAS,1610612759,68,125,146,L
2020-21,1610612749,22001038,2021-05-11,ORL,MIL,1610612753,69,114,102,W
2020-21,1610612749,22001048,2021-05-13,MIL,IND,1610612754,70,142,133,W
2020-21,1610612749,22001062,2021-05-15,MIA,MIL,1610612748,71,122,108,W
2020-21,1610612749,22001068,2021-05-16,MIL,CHI,1610612741,72,112,118,L
