group_set,player_id,player,nickname,team_id,team,age,gp,w,l,w_pct,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,blk,blka,pf,pfd,nba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,blk_rank,blka_rank,pf_rank,pfd_rank,nba_fantasy_pts_rank
Players,1627747,Caris LeVert,Caris,1610612751,BKN,25.0,20,9,11,0.45,85.02333333333333,7,17,2,30,27,18,21,78,1,3,6,11,93.9,150,157,320,246,92,52,4,88,27,380,316,428,377,107,404,287,64,67
Players,1629185,Chris Chiozza,Chris,1610612751,BKN,24.0,2,2,0,1.0,9.138333333333334,0,0,0,2,2,3,2,6,0,0,0,0,6.7,383,321,1,1,331,210,223,157,217,89,134,135,104,181,1,1,319,321
Players,201599,DeAndre Jordan,DeAndre,1610612751,BKN,31.0,13,6,7,0.462,46.81333333333333,0,9,0,14,17,21,7,38,2,1,9,7,58.9,215,210,232,231,175,210,37,157,77,313,335,271,278,58,253,353,104,114
Players,1629743,Donta Hall,Donta,1610612751,BKN,22.0,1,1,0,1.0,0.4833333333333333,0,0,0,0,0,0,0,2,0,0,0,0,0.0,414,358,1,1,441,210,223,157,296,1,1,1,39,181,1,1,319,406
Players,1629058,Dzanan Musa,Dzanan,1610612751,BKN,21.0,5,5,0,1.0,2.545,0,0,0,0,2,0,2,2,0,0,0,0,0.0,331,231,1,1,403,210,223,157,296,89,1,135,39,181,1,1,319,406
Players,202066,Garrett Temple,Garrett,1610612751,BKN,34.0,27,12,15,0.444,84.075,4,0,2,4,33,28,19,58,2,0,6,5,42.7,84,102,387,252,96,90,223,88,169,414,378,418,321,58,1,287,131,157
Players,202697,Iman Shumpert,Iman,1610612751,BKN,30.0,3,3,0,1.0,0.8166666666666667,0,0,0,0,0,2,0,2,0,0,0,0,0.0,364,284,1,1,437,210,223,157,296,1,88,1,39,181,1,1,319,406
Players,1628386,Jarrett Allen,Jarrett,1610612751,BKN,22.0,31,14,17,0.452,115.9,2,10,0,28,43,26,35,98,6,2,12,18,109.0,47,76,410,243,29,141,31,157,31,449,363,453,416,9,353,402,29,51
Players,1629725,Jeremiah Martin,Jeremiah,1610612751,BKN,24.0,1,1,0,1.0,0.1133333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0.0,414,358,1,1,447,210,223,157,296,1,1,1,1,181,1,1,319,406
Players,203925,Joe Harris,Joe,1610612751,BKN,28.0,38,18,20,0.474,155.79666666666665,7,14,6,26,57,46,37,128,2,6,19,7,115.0,7,31,441,226,5,52,10,26,37,455,443,455,450,58,446,443,104,40
Players,202681,Kyrie Irving,Kyrie,1610612751,BKN,28.0,11,5,6,0.455,55.36333333333334,6,10,2,24,24,20,17,58,2,6,5,11,87.5,245,231,208,240,155,64,31,88,43,361,327,401,321,58,446,257,64,76
Players,1629066,Rodions Kurucs,Rodions,1610612751,BKN,22.0,2,2,0,1.0,9.138333333333334,0,0,0,0,2,3,2,6,0,0,2,0,7.2,383,321,1,1,331,210,223,157,296,89,134,135,104,181,1,156,319,315
Players,203915,Spencer Dinwiddie,Spencer,1610612751,BKN,27.0,35,16,19,0.457,139.93666666666667,13,5,3,48,52,37,38,110,2,3,20,30,154.3,15,49,429,237,10,19,81,58,4,454,423,456,434,58,404,446,9,18
Players,1627752,Taurean Prince,Taurean,1610612751,BKN,26.0,35,16,19,0.457,125.995,2,3,0,10,42,42,25,104,0,1,12,8,66.6,15,49,429,237,22,141,127,157,104,448,436,442,425,181,253,402,93,100
Players,1627789,Timothe Luwawu-Cabarrot,Timothe,1610612751,BKN,25.0,6,3,3,0.5,12.416666666666666,0,0,0,0,3,3,2,10,0,0,4,0,9.8,316,284,117,177,306,210,223,157,296,118,134,135,136,181,1,226,319,295
Players,204020,Tyler Johnson,Tyler,1610612751,BKN,28.0,10,3,7,0.3,23.525,2,2,2,8,5,0,2,16,0,2,4,0,15.8,259,284,232,362,263,141,159,88,117,161,1,135,176,181,353,226,319,254
Players,201163,Wilson Chandler,Wilson,1610612751,BKN,33.0,9,3,6,0.333,23.613333333333333,0,3,0,2,9,6,11,18,0,1,2,1,18.5,272,284,208,331,262,210,127,157,217,220,183,337,190,181,253,156,262,239
