close_def_person_id,player,team_id,team,player_position,age,gp,g,freq,fgm_gt_15,fga_gt_15,gt_15_pct,ns_gt_15_pct,plusminus
1626157,Karl-Anthony Towns,1610612750,MIN,C-F,26.0,74,72,0.422,2.36,6.3,0.376,0.369,0.007
1626156,D'Angelo Russell,1610612750,MIN,G,26.0,65,65,0.461,2.05,6.23,0.328,0.366,-0.037
1630162,Anthony Edwards,1610612750,MIN,G,20.0,72,72,0.479,2.31,6.17,0.374,0.365,0.009
1630183,Jaden McDaniels,1610612750,MIN,F,21.0,70,70,0.474,1.89,5.3,0.356,0.366,-0.01
201976,Patrick Beverley,1610612750,MIN,G,33.0,58,58,0.47,1.33,4.53,0.293,0.363,-0.07
1629020,Jarred Vanderbilt,1610612750,MIN,F,23.0,74,74,0.444,1.54,4.42,0.349,0.365,-0.017
1627736,Malik Beasley,1610612750,MIN,G,25.0,79,76,0.513,1.29,3.89,0.332,0.364,-0.031
1627752,Taurean Prince,1610612750,MIN,F,28.0,67,63,0.472,1.3,3.39,0.383,0.367,0.016
202328,Greg Monroe,1610612750,MIN,F-C,32.0,14,13,0.387,1.29,3.07,0.419,0.387,0.032
1629675,Naz Reid,1610612750,MIN,C-F,22.0,77,71,0.363,1.23,2.97,0.415,0.361,0.054
1629006,Josh Okogie,1610612750,MIN,G,23.0,43,37,0.505,1.0,2.53,0.394,0.358,0.036
1630233,Nathan Knight,1610612750,MIN,F-C,24.0,32,24,0.53,0.81,2.5,0.325,0.364,-0.039
1629669,Jaylen Nowell,1610612750,MIN,G,22.0,61,52,0.457,0.85,2.44,0.349,0.36,-0.011
1629162,Jordan McLaughlin,1610612750,MIN,G,26.0,60,48,0.389,0.83,2.08,0.4,0.361,0.039
1627774,Jake Layman,1610612750,MIN,F,28.0,28,23,0.523,0.61,1.61,0.378,0.338,0.04
1630195,Leandro Bolmaro,1610612750,MIN,F,21.0,23,17,0.444,0.65,1.57,0.417,0.367,0.05
1630593,McKinley Wright IV,1610612750,MIN,G,23.0,3,2,0.4,0.33,0.67,0.5,0.374,0.127
