close_def_person_id,player,team_id,team,player_position,age,gp,g,freq,fgm_gt_15,fga_gt_15,gt_15_pct,ns_gt_15_pct,plusminus
1630162,Anthony Edwards,1610612750,MIN,G,20.0,6,6,0.417,2.83,8.0,0.354,0.371,-0.017
1626157,Karl-Anthony Towns,1610612750,MIN,C-F,26.0,6,6,0.277,1.67,5.17,0.323,0.357,-0.035
201976,Patrick Beverley,1610612750,MIN,G,33.0,6,6,0.346,2.5,4.5,0.556,0.382,0.173
1626156,D'Angelo Russell,1610612750,MIN,G,26.0,6,6,0.31,1.67,4.33,0.385,0.384,0.001
1630183,Jaden McDaniels,1610612750,MIN,F,21.0,6,6,0.333,1.17,3.5,0.333,0.38,-0.047
1629020,Jarred Vanderbilt,1610612750,MIN,F,23.0,6,6,0.365,0.5,3.17,0.158,0.376,-0.218
1629669,Jaylen Nowell,1610612750,MIN,G,22.0,1,1,1.0,0.0,3.0,0.0,0.32,-0.32
1629675,Naz Reid,1610612750,MIN,C-F,22.0,5,3,0.324,0.8,2.2,0.364,0.344,0.02
202328,Greg Monroe,1610612750,MIN,F-C,32.0,1,1,0.286,1.0,2.0,0.5,0.331,0.169
1629162,Jordan McLaughlin,1610612750,MIN,G,26.0,5,5,0.286,0.6,1.6,0.375,0.361,0.014
1627752,Taurean Prince,1610612750,MIN,F,28.0,5,5,0.421,0.4,1.6,0.25,0.347,-0.097
1627736,Malik Beasley,1610612750,MIN,G,25.0,6,4,0.32,0.17,1.33,0.125,0.365,-0.24
