season,team_id,game_id,game_date,away_team,home_team,opponent_id,game_no,pf,opp_pf,wl,differential
2020-21,1610612750,22000018,2020-12-23,DET,MIN,1610612765,1,111,101,W,10
2020-21,1610612750,22000028,2020-12-26,MIN,UTA,1610612762,2,116,111,W,5
2020-21,1610612750,22000040,2020-12-27,MIN,LAL,1610612747,3,91,127,L,-36
2020-21,1610612750,22000054,2020-12-29,MIN,LAC,1610612746,4,101,124,L,-23
2020-21,1610612750,22000074,2021-01-01,WAS,MIN,1610612764,5,109,130,L,-21
2020-21,1610612750,22000088,2021-01-03,DEN,MIN,1610612743,6,109,124,L,-15
2020-21,1610612750,22000104,2021-01-05,MIN,DEN,1610612743,7,116,123,L,-7
2020-21,1610612750,22000122,2021-01-07,MIN,POR,1610612757,8,117,135,L,-18
2020-21,1610612750,22000138,2021-01-09,SAS,MIN,1610612759,9,122,125,L,-3
2020-21,1610612750,22000147,2021-01-10,SAS,MIN,1610612759,10,96,88,W,8
2020-21,1610612750,22000169,2021-01-13,MEM,MIN,1610612763,11,107,118,L,-11
2020-21,1610612750,22000205,2021-01-18,MIN,ATL,1610612737,12,97,108,L,-11
2020-21,1610612750,22000221,2021-01-20,ORL,MIN,1610612753,13,96,97,L,-1
2020-21,1610612750,22000236,2021-01-22,ATL,MIN,1610612737,14,98,116,L,-18
2020-21,1610612750,22000246,2021-01-23,NOP,MIN,1610612740,15,120,110,W,10
2020-21,1610612750,22000266,2021-01-25,MIN,GSW,1610612744,16,108,130,L,-22
2020-21,1610612750,22000283,2021-01-27,MIN,GSW,1610612744,17,111,123,L,-12
2020-21,1610612750,22000294,2021-01-29,PHI,MIN,1610612755,18,94,118,L,-24
2020-21,1610612750,22000311,2021-01-31,CLE,MIN,1610612739,19,109,104,W,5
2020-21,1610612750,22000312,2021-02-01,MIN,CLE,1610612739,20,98,100,L,-2
2020-21,1610612750,22000334,2021-02-03,MIN,SAS,1610612759,21,108,111,L,-3
2020-21,1610612750,22000348,2021-02-05,MIN,OKC,1610612760,22,106,103,W,3
2020-21,1610612750,22000359,2021-02-06,MIN,OKC,1610612760,23,118,120,L,-2
2020-21,1610612750,22000370,2021-02-08,MIN,DAL,1610612742,24,122,127,L,-5
2020-21,1610612750,22000387,2021-02-10,LAC,MIN,1610612746,25,112,119,L,-7
2020-21,1610612750,22000395,2021-02-12,MIN,CHA,1610612766,26,114,120,L,-6
2020-21,1610612750,22000413,2021-02-14,MIN,TOR,1610612761,27,116,112,W,4
2020-21,1610612750,22000431,2021-02-16,LAL,MIN,1610612747,28,104,112,L,-8
2020-21,1610612750,22000440,2021-02-17,IND,MIN,1610612754,29,128,134,L,-6
2020-21,1610612750,22000454,2021-02-19,TOR,MIN,1610612761,30,81,86,L,-5
2020-21,1610612750,22000469,2021-02-21,MIN,NYK,1610612752,31,99,103,L,-4
2020-21,1610612750,22000486,2021-02-23,MIN,MIL,1610612749,32,112,139,L,-27
2020-21,1610612750,22000493,2021-02-24,MIN,CHI,1610612741,33,126,133,L,-7
2020-21,1610612750,22000517,2021-02-27,MIN,WAS,1610612764,34,112,128,L,-16
2020-21,1610612750,22000526,2021-02-28,PHX,MIN,1610612756,35,99,118,L,-19
2020-21,1610612750,22000547,2021-03-03,CHA,MIN,1610612766,36,102,135,L,-33
2020-21,1610612750,22000574,2021-03-11,MIN,NOP,1610612740,37,135,105,W,30
2020-21,1610612750,22000591,2021-03-13,POR,MIN,1610612757,38,121,125,L,-4
2020-21,1610612750,22000599,2021-03-14,POR,MIN,1610612757,39,114,112,W,2
2020-21,1610612750,22000615,2021-03-16,MIN,LAL,1610612747,40,121,137,L,-16
2020-21,1610612750,22000628,2021-03-18,MIN,PHX,1610612756,41,123,119,W,4
2020-21,1610612750,22000638,2021-03-19,MIN,PHX,1610612756,42,101,113,L,-12
2020-21,1610612750,22000654,2021-03-22,OKC,MIN,1610612760,43,103,112,L,-9
2020-21,1610612750,22000673,2021-03-24,DAL,MIN,1610612742,44,108,128,L,-20
2020-21,1610612750,22000688,2021-03-26,HOU,MIN,1610612745,45,107,101,W,6
