GROUP_SET,PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,AGE,GP,W,L,W_PCT,MIN,PTS_OFF_TOV,PTS_2ND_CHANCE,PTS_FB,PTS_PAINT,OPP_PTS_OFF_TOV,OPP_PTS_2ND_CHANCE,OPP_PTS_FB,OPP_PTS_PAINT,BLK,BLKA,PF,PFD,NBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,PTS_OFF_TOV_RANK,PTS_2ND_CHANCE_RANK,PTS_FB_RANK,PTS_PAINT_RANK,OPP_PTS_OFF_TOV_RANK,OPP_PTS_2ND_CHANCE_RANK,OPP_PTS_FB_RANK,OPP_PTS_PAINT_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,NBA_FANTASY_PTS_RANK
Players,200745,Andrea Bargnani,Andrea,1610612751,BKN,30.0,7,3,4,0.429,7.023333333333333,0,2,0,0,0,0,0,6,0,0,1,4,9.4,301,293,127,269,355,234,170,175,303,1,1,1,86,200,1,63,169,303
Players,202711,Bojan Bogdanović,Bojan,1610612751,BKN,27.0,26,9,17,0.346,71.17333333333333,0,0,8,10,28,10,13,66,0,0,9,2,38.2,144,182,341,327,150,234,237,34,110,326,195,278,309,200,1,296,224,182
Players,201572,Brook Lopez,Brook,1610612751,BKN,28.0,39,14,25,0.359,121.98833333333332,6,9,0,38,50,25,21,100,11,0,20,21,148.1,32,119,425,320,69,81,51,175,18,410,309,341,385,5,1,409,41,34
Players,202388,Donald Sloan,Donald,1610612751,BKN,28.0,17,5,12,0.294,39.36333333333334,0,0,1,0,16,9,8,36,0,2,7,4,16.9,216,252,264,369,219,234,237,159,303,246,187,223,234,200,314,258,169,259
Players,101127,Jarrett Jack,Jarrett,1610612751,BKN,32.0,19,8,11,0.421,58.75,4,6,0,2,21,8,7,54,0,3,9,6,50.2,203,195,251,278,176,114,81,175,234,283,178,212,286,200,367,296,139,148
Players,203900,Markel Brown,Markel,1610612751,BKN,24.0,14,7,7,0.5,31.545,4,4,2,6,11,4,10,34,0,0,3,1,31.8,242,215,188,188,241,114,118,114,152,205,116,247,228,200,1,158,268,199
Players,1626178,Rondae Hollis-Jefferson,Rondae,1610612751,BKN,21.0,9,3,6,0.333,11.298333333333334,0,0,0,0,15,4,6,16,0,0,2,1,1.2,289,293,174,330,319,234,237,175,303,237,116,193,159,200,1,130,268,383
Players,203930,Sean Kilpatrick,Sean,1610612751,BKN,26.0,7,1,6,0.143,11.211666666666666,0,0,0,0,4,0,5,12,0,1,1,0,5.9,301,362,174,400,320,234,237,175,303,124,1,178,134,200,232,63,326,330
Players,203508,Sergey Karasev,Sergey,1610612751,BKN,22.0,1,1,0,1.0,3.7883333333333336,0,0,0,0,4,2,0,0,0,0,1,0,2.9,404,362,1,1,377,234,237,175,303,124,72,1,1,200,1,63,326,365
Players,203499,Shane Larkin,Shane,1610612751,BKN,23.0,27,11,16,0.407,65.48666666666666,2,0,3,6,29,14,14,52,0,1,6,6,44.3,131,157,324,288,165,169,237,94,152,337,239,288,276,200,232,231,139,162
Players,201152,Thaddeus Young,Thaddeus,1610612751,BKN,28.0,38,13,25,0.342,122.46,12,10,4,32,53,29,19,110,2,2,13,12,109.1,38,129,425,329,67,30,39,75,34,415,336,332,401,78,314,353,80,63
Players,203080,Thomas Robinson,Thomas,1610612751,BKN,25.0,10,4,6,0.4,6.346666666666667,2,2,2,4,4,2,0,8,0,0,1,0,9.4,277,270,174,291,358,169,170,114,183,124,72,1,100,200,1,63,326,303
Players,201961,Wayne Ellington,Wayne,1610612751,BKN,28.0,25,10,15,0.4,49.125,2,0,4,2,17,15,3,32,0,1,5,3,16.7,151,176,313,291,196,169,237,75,234,251,248,147,221,200,232,212,192,262
Players,203186,Willie Reed,Willie,1610612751,BKN,26.0,1,0,1,0.0,0.0233333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0.0,404,408,31,408,430,234,237,175,303,1,1,1,1,200,1,1,326,400
