season,team_id,team,team_name,game_id,game_date,matchup,wl,min,e_off_rating,off_rating,e_def_rating,def_rating,e_net_rating,net_rating,ast_pct,ast_to,ast_ratio,oreb_pct,dreb_pct,reb_pct,tm_tov_pct,efg_pct,ts_pct,e_pace,pace,pace_per40,poss,pie,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,off_rating_rank,def_rating_rank,net_rating_rank,ast_pct_rank,ast_to_rank,ast_ratio_rank,oreb_pct_rank,dreb_pct_rank,reb_pct_rank,tm_tov_pct_rank,efg_pct_rank,ts_pct_rank,pace_rank,pie_rank,available_flag,season_start,season_end,is_home,home,away,MON
2019-20,1610612738,BOS,Boston Celtics,41900306,2020-09-27,BOS @ MIA,L,48.0,110.1,111.9,123.2,123.8,-13.1,-11.9,0.605,2.6,18.2,0.276,0.861,0.5,0.099,0.51,0.535,102.0,101.0,84.17,101,0.403,1,84,84,84,13,78,149,135,77,17,56,51,8,79,19,115,127,39,151,1,2019,2020,False,MIA,BOS,SEP
2019-20,1610612738,BOS,Boston Celtics,41900305,2020-09-25,BOS vs. MIA,W,48.0,116.6,118.6,102.1,108.0,14.5,10.6,0.69,2.64,19.7,0.34,0.8,0.563,0.108,0.516,0.572,104.8,101.0,84.17,102,0.585,1,1,1,1,13,33,67,40,27,16,29,19,37,18,29,111,89,39,26,1,2019,2020,True,BOS,MIA,SEP
2019-20,1610612738,BOS,Boston Celtics,41900304,2020-09-23,BOS @ MIA,L,48.0,111.0,113.5,111.0,116.7,-0.1,-3.1,0.718,1.47,20.1,0.326,0.685,0.52,0.198,0.561,0.597,99.6,96.0,80.0,96,0.496,1,84,84,84,13,67,122,93,15,104,20,27,136,60,153,55,63,101,87,1,2019,2020,False,MIA,BOS,SEP
2019-20,1610612738,BOS,Boston Celtics,41900303,2020-09-19,BOS @ MIA,W,48.0,114.5,117.0,105.0,106.0,9.5,11.0,0.659,1.93,19.3,0.311,0.75,0.554,0.14,0.535,0.596,101.6,100.0,83.33,100,0.583,1,1,1,1,13,43,59,38,40,55,34,33,87,22,85,89,65,53,27,1,2019,2020,False,MIA,BOS,SEP
2019-20,1610612738,BOS,Boston Celtics,41900302,2020-09-17,BOS vs. MIA,L,48.0,104.6,107.4,110.2,112.8,-5.6,-5.3,0.528,0.95,15.6,0.263,0.731,0.533,0.213,0.569,0.612,96.4,94.0,78.33,94,0.46,1,84,84,84,13,102,96,102,127,159,116,68,107,43,160,45,40,125,111,1,2019,2020,True,BOS,MIA,SEP
2019-20,1610612738,BOS,Boston Celtics,41900301,2020-09-15,BOS vs. MIA,L,53.0,110.6,115.2,113.2,118.2,-2.7,-3.0,0.615,2.18,17.8,0.245,0.723,0.479,0.111,0.528,0.581,93.5,89.66,74.72,99,0.474,1,84,84,84,3,57,130,92,64,36,67,84,117,110,35,94,79,161,100,1,2019,2020,True,BOS,MIA,SEP
2019-20,1610612738,BOS,Boston Celtics,41900217,2020-09-11,BOS @ TOR,W,48.0,93.8,100.0,92.2,93.5,1.6,6.5,0.543,1.58,15.0,0.298,0.756,0.5,0.13,0.459,0.479,96.2,92.5,77.08,92,0.551,1,1,1,1,13,138,14,59,120,91,127,39,79,79,70,150,155,145,50,1,2019,2020,False,TOR,BOS,SEP
2019-20,1610612738,BOS,Boston Celtics,41900216,2020-09-09,BOS vs. TOR,L,58.0,111.0,109.9,106.8,109.6,4.2,0.3,0.727,2.0,20.3,0.263,0.79,0.538,0.144,0.535,0.565,93.9,93.1,77.59,111,0.528,1,84,84,84,1,89,76,82,12,47,16,68,45,36,90,90,94,141,65,1,2019,2020,True,BOS,TOR,SEP
2019-20,1610612738,BOS,Boston Celtics,41900215,2020-09-07,BOS @ TOR,W,48.0,113.4,115.6,94.0,92.7,19.4,22.9,0.605,1.77,18.4,0.179,0.796,0.538,0.135,0.565,0.624,96.3,96.0,80.0,96,0.659,1,1,1,1,13,55,10,10,72,68,54,144,41,37,77,49,32,101,5,1,2019,2020,False,TOR,BOS,SEP
2019-20,1610612738,BOS,Boston Celtics,41900214,2020-09-05,BOS vs. TOR,L,48.0,98.0,97.9,101.7,105.3,-3.6,-7.4,0.545,1.29,14.9,0.182,0.741,0.49,0.147,0.487,0.535,96.6,95.0,79.17,95,0.498,1,84,84,84,13,146,54,113,118,125,128,141,93,97,94,129,126,117,84,1,2019,2020,True,BOS,TOR,SEP
2019-20,1610612738,BOS,Boston Celtics,41900213,2020-09-03,BOS vs. TOR,L,48.0,102.8,109.6,101.9,108.3,0.8,1.2,0.538,1.4,16.7,0.239,0.736,0.505,0.16,0.524,0.558,101.1,95.0,79.17,94,0.524,1,84,84,84,13,93,69,79,121,113,97,93,100,73,114,98,102,117,69,1,2019,2020,True,BOS,TOR,SEP
2019-20,1610612738,BOS,Boston Celtics,41900212,2020-09-01,BOS @ TOR,W,48.0,102.0,105.2,95.8,101.0,6.2,4.1,0.563,1.06,14.8,0.178,0.768,0.505,0.175,0.52,0.586,101.7,97.5,81.25,97,0.507,1,1,1,1,13,115,32,71,105,153,132,145,68,74,139,103,73,85,79,1,2019,2020,False,TOR,BOS,SEP
2019-20,1610612738,BOS,Boston Celtics,41900211,2020-08-30,BOS @ TOR,W,48.0,101.6,105.7,90.6,90.4,11.0,15.3,0.641,1.09,17.9,0.196,0.857,0.559,0.217,0.572,0.607,107.0,105.0,87.5,106,0.608,1,1,1,1,13,111,4,19,48,148,65,132,9,19,163,43,45,13,12,1,2019,2020,False,TOR,BOS,AUG
2019-20,1610612738,BOS,Boston Celtics,41900124,2020-08-23,BOS @ PHI,W,48.0,110.3,117.0,109.3,111.6,0.9,5.4,0.5,1.27,14.8,0.313,0.725,0.525,0.16,0.537,0.58,98.4,94.5,78.75,94,0.519,1,1,1,1,13,42,86,64,136,127,130,32,114,53,114,86,80,123,72,1,2019,2020,False,PHI,BOS,AUG
2019-20,1610612738,BOS,Boston Celtics,41900123,2020-08-21,BOS @ PHI,W,48.0,94.8,101.0,91.3,93.1,3.5,7.9,0.417,1.15,11.9,0.192,0.652,0.455,0.129,0.46,0.523,105.3,101.0,84.17,101,0.577,1,1,1,1,13,137,12,51,157,138,160,135,153,139,66,149,138,39,33,1,2019,2020,False,PHI,BOS,AUG
2019-20,1610612738,BOS,Boston Celtics,41900122,2020-08-19,BOS vs. PHI,W,48.0,133.7,134.7,102.8,105.2,30.9,29.5,0.455,2.86,15.7,0.261,0.755,0.516,0.074,0.622,0.648,97.0,95.5,79.58,95,0.581,1,1,1,1,13,8,53,4,148,12,114,71,82,64,4,15,19,109,28,1,2019,2020,True,BOS,PHI,AUG
2019-20,1610612738,BOS,Boston Celtics,41900121,2020-08-17,BOS vs. PHI,W,48.0,117.9,117.2,108.5,111.0,9.5,6.2,0.579,3.14,16.5,0.333,0.609,0.46,0.075,0.478,0.537,92.8,92.0,76.67,93,0.539,1,1,1,1,13,41,84,61,95,7,99,21,161,136,6,135,123,149,58,1,2019,2020,True,BOS,PHI,AUG
