season,team_id,team,team_name,game_id,game_date,matchup,wl,min,pct_fga_2pt,pct_fga_3pt,pct_pts_2pt,pct_pts_2pt_mr,pct_pts_3pt,pct_pts_fb,pct_pts_ft,pct_pts_off_tov,pct_pts_paint,pct_ast_2pm,pct_uast_2pm,pct_ast_3pm,pct_uast_3pm,pct_ast_fgm,pct_uast_fgm,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pct_fga_2pt_rank,pct_fga_3pt_rank,pct_pts_2pt_rank,pct_pts_2pt_mr_rank,pct_pts_3pt_rank,pct_pts_fb_rank,pct_pts_ft_rank,pct_pts_off_tov_rank,pct_pts_paint_rank,pct_ast_2pm_rank,pct_uast_2pm_rank,pct_ast_3pm_rank,pct_uast_3pm_rank,pct_ast_fgm_rank,pct_uast_fgm_rank,available_flag,season_start,season_end,is_home,home,away,MON
2019-20,1610612738,BOS,Boston Celtics,21901308,2020-08-13,BOS vs. WAS,L,48.0,0.602,0.398,0.6,0.067,0.267,0.133,0.133,0.167,0.533,0.556,0.444,0.875,0.125,0.629,0.371,0,0,0,0,139,1236,872,351,1255,1570,791,1416,754,230,674,1419,778,1271,800,1311,1,2019,2020,True,BOS,WAS,AUG
2019-20,1610612738,BOS,Boston Celtics,21901301,2020-08-11,BOS @ MEM,W,48.0,0.57,0.43,0.459,0.164,0.393,0.074,0.148,0.041,0.295,0.536,0.464,0.875,0.125,0.659,0.341,0,0,0,0,139,1555,557,1554,188,470,1662,1211,2093,2003,828,1278,778,1271,555,1554,1,2019,2020,False,MEM,BOS,AUG
2019-20,1610612738,BOS,Boston Celtics,21901288,2020-08-09,BOS vs. ORL,W,53.0,0.608,0.392,0.541,0.082,0.295,0.09,0.164,0.18,0.459,0.667,0.333,0.833,0.167,0.711,0.289,0,0,0,0,13,1180,939,800,989,1332,1418,950,586,751,149,1943,1039,999,264,1849,1,2019,2020,True,BOS,ORL,AUG
2019-20,1610612738,BOS,Boston Celtics,21901279,2020-08-07,BOS @ TOR,W,48.0,0.521,0.479,0.508,0.098,0.393,0.156,0.098,0.213,0.41,0.484,0.516,0.75,0.25,0.574,0.426,0,0,0,0,139,1894,224,1116,756,470,513,1866,274,1260,1202,906,1489,543,1260,854,1,2019,2020,False,TOR,BOS,AUG
2019-20,1610612738,BOS,Boston Celtics,21901267,2020-08-05,BOS vs. BKN,W,48.0,0.557,0.443,0.403,0.081,0.403,0.101,0.195,0.128,0.322,0.567,0.433,0.6,0.4,0.58,0.42,0,0,0,0,139,1672,443,1902,1014,417,1261,523,1390,1894,611,1489,1963,125,1216,901,1,2019,2020,True,BOS,BKN,AUG
2019-20,1610612738,BOS,Boston Celtics,21901260,2020-08-04,BOS @ MIA,L,48.0,0.612,0.388,0.509,0.0,0.283,0.038,0.208,0.142,0.509,0.333,0.667,0.6,0.4,0.405,0.595,0,0,0,0,139,1129,984,1097,2042,1439,2016,386,1157,340,1962,131,1963,125,2064,54,1,2019,2020,False,MIA,BOS,AUG
2019-20,1610612738,BOS,Boston Celtics,21901245,2020-08-02,BOS vs. POR,W,48.0,0.61,0.39,0.375,0.078,0.422,0.133,0.203,0.078,0.297,0.5,0.5,0.667,0.333,0.571,0.429,0,0,0,0,139,1151,967,1985,1052,306,798,439,1951,1996,1035,950,1785,259,1267,816,1,2019,2020,True,BOS,POR,AUG
2019-20,1610612738,BOS,Boston Celtics,21901236,2020-07-31,BOS @ MIL,L,48.0,0.593,0.407,0.464,0.125,0.295,0.161,0.241,0.161,0.339,0.346,0.654,0.818,0.182,0.486,0.514,0,0,0,0,139,1328,780,1510,433,1339,462,158,847,1814,1932,178,1140,916,1847,265,1,2019,2020,False,MIL,BOS,JUL
2019-20,1610612738,BOS,Boston Celtics,21900960,2020-03-10,BOS @ IND,W,48.0,0.602,0.398,0.491,0.14,0.342,0.123,0.167,0.132,0.351,0.393,0.607,0.615,0.385,0.463,0.537,0,0,0,0,139,1248,869,1276,308,882,948,892,1338,1745,1756,353,1946,160,1920,190,1,2019,2020,False,IND,BOS,MAR
2019-20,1610612738,BOS,Boston Celtics,21900949,2020-03-08,BOS vs. OKC,L,48.0,0.598,0.402,0.481,0.135,0.375,0.192,0.144,0.144,0.346,0.48,0.52,0.769,0.231,0.579,0.421,0,0,0,0,139,1275,837,1373,351,598,219,1254,1111,1774,1258,844,1416,657,1219,884,1,2019,2020,True,BOS,OKC,MAR
