season_id,player_id,player,team_id,team_abbreviation,team_name,play_type,type_grouping,percentile,gp,poss_pct,ppp,fg_pct,ft_poss_pct,tov_poss_pct,sf_poss_pct,plusone_poss_pct,score_poss_pct,efg_pct,poss,pts,fgm,fga,fgmx,team
42023,202331,Paul George,1610612746,LAC,LA Clippers,OffScreen,Offensive,0.3,6,0.175,0.857,0.412,0.095,0.095,0.048,0.0,0.429,0.441,21,18,7,17,10,LAC
