season,team_id,game_id,game_date,away_team,home_team,opponent_id,pf,opp_pf,wl,differential,round,game_no_in_series
2021-22,1610612740,42100141,2022-04-17,NOP,PHX,1610612756,99,110,L,-11,rnd1,1
2021-22,1610612740,42100142,2022-04-19,NOP,PHX,1610612756,125,114,W,11,rnd1,2
2021-22,1610612740,42100143,2022-04-22,PHX,NOP,1610612756,111,114,L,-3,rnd1,3
2021-22,1610612740,42100144,2022-04-24,PHX,NOP,1610612756,118,103,W,15,rnd1,4
2021-22,1610612740,42100145,2022-04-26,NOP,PHX,1610612756,97,112,L,-15,rnd1,5
2021-22,1610612740,42100146,2022-04-28,PHX,NOP,1610612756,109,115,L,-6,rnd1,6
