season,team_id,game_id,game_date,away_team,home_team,opponent_id,game_no,pf,opp_pf,wl,differential
2021-22,1610612740,22100009,2021-10-20,PHI,NOP,1610612755,1,97,117,L,-20
2021-22,1610612740,22100022,2021-10-22,NOP,CHI,1610612741,2,112,128,L,-16
2021-22,1610612740,22100031,2021-10-23,NOP,MIN,1610612750,3,89,96,L,-7
2021-22,1610612740,22100047,2021-10-25,NOP,MIN,1610612750,4,107,98,W,9
2021-22,1610612740,22100059,2021-10-27,ATL,NOP,1610612737,5,99,102,L,-3
2021-22,1610612740,22100074,2021-10-29,SAC,NOP,1610612758,6,109,113,L,-4
2021-22,1610612740,22100080,2021-10-30,NYK,NOP,1610612752,7,117,123,L,-6
2021-22,1610612740,22100106,2021-11-02,NOP,PHX,1610612756,8,100,112,L,-12
2021-22,1610612740,22100118,2021-11-03,NOP,SAC,1610612758,9,99,112,L,-13
2021-22,1610612740,22100130,2021-11-05,NOP,GSW,1610612744,10,85,126,L,-41
2021-22,1610612740,22100150,2021-11-08,NOP,DAL,1610612742,11,92,108,L,-16
2021-22,1610612740,22100165,2021-11-10,OKC,NOP,1610612760,12,100,108,L,-8
2021-22,1610612740,22100179,2021-11-12,BKN,NOP,1610612751,13,112,120,L,-8
2021-22,1610612740,22100188,2021-11-13,MEM,NOP,1610612763,14,112,101,W,11
2021-22,1610612740,22100201,2021-11-15,NOP,WAS,1610612764,15,100,105,L,-5
2021-22,1610612740,22100217,2021-11-17,NOP,MIA,1610612748,16,98,113,L,-15
2021-22,1610612740,22100235,2021-11-19,LAC,NOP,1610612746,17,94,81,W,13
2021-22,1610612740,22100240,2021-11-20,NOP,IND,1610612754,18,94,111,L,-17
2021-22,1610612740,22100259,2021-11-22,MIN,NOP,1610612750,19,96,110,L,-14
2021-22,1610612740,22100275,2021-11-24,WAS,NOP,1610612764,20,127,102,W,25
2021-22,1610612740,22100289,2021-11-26,NOP,UTA,1610612762,21,98,97,W,1
2021-22,1610612740,22100299,2021-11-27,NOP,UTA,1610612762,22,105,127,L,-22
2021-22,1610612740,22100313,2021-11-29,NOP,LAC,1610612746,23,123,104,W,19
2021-22,1610612740,22100325,2021-12-01,DAL,NOP,1610612742,24,107,139,L,-32
2021-22,1610612740,22100338,2021-12-03,NOP,DAL,1610612742,25,107,91,W,16
2021-22,1610612740,22100352,2021-12-05,NOP,HOU,1610612745,26,108,118,L,-10
2021-22,1610612740,22100375,2021-12-08,DEN,NOP,1610612743,27,114,120,L,-6
2021-22,1610612740,22100388,2021-12-10,DET,NOP,1610612765,28,109,93,W,16
2021-22,1610612740,22100401,2021-12-12,NOP,SAS,1610612759,29,97,112,L,-15
2021-22,1610612740,22100422,2021-12-15,NOP,OKC,1610612760,30,113,110,W,3
2021-22,1610612740,22100438,2021-12-17,MIL,NOP,1610612749,31,116,112,W,4
2021-22,1610612740,22100467,2021-12-21,POR,NOP,1610612757,32,111,97,W,14
2021-22,1610612740,22100477,2021-12-23,NOP,ORL,1610612753,33,110,104,W,6
2021-22,1610612740,22100497,2021-12-26,NOP,OKC,1610612760,34,112,117,L,-5
2021-22,1610612740,22100513,2021-12-28,CLE,NOP,1610612739,35,108,104,W,4
2021-22,1610612740,22100539,2022-01-01,NOP,MIL,1610612749,36,113,136,L,-23
2021-22,1610612740,22100557,2022-01-03,UTA,NOP,1610612762,37,104,115,L,-11
2021-22,1610612740,22100565,2022-01-04,PHX,NOP,1610612756,38,110,123,L,-13
2021-22,1610612740,22100580,2022-01-06,GSW,NOP,1610612744,39,101,96,W,5
2021-22,1610612740,22100599,2022-01-09,NOP,TOR,1610612761,40,101,105,L,-4
2021-22,1610612740,22100615,2022-01-11,MIN,NOP,1610612750,41,128,125,W,3
2021-22,1610612740,22100629,2022-01-13,LAC,NOP,1610612746,42,113,89,W,24
2021-22,1610612740,22100644,2022-01-15,NOP,BKN,1610612751,43,105,120,L,-15
2021-22,1610612740,22100654,2022-01-17,NOP,BOS,1610612738,44,92,104,L,-12
2021-22,1610612740,22100681,2022-01-20,NOP,NYK,1610612752,45,102,91,W,11
2021-22,1610612740,22100712,2022-01-24,IND,NOP,1610612754,46,117,113,W,4
2021-22,1610612740,22100454,2022-01-25,NOP,PHI,1610612755,47,107,117,L,-10
2021-22,1610612740,22100729,2022-01-28,DEN,NOP,1610612743,48,105,116,L,-11
2021-22,1610612740,22100745,2022-01-29,BOS,NOP,1610612738,49,97,107,L,-10
2021-22,1610612740,22100759,2022-01-31,NOP,CLE,1610612739,50,90,93,L,-3
2021-22,1610612740,22100766,2022-02-01,NOP,DET,1610612765,51,111,101,W,10
2021-22,1610612740,22100794,2022-02-04,NOP,DEN,1610612743,52,113,105,W,8
2021-22,1610612740,22100808,2022-02-06,NOP,HOU,1610612745,53,120,107,W,13
2021-22,1610612740,22100819,2022-02-08,HOU,NOP,1610612745,54,110,97,W,13
2021-22,1610612740,22100833,2022-02-10,MIA,NOP,1610612748,55,97,112,L,-15
2021-22,1610612740,22100848,2022-02-12,SAS,NOP,1610612759,56,114,124,L,-10
2021-22,1610612740,22100863,2022-02-14,TOR,NOP,1610612761,57,120,90,W,30
2021-22,1610612740,22100872,2022-02-15,MEM,NOP,1610612763,58,109,121,L,-12
2021-22,1610612740,22100886,2022-02-17,DAL,NOP,1610612742,59,118,125,L,-7
2021-22,1610612740,22100902,2022-02-25,NOP,PHX,1610612756,60,117,102,W,15
2021-22,1610612740,22100919,2022-02-27,NOP,LAL,1610612747,61,123,95,W,28
2021-22,1610612740,22100937,2022-03-02,SAC,NOP,1610612758,62,125,95,W,30
2021-22,1610612740,22100950,2022-03-04,UTA,NOP,1610612762,63,124,90,W,34
2021-22,1610612740,22100967,2022-03-06,NOP,DEN,1610612743,64,130,138,L,-8
2021-22,1610612740,22100978,2022-03-08,NOP,MEM,1610612763,65,111,132,L,-21
2021-22,1610612740,22100987,2022-03-09,ORL,NOP,1610612753,66,102,108,L,-6
2021-22,1610612740,22101001,2022-03-11,CHA,NOP,1610612766,67,120,142,L,-22
2021-22,1610612740,22101017,2022-03-13,HOU,NOP,1610612745,68,130,105,W,25
2021-22,1610612740,22101032,2022-03-15,PHX,NOP,1610612756,69,115,131,L,-16
2021-22,1610612740,22101054,2022-03-18,NOP,SAS,1610612759,70,124,91,W,33
2021-22,1610612740,22101064,2022-03-20,NOP,ATL,1610612737,71,117,112,W,5
2021-22,1610612740,22101071,2022-03-21,NOP,CHA,1610612766,72,103,106,L,-3
2021-22,1610612740,22101098,2022-03-24,CHI,NOP,1610612741,73,126,109,W,17
2021-22,1610612740,22101107,2022-03-26,SAS,NOP,1610612759,74,103,107,L,-4
2021-22,1610612740,22101119,2022-03-27,LAL,NOP,1610612747,75,116,108,W,8
2021-22,1610612740,22101146,2022-03-30,NOP,POR,1610612757,76,117,107,W,10
2021-22,1610612740,22101160,2022-04-01,NOP,LAL,1610612747,77,114,111,W,3
2021-22,1610612740,22101177,2022-04-03,NOP,LAC,1610612746,78,100,119,L,-19
2021-22,1610612740,22101188,2022-04-05,NOP,SAC,1610612758,79,123,109,W,14
2021-22,1610612740,22101200,2022-04-07,POR,NOP,1610612757,80,127,94,W,33
2021-22,1610612740,22101213,2022-04-09,NOP,MEM,1610612763,81,114,141,L,-27
2021-22,1610612740,22101225,2022-04-10,GSW,NOP,1610612744,82,107,128,L,-21
